Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alexandre Bolduc,PHX,C,14,0,0,0,-4,2,457.5714,0,0,0,0,0,17,0.0,0,0,0.33333,2012-2013
Andy Miele,PHX,C,1,0,0,0,1,0,542.0,0,0,0,0,0,0,,0,0,0.66666,2012-2013
Antoine Vermette,PHX,C,48,13,8,21,-3,36,1094.75,3,0,0,0,3,91,0.14285,10,18,0.57449,2012-2013
Boyd Gordon,PHX,C,48,4,10,14,0,8,900.6666,0,2,0,0,0,59,0.06779,4,11,0.57287,2012-2013
Chris Brown,PHX,R,5,0,0,0,0,2,458.2,0,0,0,0,0,6,0.0,0,0,,2012-2013
Chris Conner,PHX,R,12,1,1,2,3,2,682.5,0,0,0,0,0,15,0.06666,1,2,0.0,2012-2013
Chris Summers,PHX,D,6,0,0,0,-3,9,759.1666,0,0,0,0,0,5,0.0,0,0,,2012-2013
David Moss,PHX,R,45,5,15,20,3,21,933.0222,1,1,1,0,0,82,0.06097,3,17,0.29032,2012-2013
David Rundblad,PHX,D,8,0,1,1,-5,0,824.0,0,0,0,0,0,9,0.0,0,1,,2012-2013
David Schlemko,PHX,D,30,1,5,6,8,12,1033.0333,0,0,0,0,0,35,0.02857,1,6,,2012-2013
Keith Yandle,PHX,D,48,10,20,30,4,54,1334.8333,5,5,0,0,3,130,0.07692,5,20,,2012-2013
Kyle Chipchura,PHX,C,46,5,9,14,1,50,581.7173,0,0,0,0,0,37,0.13513,5,14,0.48275,2012-2013
Lauri Korpikoski,PHX,L,36,6,5,11,-3,12,1027.3888,1,1,0,0,0,83,0.07228,5,9,0.375,2012-2013
Martin Hanzal,PHX,C,39,11,12,23,2,24,1112.4358,4,3,0,0,2,93,0.11827,7,15,0.46781,2012-2013
Matthew Lombardi,PHX,C,28,4,4,8,-2,8,837.7142,1,1,0,0,1,44,0.0909,3,6,0.44491,2012-2013
Michael Stone,PHX,D,40,5,4,9,2,16,1001.2,1,1,0,0,0,50,0.1,4,7,,2012-2013
Mikkel Boedker,PHX,L,48,7,19,26,0,12,1108.6041,3,4,0,0,2,83,0.08433,4,19,0.0909,2012-2013
Nick Johnson,PHX,R,17,4,2,6,3,0,597.3529,1,0,0,0,1,23,0.17391,3,5,0.0,2012-2013
Oliver Ekman-Larsson,PHX,D,48,3,21,24,5,26,1505.7708,0,8,0,0,1,101,0.0297,3,16,,2012-2013
Paul Bissonnette,PHX,L,28,0,6,6,2,36,325.4642,0,0,0,0,0,13,0.0,0,6,,2012-2013
Radim Vrbata,PHX,R,34,12,16,28,6,14,1098.5588,2,10,1,0,1,106,0.1132,9,15,0.3125,2012-2013
Raffi Torres,PHX,L,39,7,11,18,0,17,796.1794,1,0,0,0,0,60,0.11666,6,17,0.46153,2012-2013
Rob Klinkhammer,PHX,L,22,5,6,11,7,10,733.8181,1,0,0,0,1,34,0.14705,4,10,1.0,2012-2013
Rostislav Klesla,PHX,D,38,2,6,8,0,22,1057.6315,0,0,0,0,0,44,0.04545,2,8,,2012-2013
Shane Doan,PHX,R,48,13,14,27,6,37,1083.2916,0,3,0,1,2,129,0.10077,13,24,0.26666,2012-2013
Steve Sullivan,PHX,L,42,7,10,17,-12,24,873.238,4,4,0,0,1,61,0.11475,3,9,0.5,2012-2013
Zbynek Michalek,PHX,D,34,0,2,2,4,14,1278.3529,0,0,0,0,0,42,0.0,0,2,,2012-2013
