Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Bo Jackson,31.0,CAL,AL,0.6,75.0,224.0,201.0,23.0,56.0,7.0,0.0,13.0,43.0,1.0,0.0,20.0,72.0,0.279,0.344,0.507,0.851,117.0,0.38,119.0,102.0,2.0,1.0,0.0,2.0,2.0,7H/D9,
Chad Curtis,25.0,CAL,AL,2.1,114.0,506.0,453.0,67.0,116.0,23.0,4.0,11.0,50.0,25.0,11.0,37.0,69.0,0.256,0.317,0.397,0.714,83.0,0.335,88.0,180.0,10.0,5.0,7.0,4.0,0.0,*8,
Chili Davis#,34.0,CAL,AL,3.1,108.0,468.0,392.0,72.0,122.0,18.0,1.0,26.0,84.0,3.0,2.0,69.0,84.0,0.311,0.41,0.561,0.971,148.0,0.415,145.0,220.0,12.0,1.0,0.0,6.0,11.0,*D/7,"AS,MVP-22"
Chris Turner,25.0,CAL,AL,0.2,58.0,163.0,149.0,23.0,36.0,7.0,1.0,1.0,12.0,3.0,0.0,10.0,29.0,0.242,0.29,0.322,0.612,58.0,0.315,72.0,48.0,2.0,1.0,1.0,2.0,0.0,2/H,
Damion Easley,24.0,CAL,AL,-0.4,88.0,355.0,316.0,41.0,68.0,16.0,1.0,6.0,30.0,4.0,5.0,29.0,48.0,0.215,0.288,0.329,0.617,59.0,0.291,62.0,104.0,8.0,4.0,4.0,2.0,0.0,54/H,
Dwight Smith*,30.0,CAL,AL,-0.1,45.0,130.0,122.0,19.0,32.0,5.0,1.0,5.0,18.0,2.0,3.0,7.0,20.0,0.262,0.3,0.443,0.743,89.0,0.326,89.0,54.0,1.0,0.0,0.0,1.0,0.0,7H/D,
Eduardo Pérez,24.0,CAL,AL,-0.5,38.0,143.0,129.0,10.0,27.0,7.0,0.0,5.0,16.0,3.0,0.0,12.0,29.0,0.209,0.275,0.38,0.654,67.0,0.296,58.0,49.0,5.0,0.0,1.0,1.0,1.0,3/H,
Garret Anderson*,22.0,CAL,AL,0.1,5.0,13.0,13.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.385,0.385,0.385,0.769,100.0,0.349,98.0,5.0,0.0,0.0,0.0,0.0,0.0,/7H,
Gary Disarcina,26.0,CAL,AL,1.4,112.0,421.0,389.0,53.0,101.0,14.0,2.0,3.0,33.0,3.0,7.0,18.0,28.0,0.26,0.294,0.329,0.623,61.0,0.291,63.0,128.0,10.0,2.0,10.0,2.0,0.0,*6/H,
Greg Myers*,28.0,CAL,AL,0.4,45.0,142.0,126.0,10.0,31.0,6.0,0.0,2.0,8.0,0.0,2.0,10.0,27.0,0.246,0.299,0.341,0.641,65.0,0.278,53.0,43.0,3.0,0.0,5.0,1.0,3.0,2/HD,
Harold Reynolds#,33.0,CAL,AL,-0.8,74.0,235.0,207.0,33.0,48.0,10.0,1.0,0.0,11.0,10.0,7.0,23.0,18.0,0.232,0.31,0.29,0.6,57.0,0.287,60.0,60.0,5.0,1.0,3.0,1.0,0.0,4H/D,
J.T. Snow*,26.0,CAL,AL,-1.3,61.0,248.0,223.0,22.0,49.0,4.0,0.0,8.0,30.0,0.0,1.0,19.0,48.0,0.22,0.289,0.345,0.634,63.0,0.285,56.0,77.0,2.0,3.0,2.0,1.0,1.0,3,
Jim Edmonds*,24.0,CAL,AL,1.0,94.0,322.0,289.0,35.0,79.0,13.0,1.0,5.0,37.0,4.0,2.0,30.0,72.0,0.273,0.343,0.377,0.72,86.0,0.324,82.0,109.0,3.0,1.0,1.0,1.0,3.0,*739/H8,ROY-8
Jorge Fábregas*,24.0,CAL,AL,-0.6,43.0,135.0,127.0,12.0,36.0,3.0,0.0,0.0,16.0,2.0,1.0,7.0,18.0,0.283,0.321,0.307,0.628,64.0,0.293,60.0,39.0,5.0,0.0,1.0,0.0,1.0,2/H,
Mark Dalesandro,26.0,CAL,AL,-0.4,19.0,27.0,25.0,5.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,4.0,0.2,0.259,0.36,0.619,58.0,0.273,47.0,9.0,2.0,0.0,0.0,0.0,0.0,2/H57,
Rex Hudler,33.0,CAL,AL,0.8,56.0,136.0,124.0,17.0,37.0,8.0,0.0,8.0,20.0,2.0,2.0,6.0,28.0,0.298,0.326,0.556,0.882,123.0,0.366,113.0,69.0,7.0,0.0,4.0,2.0,0.0,47H/5D3,
Rod Correia,26.0,CAL,AL,-0.1,6.0,19.0,17.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.316,0.294,0.61,59.0,0.289,57.0,5.0,0.0,2.0,0.0,0.0,0.0,/46,
Spike Owen#,33.0,CAL,AL,1.8,82.0,321.0,268.0,30.0,83.0,17.0,2.0,3.0,37.0,2.0,8.0,49.0,17.0,0.31,0.418,0.422,0.84,118.0,0.38,128.0,113.0,4.0,1.0,3.0,0.0,0.0,5/63HD4,
Tim Salmon,25.0,CAL,AL,2.6,100.0,435.0,373.0,67.0,107.0,18.0,2.0,23.0,70.0,1.0,3.0,54.0,102.0,0.287,0.382,0.531,0.912,133.0,0.402,137.0,198.0,3.0,5.0,0.0,3.0,2.0,*9/H,
