Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Alex Call,29.0,WSN,NL,1.5,30.0,113.0,99.0,15.0,34.0,9.0,0.0,3.0,14.0,5.0,1.0,12.0,19.0,0.343,0.425,0.525,0.95,168.0,0.429,181.0,52.0,2.0,2.0,0.0,0.0,0.0,9/87H,
Andrés Chaparro,25.0,WSN,NL,-0.1,33.0,132.0,121.0,12.0,26.0,12.0,0.0,4.0,15.0,1.0,1.0,7.0,24.0,0.215,0.28,0.413,0.694,94.0,0.305,97.0,50.0,3.0,4.0,0.0,0.0,0.0,D3,
CJ Abrams*,23.0,WSN,NL,3.4,138.0,602.0,541.0,79.0,133.0,29.0,6.0,20.0,65.0,31.0,12.0,40.0,128.0,0.246,0.314,0.433,0.747,109.0,0.324,108.0,234.0,4.0,16.0,1.0,4.0,3.0,*6/H,AS
Darren Baker*,25.0,WSN,NL,0.0,9.0,14.0,14.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.5,0.643,1.143,222.0,0.483,224.0,9.0,0.0,0.0,0.0,0.0,0.0,/H4D7,
Derek Law,33.0,WSN,NL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Drew Millas#,26.0,WSN,NL,0.4,20.0,62.0,57.0,7.0,14.0,1.0,0.0,1.0,1.0,4.0,0.0,5.0,16.0,0.246,0.306,0.316,0.622,78.0,0.302,82.0,18.0,1.0,0.0,0.0,0.0,0.0,2/HD,
Dylan Crews,22.0,WSN,NL,0.6,31.0,132.0,119.0,12.0,26.0,5.0,1.0,3.0,8.0,12.0,3.0,11.0,26.0,0.218,0.288,0.353,0.641,81.0,0.296,82.0,42.0,4.0,1.0,0.0,1.0,0.0,9/8,
Eddie Rosario*,32.0,WSN,NL,-1.2,67.0,235.0,219.0,26.0,40.0,11.0,0.0,7.0,26.0,8.0,1.0,13.0,54.0,0.183,0.226,0.329,0.555,55.0,0.254,54.0,72.0,4.0,0.0,1.0,2.0,0.0,97D8/H,
Harold Ramírez,29.0,WSN,NL,-0.2,25.0,77.0,74.0,7.0,18.0,4.0,1.0,1.0,16.0,1.0,0.0,2.0,17.0,0.243,0.273,0.365,0.638,79.0,0.278,74.0,27.0,0.0,1.0,0.0,0.0,0.0,D/H,
Ildemaro Vargas#,32.0,WSN,NL,-0.5,95.0,303.0,272.0,21.0,67.0,16.0,0.0,1.0,30.0,9.0,4.0,19.0,31.0,0.246,0.295,0.316,0.611,74.0,0.273,72.0,86.0,9.0,2.0,5.0,5.0,0.0,547H/613D,
Jacob Young,24.0,WSN,NL,2.8,150.0,521.0,468.0,75.0,120.0,24.0,1.0,3.0,36.0,33.0,10.0,30.0,102.0,0.256,0.316,0.331,0.648,85.0,0.299,87.0,155.0,11.0,12.0,9.0,2.0,0.0,*8/HD,
James Wood*,21.0,WSN,NL,1.1,79.0,336.0,295.0,43.0,78.0,13.0,4.0,9.0,41.0,14.0,8.0,39.0,97.0,0.264,0.354,0.427,0.781,121.0,0.343,124.0,126.0,1.0,2.0,0.0,0.0,1.0,7,
Jesse Winker*,30.0,WSN,NL,1.9,101.0,379.0,315.0,51.0,81.0,18.0,0.0,11.0,45.0,14.0,4.0,53.0,84.0,0.257,0.374,0.419,0.793,125.0,0.358,131.0,132.0,9.0,7.0,2.0,2.0,2.0,7D/H9,
Joey Gallo*,30.0,WSN,NL,0.3,76.0,260.0,223.0,24.0,36.0,9.0,0.0,10.0,27.0,3.0,1.0,32.0,102.0,0.161,0.277,0.336,0.613,73.0,0.282,78.0,75.0,1.0,4.0,0.0,1.0,0.0,3/9HD7,
