Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Alec Bohm,27.0,PHI,NL,3.0,143.0,606.0,554.0,62.0,155.0,44.0,2.0,15.0,97.0,5.0,2.0,40.0,86.0,0.28,0.332,0.448,0.779,114.0,0.34,117.0,248.0,18.0,6.0,0.0,6.0,2.0,*53/DH,AS
Aramis Garcia,31.0,PHI,NL,-0.1,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-100.0,0.0,-129.0,0.0,1.0,0.0,0.0,0.0,0.0,/2,
Austin Hays,28.0,PHI,NL,-0.3,22.0,80.0,78.0,8.0,20.0,5.0,0.0,2.0,6.0,2.0,1.0,0.0,19.0,0.256,0.275,0.397,0.672,84.0,0.286,79.0,31.0,1.0,2.0,0.0,0.0,0.0,7/H,
Brandon Marsh*,26.0,PHI,NL,3.1,135.0,476.0,418.0,55.0,104.0,17.0,3.0,16.0,60.0,19.0,3.0,50.0,154.0,0.249,0.328,0.419,0.747,106.0,0.338,111.0,175.0,2.0,2.0,1.0,5.0,0.0,*78H/9,
Bryce Harper*,31.0,PHI,NL,4.8,145.0,631.0,550.0,85.0,157.0,42.0,0.0,30.0,87.0,7.0,4.0,76.0,138.0,0.285,0.373,0.525,0.898,146.0,0.381,148.0,289.0,18.0,2.0,1.0,2.0,11.0,*3/D,"AS,MVP-6,SS"
Bryson Stott*,26.0,PHI,NL,2.5,148.0,571.0,506.0,65.0,124.0,19.0,2.0,11.0,57.0,32.0,3.0,53.0,93.0,0.245,0.315,0.356,0.671,86.0,0.309,87.0,180.0,9.0,3.0,0.0,9.0,1.0,*46H/D,
Buddy Kennedy,25.0,PHI,NL,0.0,8.0,13.0,11.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.182,0.308,0.273,0.58,64.0,0.271,67.0,3.0,0.0,0.0,0.0,0.0,0.0,/H54D,
Cal Stevenson*,27.0,PHI,NL,-0.1,18.0,27.0,24.0,2.0,6.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,4.0,0.25,0.333,0.375,0.708,97.0,0.311,96.0,9.0,1.0,0.0,0.0,0.0,0.0,8/H97,
Cristian Pache,25.0,PHI,NL,0.1,50.0,118.0,104.0,9.0,21.0,5.0,1.0,0.0,9.0,0.0,0.0,13.0,43.0,0.202,0.288,0.269,0.557,57.0,0.255,56.0,28.0,1.0,0.0,0.0,1.0,0.0,87H/D9,
David Dahl*,30.0,PHI,NL,0.3,19.0,62.0,58.0,6.0,12.0,2.0,0.0,3.0,8.0,0.0,0.0,3.0,21.0,0.207,0.242,0.397,0.638,73.0,0.287,79.0,23.0,0.0,0.0,0.0,1.0,0.0,7/D9H,
Edmundo Sosa,28.0,PHI,NL,2.3,90.0,274.0,249.0,39.0,64.0,12.0,4.0,7.0,31.0,7.0,1.0,13.0,66.0,0.257,0.313,0.422,0.734,102.0,0.33,107.0,105.0,5.0,8.0,1.0,2.0,0.0,654H,
Garrett Stubbs*,31.0,PHI,NL,0.4,54.0,187.0,164.0,18.0,34.0,4.0,1.0,1.0,11.0,5.0,0.0,17.0,50.0,0.207,0.296,0.262,0.558,57.0,0.271,63.0,43.0,0.0,4.0,0.0,1.0,0.0,2/1H,
J.T. Realmuto,33.0,PHI,NL,3.0,99.0,413.0,380.0,50.0,101.0,18.0,1.0,14.0,47.0,2.0,2.0,27.0,102.0,0.266,0.322,0.429,0.751,107.0,0.331,112.0,163.0,7.0,5.0,0.0,1.0,1.0,2,
Johan Rojas,23.0,PHI,NL,0.7,120.0,363.0,338.0,47.0,82.0,12.0,3.0,3.0,32.0,25.0,4.0,13.0,69.0,0.243,0.279,0.322,0.601,67.0,0.277,63.0,109.0,7.0,4.0,8.0,0.0,0.0,*8/HD,
