Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Alika Williams,25.0,PIT,NL,-0.2,37.0,96.0,87.0,13.0,18.0,4.0,2.0,0.0,5.0,1.0,0.0,3.0,22.0,0.207,0.242,0.299,0.541,51.0,0.249,45.0,26.0,0.0,1.0,5.0,0.0,0.0,46/H,
Andrew McCutchen,37.0,PIT,NL,0.8,120.0,515.0,448.0,66.0,104.0,18.0,1.0,20.0,50.0,3.0,2.0,58.0,133.0,0.232,0.328,0.411,0.739,106.0,0.332,110.0,184.0,9.0,7.0,0.0,2.0,1.0,*D/9H,
Billy Cook,25.0,PIT,NL,0.6,16.0,49.0,49.0,5.0,11.0,2.0,0.0,3.0,8.0,1.0,0.0,0.0,19.0,0.224,0.224,0.449,0.673,82.0,0.287,73.0,22.0,0.0,0.0,0.0,0.0,0.0,/3897,
Billy McKinney*,29.0,PIT,NL,0.0,10.0,28.0,25.0,4.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,13.0,0.2,0.286,0.24,0.526,50.0,0.247,48.0,6.0,1.0,1.0,0.0,0.0,0.0,/79H8,
Bryan De La Cruz,27.0,PIT,NL,-1.2,44.0,168.0,160.0,17.0,32.0,6.0,0.0,3.0,17.0,2.0,1.0,4.0,52.0,0.2,0.22,0.294,0.514,43.0,0.238,42.0,47.0,2.0,1.0,0.0,3.0,0.0,9/7H,
Bryan Reynolds#,29.0,PIT,NL,3.6,156.0,692.0,622.0,73.0,171.0,29.0,3.0,24.0,88.0,10.0,2.0,57.0,156.0,0.275,0.344,0.447,0.791,120.0,0.355,125.0,278.0,7.0,10.0,0.0,3.0,3.0,*7D9,AS
Connor Joe,31.0,PIT,NL,0.6,123.0,416.0,364.0,49.0,83.0,22.0,1.0,9.0,36.0,2.0,2.0,44.0,91.0,0.228,0.32,0.368,0.688,93.0,0.306,92.0,134.0,7.0,6.0,0.0,2.0,1.0,39H/7D,
Edward Olivares,28.0,PIT,NL,-0.7,55.0,196.0,174.0,22.0,39.0,4.0,0.0,5.0,23.0,1.0,0.0,16.0,37.0,0.224,0.291,0.333,0.624,75.0,0.285,75.0,58.0,3.0,2.0,0.0,4.0,0.0,9/DH7,
Grant Koch,27.0,PIT,NL,-0.1,3.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.125,0.0,0.125,-60.0,0.086,-69.0,0.0,0.0,0.0,0.0,0.0,0.0,/2H,
Henry Davis,24.0,PIT,NL,-0.6,37.0,122.0,104.0,9.0,15.0,4.0,0.0,1.0,5.0,0.0,0.0,13.0,45.0,0.144,0.242,0.212,0.453,29.0,0.226,32.0,22.0,1.0,1.0,1.0,2.0,0.0,2/HD,
Isiah Kiner-Falefa,29.0,PIT,NL,0.4,50.0,215.0,208.0,21.0,50.0,10.0,2.0,1.0,10.0,8.0,1.0,3.0,41.0,0.24,0.265,0.322,0.587,64.0,0.27,60.0,67.0,3.0,4.0,0.0,0.0,0.0,64/5H,
Jack Suwinski*,25.0,PIT,NL,-1.7,88.0,277.0,247.0,29.0,45.0,8.0,0.0,9.0,26.0,9.0,1.0,27.0,79.0,0.182,0.264,0.324,0.588,64.0,0.277,66.0,80.0,3.0,1.0,1.0,1.0,2.0,879H,
Jared Triolo,26.0,PIT,NL,1.3,125.0,446.0,394.0,41.0,85.0,10.0,1.0,9.0,46.0,8.0,1.0,42.0,118.0,0.216,0.296,0.315,0.611,72.0,0.286,74.0,124.0,5.0,5.0,0.0,5.0,0.0,54/36H9,GG
Jason Delay,29.0,PIT,NL,0.1,7.0,19.0,15.0,1.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.2,0.333,0.4,0.733,105.0,0.322,102.0,6.0,0.0,0.0,1.0,0.0,0.0,/2DH,
Ji Hwan Bae*,24.0,PIT,NL,-0.4,29.0,81.0,74.0,11.0,14.0,2.0,0.0,0.0,6.0,6.0,2.0,6.0,24.0,0.189,0.247,0.216,0.463,32.0,0.228,31.0,16.0,0.0,0.0,0.0,1.0,0.0,89/HD4,
Joey Bart,27.0,PIT,NL,2.2,80.0,282.0,253.0,38.0,67.0,11.0,0.0,13.0,45.0,0.0,0.0,22.0,73.0,0.265,0.337,0.462,0.799,121.0,0.349,121.0,117.0,8.0,6.0,0.0,1.0,0.0,2D/H,
Joshua Palacios*,28.0,PIT,NL,-0.1,23.0,78.0,67.0,10.0,15.0,2.0,0.0,2.0,9.0,1.0,0.0,10.0,12.0,0.224,0.333,0.343,0.677,91.0,0.308,90.0,23.0,1.0,1.0,0.0,0.0,0.0,9/78H,
Ke'Bryan Hayes,27.0,PIT,NL,0.8,96.0,396.0,365.0,38.0,85.0,9.0,0.0,4.0,25.0,11.0,2.0,23.0,75.0,0.233,0.283,0.29,0.573,62.0,0.267,60.0,106.0,12.0,4.0,0.0,4.0,1.0,5/H,
Liover Peguero,23.0,PIT,NL,-0.1,3.0,10.0,10.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.2,0.2,0.3,0.5,38.0,0.204,17.0,3.0,0.0,0.0,0.0,0.0,0.0,/6,
Michael A. Taylor,33.0,PIT,NL,0.9,113.0,300.0,269.0,35.0,52.0,9.0,1.0,5.0,21.0,12.0,1.0,23.0,105.0,0.193,0.253,0.29,0.543,52.0,0.255,47.0,78.0,3.0,0.0,4.0,4.0,0.0,8H/7D,
Nick Gonzales,25.0,PIT,NL,0.9,94.0,387.0,359.0,42.0,97.0,19.0,3.0,7.0,49.0,5.0,3.0,18.0,74.0,0.27,0.311,0.398,0.709,97.0,0.316,98.0,143.0,8.0,5.0,1.0,4.0,1.0,4/6H5,
Nick Yorke,22.0,PIT,NL,-0.2,11.0,42.0,37.0,4.0,8.0,0.0,0.0,2.0,5.0,2.0,0.0,4.0,12.0,0.216,0.286,0.378,0.664,84.0,0.299,78.0,14.0,0.0,0.0,0.0,1.0,0.0,/4957,
Oneil Cruz*,25.0,PIT,NL,2.5,146.0,599.0,541.0,72.0,140.0,34.0,3.0,21.0,76.0,22.0,1.0,51.0,181.0,0.259,0.324,0.449,0.773,114.0,0.34,110.0,243.0,8.0,3.0,0.0,4.0,5.0,*68H/D,
Rowdy Tellez*,29.0,PIT,NL,-0.3,131.0,421.0,383.0,38.0,93.0,18.0,0.0,13.0,56.0,1.0,0.0,31.0,89.0,0.243,0.299,0.392,0.691,92.0,0.305,90.0,150.0,12.0,2.0,0.0,5.0,0.0,*3H/1,
Yasmani Grandal#,35.0,PIT,NL,0.6,72.0,243.0,215.0,26.0,49.0,10.0,0.0,9.0,27.0,1.0,0.0,24.0,46.0,0.228,0.304,0.4,0.704,96.0,0.327,105.0,86.0,7.0,0.0,3.0,1.0,0.0,2/H3,
