Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
28,Andre Savage,PHI,28,F,8,1,0,1,12,-1.0,1,0,0,0.125,0.0,0.125,11.0,9.1%
29,Antero Niittym�ki,PHI,23,G,49,1,0,1,0,,0,1,1,0.02,0.0,0.02,,
16,B.J. Abel,PHI,24,F,53,6,4,10,42,5.0,0,0,1,0.113,0.075,0.189,47.0,12.8%
41,Ben Eager,PHI,19,F,5,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,5.0,0.0%
6,Ben Stafford,PHI,25,F,73,12,20,32,37,5.0,2,0,3,0.164,0.274,0.438,112.0,10.7%
5,Boyd Kane,PHI,25,F,73,13,22,35,177,11.0,6,2,3,0.178,0.301,0.479,121.0,10.7%
30,Brett Engelhardt,PHI,23,F,2,0,1,1,0,1.0,0,0,0,0.0,0.5,0.5,0.0,0.00%
40,Chris Houle,PHI,21,G,4,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
38,Chris Therien,PHI,32,D,2,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
26,Claude Lapointe,PHI,35,F,2,1,1,2,0,-1.0,1,0,0,0.5,0.5,1.0,3.0,33.3%
24,Craig Berube,PHI,38,F,33,0,6,6,134,-6.0,0,0,0,0.0,0.182,0.182,25.0,0.0%
14,Dennis Seidenberg,PHI,22,D,33,7,12,19,31,11.0,2,0,4,0.212,0.364,0.576,123.0,5.7%
34,Eric Chouinard,PHI,23,F,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,4.0,0.0%
11,Freddy Meyer,PHI,22,D,59,14,14,28,50,13.0,6,0,2,0.237,0.237,0.475,93.0,15.1%
12,Ian MacNeil,PHI,26,F,71,13,15,28,151,3.0,2,2,4,0.183,0.211,0.394,130.0,10.0%
20,James Laux,PHI,23,D,23,4,3,7,11,7.0,0,0,1,0.174,0.13,0.304,18.0,22.2%
35,Jeff Hackett,PHI,35,G,1,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
42,Jeff Smith,PHI,22,F,5,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
23,Jeff Woywitka,PHI,20,D,29,0,6,6,51,0.0,0,0,0,0.0,0.207,0.207,32.0,0.0%
21,Jim Vandermeer,PHI,23,D,26,1,6,7,120,-9.0,0,0,0,0.038,0.231,0.269,35.0,2.9%
25,Joey Hope,PHI,21,D,48,0,4,4,32,1.0,0,0,0,0.0,0.083,0.083,49.0,0.0%
3,John Slaney,PHI,31,D,59,19,29,48,31,20.0,11,2,5,0.322,0.492,0.814,149.0,12.8%
1,Kirby Law,PHI,26,F,74,32,41,73,139,16.0,9,0,4,0.432,0.554,0.986,232.0,13.8%
9,Kirk Furey,PHI,27,D,63,9,21,30,60,22.0,4,0,3,0.143,0.333,0.476,116.0,7.8%
32,Les Borsheim,PHI,24,D,16,0,1,1,19,4.0,0,0,0,0.0,0.063,0.063,4.0,0.0%
4,Mark Murphy,PHI,27,F,80,16,22,38,104,13.0,5,0,2,0.2,0.275,0.475,167.0,9.6%
31,Mathieu Brunelle,PHI,20,F,7,0,1,1,2,1.0,0,0,0,0.0,0.143,0.143,3.0,0.0%
8,Mike Peluso,PHI,29,F,72,13,18,31,87,7.0,3,0,0,0.181,0.25,0.431,220.0,5.9%
22,Mike Siklenka,PHI,24,F,18,1,5,6,29,-4.0,0,0,0,0.056,0.278,0.333,16.0,6.3%
33,Neil Little,PHI,32,G,34,0,1,1,21,,0,0,0,0.0,0.029,0.029,,
19,Nick Deschenes,PHI,25,F,31,5,2,7,12,1.0,0,0,2,0.161,0.065,0.226,39.0,12.8%
13,P.J. Stock,PHI,28,F,66,5,18,23,207,5.0,1,0,3,0.076,0.273,0.348,50.0,10.0%
10,Patrick Sharp,PHI,22,F,35,15,14,29,45,5.0,7,0,4,0.429,0.4,0.829,95.0,15.8%
15,Pete Vandermeer,PHI,28,F,71,5,8,13,398,7.0,0,0,1,0.07,0.113,0.183,70.0,7.1%
2,Peter White,PHI,34,F,75,12,48,60,39,20.0,4,1,3,0.16,0.64,0.8,95.0,12.6%
36,Radovan Som�k,PHI,26,F,1,0,0,0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
7,Randy Jones,PHI,22,D,55,8,24,32,63,0.0,2,0,0,0.145,0.436,0.582,115.0,7.0%
37,Stefan Ruzicka,PHI,18,F,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
39,Stephen Wood,PHI,22,D,4,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,7.0,0.0%
17,Steve Gainey,PHI,24,F,27,2,7,9,27,-3.0,1,0,0,0.074,0.259,0.333,22.0,9.1%
27,Todd Fedoruk,PHI,24,F,2,0,2,2,2,2.0,0,0,0,0.0,1.0,1.0,3.0,0.0%
18,Wade Skolney,PHI,22,D,56,1,8,9,106,1.0,0,0,0,0.018,0.143,0.161,43.0,2.3%
