Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Adam Kennedy*,24.0,ANA,AL,0.6,156.0,641.0,598.0,82.0,159.0,33.0,11.0,9.0,72.0,22.0,8.0,28.0,73.0,0.266,0.3,0.403,0.703,75.0,0.309,64.0,241.0,10.0,3.0,8.0,4.0,5.0,*4/H,ROY-6
Al Levine*,32.0,ANA,AL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Bengie Molina,25.0,ANA,AL,1.6,130.0,513.0,473.0,59.0,133.0,20.0,2.0,14.0,71.0,1.0,0.0,23.0,33.0,0.281,0.318,0.421,0.739,84.0,0.33,79.0,199.0,17.0,6.0,4.0,7.0,0.0,*2/DH,ROY-4
Benji Gil,27.0,ANA,AL,0.6,110.0,343.0,301.0,28.0,72.0,14.0,1.0,6.0,23.0,10.0,6.0,30.0,59.0,0.239,0.317,0.352,0.669,68.0,0.306,65.0,106.0,7.0,5.0,5.0,2.0,0.0,6H/4D3,
Brian Cooper,25.0,ANA,AL,-0.1,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-100.0,0.0,-148.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Darin Erstad*,26.0,ANA,AL,8.3,157.0,747.0,676.0,121.0,240.0,39.0,6.0,25.0,100.0,28.0,8.0,64.0,82.0,0.355,0.409,0.541,0.951,137.0,0.415,137.0,366.0,8.0,1.0,2.0,4.0,9.0,*78D/3H,"AS,MVP-8,GG,SS"
Edgard Clemente,24.0,ANA,AL,-1.0,46.0,80.0,78.0,4.0,17.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,27.0,0.218,0.228,0.244,0.471,19.0,0.206,-1.0,19.0,0.0,1.0,1.0,0.0,0.0,H79D/8,
Eric Weaver,26.0,ANA,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Garret Anderson*,28.0,ANA,AL,1.9,159.0,681.0,647.0,92.0,185.0,40.0,3.0,35.0,117.0,7.0,6.0,24.0,87.0,0.286,0.307,0.519,0.827,103.0,0.35,95.0,336.0,21.0,0.0,1.0,9.0,5.0,*89D/H,
Gary Disarcina,32.0,ANA,AL,0.5,12.0,42.0,38.0,6.0,15.0,2.0,0.0,1.0,11.0,0.0,1.0,1.0,3.0,0.395,0.425,0.526,0.951,138.0,0.406,143.0,20.0,1.0,1.0,2.0,0.0,0.0,6,
Jarrod Washburn*,25.0,ANA,AL,0.1,2.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.333,0.5,0.333,0.833,116.0,0.41,152.0,1.0,0.0,0.0,2.0,0.0,0.0,1,
Justin Baughman,25.0,ANA,AL,0.1,16.0,23.0,22.0,4.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.227,0.261,0.318,0.579,45.0,0.328,58.0,7.0,0.0,0.0,0.0,0.0,0.0,/H46D,
Keith Johnson,29.0,ANA,AL,0.3,6.0,7.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.667,0.5,1.167,201.0,0.547,248.0,2.0,0.0,0.0,1.0,0.0,0.0,/3H46,
Keith Luuloa,25.0,ANA,AL,0.0,6.0,19.0,18.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.333,0.368,0.333,0.702,79.0,0.325,76.0,6.0,0.0,0.0,0.0,0.0,0.0,/64H,
Ken Hill,34.0,ANA,AL,0.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.667,69.0,0.302,46.0,1.0,0.0,0.0,1.0,0.0,0.0,1,
Kent Bottenfield,31.0,ANA,AL,0.1,1.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,0.667,0.667,1.333,238.0,0.604,269.0,2.0,0.0,0.0,0.0,0.0,0.0,1,
Kevin Stocker#,30.0,ANA,AL,-0.2,70.0,272.0,229.0,21.0,45.0,13.0,3.0,0.0,16.0,0.0,3.0,32.0,54.0,0.197,0.299,0.279,0.579,47.0,0.267,39.0,64.0,8.0,2.0,8.0,1.0,0.0,6/H,
Lou Pote,28.0,ANA,AL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Mark Petkovsek,34.0,ANA,AL,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Matt Walbeck#,30.0,ANA,AL,-0.3,47.0,155.0,146.0,17.0,29.0,5.0,0.0,6.0,12.0,0.0,1.0,7.0,22.0,0.199,0.24,0.356,0.596,48.0,0.256,31.0,52.0,2.0,1.0,1.0,0.0,0.0,2/3HD,
Mike Fyhrie,30.0,ANA,AL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Mike Holtz*,27.0,ANA,AL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
