Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
A.J. Burnett,23.0,FLA,NL,0.5,13.0,30.0,25.0,3.0,7.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,10.0,0.28,0.357,0.52,0.877,124.0,0.376,121.0,13.0,0.0,0.0,2.0,0.0,0.0,1,
Alex Fernandez,30.0,FLA,NL,0.0,9.0,20.0,17.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,10.0,0.118,0.25,0.176,0.426,14.0,0.216,8.0,3.0,2.0,0.0,0.0,0.0,0.0,/1H,
Andy Fox*,29.0,FLA,NL,0.1,69.0,185.0,164.0,19.0,40.0,4.0,2.0,3.0,10.0,8.0,3.0,18.0,37.0,0.244,0.33,0.348,0.677,76.0,0.319,79.0,57.0,1.0,3.0,0.0,0.0,3.0,6H5/794,
Antonio Alfonseca,28.0,FLA,NL,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,MVP-22
Armando Almanza*,27.0,FLA,NL,0.0,64.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-369.0,0.0,0.0,0.0,1.0,0.0,0.0,1,
Brad Penny,22.0,FLA,NL,-0.3,23.0,46.0,45.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,0.111,0.111,0.111,0.222,-42.0,0.1,-76.0,5.0,0.0,0.0,1.0,0.0,0.0,1/H,
Braden Looper,25.0,FLA,NL,0.0,71.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-144.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Brant Brown*,29.0,FLA,NL,-0.4,41.0,76.0,73.0,4.0,14.0,6.0,0.0,2.0,6.0,1.0,0.0,3.0,33.0,0.192,0.224,0.356,0.58,47.0,0.265,40.0,26.0,1.0,0.0,0.0,0.0,0.0,H/739,
Chris Clapinski#,28.0,FLA,NL,0.3,34.0,55.0,49.0,12.0,15.0,4.0,1.0,1.0,7.0,0.0,0.0,5.0,7.0,0.306,0.37,0.49,0.86,121.0,0.375,119.0,24.0,1.0,0.0,1.0,0.0,0.0,H4/576,
Chuck Smith,30.0,FLA,NL,-0.2,20.0,41.0,40.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,19.0,0.1,0.1,0.1,0.2,-48.0,0.136,-51.0,4.0,1.0,0.0,1.0,0.0,0.0,1/H,ROY-6
Cliff Floyd*,27.0,FLA,NL,2.7,121.0,487.0,420.0,75.0,126.0,30.0,0.0,22.0,91.0,24.0,3.0,50.0,82.0,0.3,0.378,0.529,0.906,132.0,0.403,133.0,222.0,4.0,8.0,0.0,9.0,5.0,*7H/D,
Dan Miceli,29.0,FLA,NL,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Danny Bautista,28.0,FLA,NL,-0.2,44.0,94.0,89.0,9.0,17.0,4.0,0.0,4.0,12.0,1.0,0.0,5.0,20.0,0.191,0.234,0.371,0.605,54.0,0.273,47.0,33.0,1.0,0.0,0.0,0.0,0.0,79/H8,
Dave Berg,29.0,FLA,NL,0.2,82.0,245.0,210.0,23.0,53.0,14.0,1.0,1.0,21.0,3.0,0.0,25.0,46.0,0.252,0.34,0.343,0.683,78.0,0.323,81.0,72.0,5.0,5.0,1.0,4.0,0.0,6H54,
