Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Aaron Sele,30.0,SEA,AL,-0.1,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-218.0,0.0,0.0,0.0,1.0,0.0,0.0,1,AS
Al Martin*,32.0,SEA,AL,0.2,42.0,145.0,134.0,19.0,31.0,2.0,4.0,4.0,9.0,4.0,1.0,8.0,31.0,0.231,0.283,0.396,0.678,74.0,0.297,64.0,53.0,1.0,2.0,0.0,1.0,0.0,7/9H8D,
Anthony Sanders,26.0,SEA,AL,0.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,425.0,0.906,485.0,1.0,0.0,0.0,0.0,0.0,0.0,/9H,
Arthur Rhodes*,30.0,SEA,AL,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Brett Tomko,27.0,SEA,AL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Brian Lesher,29.0,SEA,AL,0.3,5.0,6.0,5.0,1.0,4.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.8,0.833,1.4,2.233,468.0,0.926,467.0,7.0,0.0,0.0,0.0,0.0,0.0,/H3D,
Carlos Guillén#,24.0,SEA,AL,0.7,90.0,328.0,288.0,45.0,74.0,15.0,2.0,7.0,42.0,1.0,3.0,28.0,53.0,0.257,0.324,0.396,0.72,87.0,0.321,84.0,114.0,6.0,2.0,7.0,3.0,0.0,56/H,
Carlos Hernández,24.0,SEA,AL,-0.1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,-0.532,-138.0,0.0,0.0,0.0,0.0,0.0,0.0,/5H,
Charles Gipson,27.0,SEA,AL,0.2,59.0,33.0,29.0,7.0,9.0,1.0,1.0,0.0,3.0,2.0,3.0,4.0,9.0,0.31,0.394,0.414,0.808,111.0,0.387,150.0,12.0,0.0,0.0,0.0,0.0,0.0,97H/856D,
Chris Widger,29.0,SEA,AL,-0.2,10.0,12.0,11.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.091,0.167,0.364,0.53,33.0,0.221,13.0,4.0,0.0,0.0,0.0,0.0,0.0,/23DH9,
Dan Wilson,31.0,SEA,AL,0.4,90.0,303.0,268.0,31.0,63.0,12.0,0.0,5.0,27.0,1.0,2.0,22.0,51.0,0.235,0.291,0.336,0.627,63.0,0.292,63.0,90.0,8.0,0.0,11.0,2.0,0.0,2/H35,
David Bell,27.0,SEA,AL,0.8,133.0,512.0,454.0,57.0,112.0,24.0,2.0,11.0,47.0,2.0,3.0,42.0,66.0,0.247,0.316,0.381,0.697,81.0,0.325,86.0,173.0,11.0,6.0,6.0,4.0,0.0,54/H36D,
Edgar Martínez,37.0,SEA,AL,5.7,153.0,665.0,556.0,100.0,180.0,31.0,0.0,37.0,145.0,3.0,0.0,96.0,95.0,0.324,0.423,0.579,1.002,158.0,0.436,161.0,322.0,13.0,5.0,0.0,8.0,8.0,*D/H3,"AS,MVP-6"
Frankie Rodriguez,27.0,SEA,AL,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-138.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Freddy García,23.0,SEA,AL,0.2,2.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.667,0.667,1.333,250.0,0.604,454.0,2.0,0.0,0.0,3.0,0.0,0.0,1,
Jamie Moyer*,37.0,SEA,AL,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-138.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Jay Buhner,35.0,SEA,AL,1.9,112.0,430.0,364.0,50.0,92.0,20.0,0.0,26.0,82.0,0.0,2.0,59.0,98.0,0.253,0.361,0.522,0.883,127.0,0.385,128.0,190.0,10.0,4.0,1.0,2.0,3.0,9H/D,
Joe Oliver,34.0,SEA,AL,1.0,69.0,219.0,200.0,33.0,53.0,13.0,1.0,10.0,35.0,2.0,1.0,14.0,38.0,0.265,0.313,0.49,0.803,105.0,0.345,99.0,98.0,6.0,0.0,5.0,0.0,1.0,2/H3D,
John Halama*,28.0,SEA,AL,0.1,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,162.0,0.453,208.0,1.0,0.0,0.0,1.0,0.0,0.0,1,
John Mabry*,29.0,SEA,AL,-0.2,47.0,115.0,103.0,18.0,25.0,5.0,0.0,1.0,7.0,0.0,1.0,10.0,31.0,0.243,0.322,0.32,0.642,68.0,0.309,77.0,33.0,1.0,2.0,0.0,0.0,0.0,5H9/7D31,
John Olerud*,31.0,SEA,AL,3.7,159.0,683.0,565.0,84.0,161.0,45.0,0.0,14.0,103.0,0.0,2.0,102.0,96.0,0.285,0.392,0.439,0.831,117.0,0.371,117.0,248.0,17.0,4.0,2.0,10.0,11.0,*3/H,GG
José Mesa,34.0,SEA,AL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
José Paniagua,26.0,SEA,AL,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-138.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Kazuhiro Sasaki,32.0,SEA,AL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,ROY-1
Mark McLemore#,35.0,SEA,AL,1.3,138.0,578.0,481.0,72.0,118.0,23.0,1.0,3.0,46.0,30.0,14.0,81.0,78.0,0.245,0.353,0.316,0.669,77.0,0.32,82.0,152.0,12.0,1.0,11.0,4.0,2.0,*47/H8,
Mike Cameron,27.0,SEA,AL,4.0,155.0,643.0,543.0,96.0,145.0,28.0,4.0,19.0,78.0,24.0,7.0,78.0,133.0,0.267,0.365,0.438,0.803,108.0,0.366,111.0,238.0,10.0,9.0,7.0,6.0,0.0,*8/H9,
Paul Abbott,32.0,SEA,AL,0.1,2.0,6.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.6,1.0,156.0,0.43,167.0,3.0,0.0,0.0,1.0,0.0,0.0,1,
Raúl Ibañez*,28.0,SEA,AL,-0.1,92.0,156.0,140.0,21.0,32.0,8.0,0.0,2.0,15.0,2.0,0.0,14.0,25.0,0.229,0.301,0.329,0.63,64.0,0.299,65.0,46.0,1.0,1.0,0.0,1.0,1.0,97H/D3,
Rickey Henderson,41.0,SEA,AL,1.3,92.0,395.0,324.0,58.0,77.0,13.0,2.0,4.0,30.0,31.0,9.0,63.0,55.0,0.238,0.362,0.327,0.689,82.0,0.34,91.0,106.0,9.0,2.0,3.0,3.0,0.0,7/HD,
Robert Machado,27.0,SEA,AL,0.0,8.0,15.0,14.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.214,0.267,0.429,0.695,77.0,0.298,66.0,6.0,0.0,0.0,0.0,0.0,0.0,/2,
Robert Ramsay*,26.0,SEA,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Stan Javier#,36.0,SEA,AL,0.5,105.0,392.0,342.0,61.0,94.0,18.0,5.0,5.0,40.0,4.0,3.0,42.0,64.0,0.275,0.351,0.401,0.751,95.0,0.339,95.0,137.0,7.0,0.0,4.0,4.0,2.0,79H8/D3,
Tom Lampkin*,36.0,SEA,AL,0.7,36.0,117.0,103.0,15.0,26.0,6.0,1.0,7.0,23.0,0.0,0.0,9.0,17.0,0.252,0.325,0.534,0.859,119.0,0.381,123.0,55.0,7.0,3.0,0.0,2.0,1.0,2/HD,
Álex Rodríguez,24.0,SEA,AL,10.4,148.0,672.0,554.0,134.0,175.0,34.0,2.0,41.0,132.0,15.0,4.0,100.0,121.0,0.316,0.42,0.606,1.026,163.0,0.446,166.0,336.0,10.0,7.0,0.0,11.0,5.0,*6,"AS,MVP-3,SS"
