Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Gerald Henderson,55,55.0,33.3,15.1,1.2,2.9,4.1,2.3,0.9,0.4,1.8,2.3,1.3,6.0,13.1,45.9,0.2,0.9,23.4,2.8,3.7,76.0,5.8,12.3,47.5,1.148,0.47,SG,False
Corey Maggette,32,28.0,27.5,15.0,0.7,3.3,3.9,1.2,0.7,0.0,1.8,2.6,0.7,4.3,11.7,37.3,0.8,2.1,36.4,5.6,6.5,85.6,3.6,9.6,37.5,1.287,0.4,SF,False
Kemba Walker,66,25.0,27.2,12.1,0.5,3.1,3.5,4.4,0.9,0.3,1.8,1.2,2.4,4.3,11.6,36.6,1.0,3.4,30.5,2.5,3.2,78.9,3.2,8.2,39.2,1.042,0.41,PG,False
D.J. Augustin,48,46.0,29.3,11.1,0.5,1.8,2.3,6.4,0.8,0.0,2.3,1.4,2.8,3.8,10.1,37.6,1.3,3.7,34.1,2.2,2.5,87.5,2.5,6.4,39.6,1.092,0.44,G,False
Byron Mullens,65,25.0,22.5,9.3,1.5,3.6,5.0,0.9,0.3,0.8,1.1,2.1,0.8,3.9,9.1,42.5,0.2,0.8,23.5,1.4,1.7,82.1,3.7,8.3,44.3,1.025,0.43,C,False
Reggie Williams,33,13.0,22.6,8.3,0.8,2.0,2.8,1.8,0.6,0.1,1.0,1.0,1.8,3.2,7.7,41.6,1.0,3.2,30.8,0.9,1.2,72.5,2.2,4.5,49.3,1.075,0.48,SF,False
Derrick Brown,65,17.0,22.2,8.1,1.5,2.2,3.6,1.0,0.7,0.2,0.8,1.5,1.2,3.3,6.3,51.8,0.1,0.4,25.0,1.4,2.2,66.7,3.2,5.9,53.5,1.281,0.53,SF,False
Boris Diaw,37,28.0,27.5,7.4,1.3,4.0,5.3,4.3,0.5,0.5,2.3,1.9,1.9,3.1,7.6,41.0,0.6,2.3,26.7,0.5,0.7,63.0,2.5,5.3,47.2,0.961,0.45,C,True
D.J. White,58,11.0,18.9,6.8,0.9,2.7,3.6,0.8,0.3,0.4,0.7,1.6,1.1,3.0,6.1,49.3,0.0,0.0,100.0,0.7,1.1,70.5,3.0,6.1,49.1,1.11,0.49,PF,False
Tyrus Thomas,54,30.0,18.8,5.6,0.9,2.8,3.7,0.6,0.7,1.1,1.0,2.7,0.7,2.2,6.1,36.7,0.0,0.1,33.3,1.2,1.5,75.9,2.2,6.0,36.7,0.93,0.37,PF,False
Bismack Biyombo,63,41.0,23.1,5.2,1.8,4.0,5.8,0.4,0.3,1.8,1.1,2.3,0.4,2.0,4.4,46.4,0.0,0.0,0.0,1.1,2.3,48.3,2.0,4.4,46.4,1.176,0.46,C,False
Cory Higgins,38,0.0,11.1,3.9,0.2,0.7,0.9,0.9,0.1,0.2,1.0,1.1,0.9,1.4,4.2,32.5,0.1,0.5,20.0,1.1,1.6,70.0,1.3,3.7,34.3,0.938,0.34,PG,False
Matt Carroll,53,2.0,11.2,2.7,0.2,0.9,1.1,0.7,0.3,0.1,0.5,1.0,1.6,1.0,3.0,33.1,0.2,0.8,18.6,0.6,0.7,78.9,0.8,2.2,38.6,0.904,0.36,SG,False
Eduardo Najera,22,0.0,12.3,2.6,0.5,1.8,2.3,0.5,0.9,0.2,0.3,1.8,1.7,1.1,2.9,37.5,0.4,1.3,27.6,0.1,0.2,50.0,0.7,1.6,45.7,0.906,0.44,PF,False
Jamario Moon,8,0.0,15.4,2.3,0.3,2.5,2.8,0.6,0.1,0.6,1.0,0.6,0.6,0.9,3.0,29.2,0.3,1.3,20.0,0.3,0.3,100.0,0.6,1.8,35.7,0.75,0.33,SF,False
DeSagana Diop,27,9.0,12.0,1.1,1.2,1.9,3.1,0.9,0.2,0.5,0.7,1.3,1.2,0.6,1.6,35.7,0.0,0.0,0.0,0.0,0.2,16.7,0.6,1.6,35.7,0.738,0.36,C,False
Total,66,,,87.0,10.3,28.7,39.0,20.1,6.0,5.5,14.5,18.9,1.4,33.2,80.2,41.4,4.0,13.5,29.5,16.5,22.2,74.6,29.2,66.7,43.9,1.084,0.44,Total,False
