Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Eric Gordon,9,9.0,34.4,20.6,0.2,2.6,2.8,3.4,1.4,0.4,2.7,2.2,1.3,7.0,15.6,45.0,1.1,4.4,25.0,5.4,7.2,75.4,5.9,11.1,53.0,1.321,0.49,G,False
Jarrett Jack,45,39.0,34.0,15.6,0.5,3.4,3.9,6.3,0.7,0.2,2.4,2.1,2.7,5.9,13.0,45.6,0.9,2.5,34.8,2.9,3.3,87.2,5.0,10.5,48.2,1.201,0.49,G,False
Chris Kaman,47,33.0,29.2,13.1,1.9,5.9,7.7,2.1,0.5,1.6,2.7,2.3,0.8,5.7,12.7,44.6,0.0,0.0,0.0,1.8,2.3,78.5,5.7,12.7,44.6,1.032,0.45,C,False
Carl Landry,41,8.0,24.4,12.5,1.9,3.3,5.2,0.9,0.3,0.3,1.6,2.2,0.6,4.4,8.8,50.3,0.0,0.1,0.0,3.6,4.5,79.9,4.4,8.8,50.7,1.412,0.5,PF,False
Marco Belinelli,66,55.0,29.8,11.8,0.3,2.3,2.6,1.5,0.7,0.1,1.0,1.7,1.5,4.3,10.4,41.7,1.6,4.3,37.7,1.5,2.0,78.3,2.7,6.1,44.5,1.137,0.49,G,False
Trevor Ariza,41,41.0,32.9,10.8,1.0,4.2,5.2,3.3,1.7,0.6,1.9,1.8,1.8,4.1,9.8,41.7,0.7,2.1,33.3,1.9,2.5,77.5,3.4,7.7,44.0,1.102,0.45,SF,False
Jason Smith,40,29.0,23.7,9.9,1.8,3.1,4.9,0.9,0.5,1.0,1.0,2.6,0.9,4.5,8.7,52.0,0.0,0.2,11.1,0.8,1.2,70.2,4.5,8.5,53.1,1.138,0.52,F,False
Emeka Okafor,27,27.0,28.9,9.9,2.6,5.3,7.9,0.9,0.6,1.0,1.4,2.7,0.6,4.2,7.9,53.3,0.0,0.0,0.0,1.4,2.7,51.4,4.2,7.9,53.3,1.243,0.53,C,False
Greivis Vasquez,66,26.0,25.8,8.9,0.3,2.3,2.6,5.4,0.9,0.1,2.2,1.9,2.4,3.4,7.9,43.0,0.7,2.0,31.9,1.5,1.8,82.1,2.8,5.9,46.9,1.126,0.47,PG,False
Jerome Dyson,9,1.0,20.0,7.4,0.2,1.9,2.1,2.0,1.2,0.2,2.2,2.1,0.9,2.1,5.3,39.6,0.1,0.9,12.5,3.1,4.0,77.8,2.0,4.4,45.0,1.396,0.41,PG,False
