Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Anthony Davis,75,75.0,36.1,28.0,2.3,9.5,11.8,2.1,1.3,2.2,2.4,2.2,0.9,10.3,20.3,50.5,0.5,1.8,29.9,6.9,8.6,80.2,9.7,18.6,52.4,1.375,0.52,F,False
DeMarcus Cousins,17,17.0,33.8,24.4,2.2,10.2,12.4,3.9,1.5,1.1,3.6,4.4,1.1,8.4,18.5,45.2,2.1,5.6,37.5,5.5,7.1,77.7,6.2,12.8,48.6,1.318,0.51,C,True
Jrue Holiday,67,61.0,32.7,15.4,0.7,3.3,3.9,7.3,1.5,0.7,2.9,2.0,2.5,6.0,13.3,45.4,1.5,4.2,35.6,1.8,2.5,70.8,4.6,9.1,49.8,1.152,0.51,G,False
Jordan Crawford,19,0.0,23.3,14.1,0.2,1.6,1.8,3.0,0.6,0.1,1.3,1.6,2.3,5.5,11.5,48.2,1.9,5.0,38.9,1.1,1.4,76.9,3.6,6.5,55.3,1.225,0.57,G,False
Omri Casspi,1,0.0,24.0,12.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,9.0,55.6,2.0,4.0,50.0,0.0,0.0,0.0,3.0,5.0,60.0,1.333,0.67,F,True
Terrence Jones,51,12.0,24.8,11.5,1.3,4.7,5.9,1.2,0.8,1.0,0.9,1.3,1.2,4.5,9.6,47.2,0.4,1.5,25.3,2.0,3.3,60.6,4.2,8.1,51.2,1.194,0.49,PF,True
Lance Stephenson,6,0.0,27.0,9.7,0.5,2.5,3.0,4.8,0.3,0.2,1.8,3.0,2.6,4.3,9.2,47.3,0.2,1.7,10.0,0.8,1.3,62.5,4.2,7.5,55.6,1.055,0.48,G,True
E'Twaun Moore,73,22.0,24.9,9.6,0.5,1.6,2.1,2.2,0.7,0.4,0.8,1.8,2.6,3.9,8.5,45.7,1.1,2.8,37.0,0.8,1.0,77.0,2.8,5.6,50.1,1.131,0.52,G,False
Tyreke Evans,26,0.0,18.2,9.5,0.2,3.1,3.3,3.5,0.9,0.2,1.5,1.6,2.3,3.5,8.7,40.1,0.8,2.7,30.0,1.7,2.2,77.6,2.7,6.0,44.6,1.093,0.45,G,True
Langston Galloway,55,0.0,20.4,8.6,0.4,1.8,2.2,1.2,0.7,0.1,0.5,1.4,2.3,3.0,8.0,37.4,1.8,4.9,37.7,0.7,0.9,76.9,1.2,3.1,37.0,1.068,0.49,SG,True
