Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Giannis Antetokounmpo,80,80.0,35.6,22.9,1.8,7.0,8.8,5.4,1.6,1.9,2.9,3.1,1.9,8.2,15.7,52.1,0.6,2.3,27.2,5.9,7.7,77.0,7.6,13.5,56.3,1.455,0.54,F,False
Jabari Parker,51,50.0,33.9,20.1,1.5,4.6,6.2,2.8,1.0,0.4,1.8,2.2,1.5,7.8,16.0,49.0,1.3,3.5,36.5,3.2,4.3,74.3,6.5,12.5,52.5,1.259,0.53,PF,False
Khris Middleton,29,23.0,30.7,14.7,0.4,3.8,4.2,3.4,1.4,0.2,2.2,2.7,1.5,5.2,11.5,45.0,1.6,3.6,43.3,2.8,3.2,88.0,3.6,7.9,45.9,1.279,0.52,F,False
Greg Monroe,81,0.0,22.5,11.7,2.1,4.5,6.6,2.3,1.1,0.5,1.7,2.1,1.3,4.8,9.0,53.4,0.0,0.0,0.0,2.2,3.0,74.1,4.8,8.9,53.7,1.312,0.53,C,False
Malcolm Brogdon,75,28.0,26.4,10.2,0.6,2.2,2.8,4.2,1.1,0.2,1.5,1.9,2.8,3.9,8.5,45.7,1.0,2.6,40.4,1.5,1.7,86.5,2.8,5.9,48.0,1.208,0.52,G,False
Michael Beasley,56,6.0,16.7,9.4,0.7,2.7,3.4,0.9,0.5,0.5,1.2,1.6,0.8,3.9,7.3,53.2,0.3,0.8,41.9,1.4,1.9,74.3,3.5,6.5,54.5,1.3,0.55,F,False
Tony Snell,80,80.0,29.2,8.5,0.3,2.8,3.1,1.2,0.7,0.2,0.7,1.6,1.7,3.1,6.8,45.5,1.8,4.4,40.6,0.6,0.7,81.0,1.3,2.3,54.8,1.262,0.59,SF,False
Matthew Dellavedova,76,54.0,26.1,7.6,0.3,1.6,1.9,4.7,0.7,0.0,1.8,2.0,2.7,2.7,7.0,39.0,1.0,2.8,36.6,1.1,1.3,85.4,1.7,4.2,40.6,1.081,0.46,G,False
John Henson,58,39.0,19.4,6.8,1.6,3.5,5.1,1.0,0.5,1.3,0.9,2.6,1.1,2.7,5.3,51.5,0.0,0.0,0.0,1.3,1.8,69.2,2.7,5.3,51.6,1.269,0.51,F,False
Mirza Teletovic,70,2.0,16.2,6.4,0.2,2.2,2.3,0.7,0.2,0.2,0.5,1.6,1.3,2.2,6.0,37.3,1.5,4.4,34.1,0.5,0.6,77.8,0.7,1.6,46.0,1.079,0.5,PF,False
Spencer Hawes,19,0.0,9.0,4.4,0.3,2.1,2.4,1.0,0.1,0.2,0.5,0.8,2.1,1.6,3.1,50.8,0.5,1.4,34.6,0.7,0.9,77.8,1.1,1.7,63.6,1.407,0.58,PF,True
Jason Terry,74,0.0,18.4,4.1,0.2,1.2,1.4,1.3,0.6,0.3,0.5,1.3,2.7,1.4,3.3,43.2,1.0,2.3,42.7,0.3,0.4,82.8,0.4,1.0,44.4,1.263,0.58,G,False
Thon Maker,57,34.0,9.9,4.0,0.7,1.3,2.0,0.4,0.2,0.5,0.3,1.5,1.4,1.5,3.2,45.9,0.5,1.3,37.8,0.6,0.9,65.3,1.0,1.9,51.4,1.249,0.54,F,False
Rashad Vaughn,41,2.0,11.2,3.5,0.1,1.1,1.2,0.6,0.5,0.2,0.3,0.8,1.6,1.4,3.8,36.5,0.6,2.0,32.1,0.0,0.1,40.0,0.8,1.8,41.3,0.91,0.45,G,False
Gary Payton II,6,0.0,16.5,3.3,0.0,2.0,2.0,2.2,0.5,0.7,1.7,1.5,1.3,1.3,3.7,36.4,0.2,1.5,11.1,0.5,0.8,60.0,1.2,2.2,53.8,0.909,0.39,G,False
Miles Plumlee,32,12.0,9.7,2.6,0.7,0.9,1.7,0.6,0.3,0.3,0.7,1.5,0.8,0.9,2.1,44.1,0.0,0.0,0.0,0.7,1.1,62.9,0.9,2.1,44.1,1.206,0.44,C,True
Steve Novak,8,0.0,2.8,0.6,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.9,28.6,0.1,0.8,16.7,0.0,0.0,0.0,0.1,0.1,100.0,0.714,0.36,SF,False
Terrence Jones,3,0.0,2.3,0.0,0.0,1.0,1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PF,True
Axel Toupane,2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SG,True
Total,82,,,103.6,8.8,31.6,40.4,24.2,8.1,5.3,13.4,20.2,1.8,38.8,81.9,47.4,8.8,23.7,37.0,17.2,22.4,76.8,30.0,58.1,51.6,1.266,0.53,Total,False
