Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Joel Embiid,31,31.0,25.4,20.2,2.0,5.9,7.8,2.1,0.9,2.5,3.8,3.6,0.6,6.5,13.8,46.6,1.2,3.2,36.7,6.2,7.9,78.3,5.3,10.7,49.5,1.462,0.51,C,False
Ersan Ilyasova,53,40.0,27.3,14.8,1.3,4.6,5.9,1.8,0.6,0.3,1.5,2.5,1.2,5.4,12.2,44.0,2.0,5.6,35.9,2.1,2.7,76.8,3.4,6.6,50.9,1.213,0.52,PF,True
Robert Covington,67,67.0,31.6,12.9,1.4,5.1,6.5,1.5,1.9,1.0,2.0,3.0,0.8,4.4,10.9,39.9,2.0,6.1,33.3,2.1,2.6,82.2,2.3,4.8,48.4,1.18,0.49,PF,False
Dario Saric,81,36.0,26.3,12.8,1.4,5.0,6.3,2.2,0.7,0.4,2.3,2.0,1.0,4.7,11.4,41.1,1.3,4.2,31.1,2.1,2.7,78.2,3.4,7.2,46.9,1.122,0.47,F,False
Jahlil Okafor,50,33.0,22.7,11.8,1.6,3.2,4.8,1.2,0.4,1.0,1.8,2.4,0.6,4.8,9.4,51.4,0.0,0.0,0.0,2.1,3.2,67.1,4.8,9.4,51.4,1.253,0.51,C,False
Jerryd Bayless,3,1.0,23.7,11.0,1.0,3.0,4.0,4.3,0.0,0.0,3.0,1.3,1.4,3.7,10.7,34.4,0.7,1.7,40.0,3.0,3.3,90.0,3.0,9.0,33.3,1.031,0.38,G,False
Alex Poythress,6,1.0,26.2,10.7,1.8,3.0,4.8,0.8,0.5,0.2,0.5,2.3,1.7,4.2,9.0,46.3,1.0,3.2,31.6,1.3,1.7,80.0,3.2,5.8,54.3,1.185,0.52,F,False
Richaun Holmes,57,17.0,20.9,9.8,1.6,3.8,5.5,1.0,0.7,0.9,1.0,2.4,1.1,4.0,7.2,55.8,0.5,1.4,35.1,1.3,1.8,69.9,3.6,5.9,60.6,1.357,0.59,F,False
Nik Stauskas,80,27.0,27.4,9.5,0.3,2.6,2.8,2.4,0.6,0.4,1.6,1.8,1.5,3.1,7.9,39.6,1.7,4.5,36.8,1.5,1.9,81.3,1.5,3.4,43.3,1.192,0.5,G,False
Gerald Henderson,72,41.0,23.2,9.2,0.5,2.1,2.6,1.6,0.6,0.2,0.9,1.8,1.8,3.3,7.7,42.4,0.8,2.4,35.3,1.8,2.3,80.6,2.4,5.3,45.6,1.199,0.48,SG,False
Nerlens Noel,29,7.0,19.4,8.9,1.6,3.4,5.0,1.0,1.5,0.9,1.0,2.4,1.0,3.7,6.0,61.1,0.0,0.0,0.0,1.5,2.2,68.3,3.7,6.0,61.5,1.469,0.61,C,True
Justin Anderson,24,8.0,21.6,8.5,1.3,2.8,4.0,1.4,0.5,0.3,1.1,1.9,1.3,3.1,6.7,46.6,0.9,3.0,29.2,1.3,1.7,78.0,2.3,3.7,60.7,1.261,0.53,F,True
Shawn Long,18,0.0,13.0,8.2,2.3,2.4,4.7,0.7,0.5,0.5,0.7,2.7,1.0,3.4,6.1,56.0,0.4,1.1,36.8,1.1,1.9,54.3,3.0,5.0,60.0,1.358,0.59,C,False
Jerami Grant,2,0.0,20.5,8.0,0.0,3.0,3.0,0.0,0.0,2.0,1.5,2.5,0.0,3.0,8.5,35.3,0.0,1.0,0.0,2.0,4.0,50.0,3.0,7.5,40.0,0.941,0.35,F,True
Sergio Rodriguez,68,30.0,22.3,7.8,0.3,2.0,2.3,5.1,0.7,0.1,1.9,1.4,2.7,3.1,7.9,39.2,1.4,3.7,36.5,0.3,0.4,66.7,1.7,4.2,41.5,0.989,0.48,G,False
T.J. McConnell,81,51.0,26.3,6.9,0.5,2.6,3.1,6.6,1.7,0.1,2.0,1.7,3.4,2.9,6.3,46.1,0.1,0.7,20.0,0.9,1.1,81.1,2.8,5.6,49.2,1.086,0.47,G,False
Timothe Luwawu-Cabarrot,69,19.0,17.2,6.4,0.4,1.8,2.2,1.1,0.5,0.1,1.1,2.2,1.0,2.1,5.2,40.2,0.7,2.3,31.1,1.5,1.8,85.4,1.4,2.9,47.5,1.233,0.47,SG,False
Hollis Thompson,31,1.0,18.1,5.5,0.5,2.2,2.7,0.8,0.5,0.2,0.3,1.8,2.9,2.1,5.1,41.5,0.8,2.3,36.6,0.4,0.6,65.0,1.3,2.8,45.5,1.075,0.5,F,True
Chasson Randle,8,0.0,9.3,5.3,0.0,0.6,0.6,0.8,0.4,0.1,0.4,1.4,2.0,1.5,3.3,46.2,0.8,1.9,40.0,1.5,1.5,100.0,0.8,1.4,54.5,1.615,0.58,G,True
Tiago Splitter,8,0.0,9.5,4.9,1.0,1.8,2.8,0.5,0.1,0.1,0.8,1.0,0.7,1.8,3.9,45.2,0.3,0.8,33.3,1.1,1.4,81.8,1.5,3.1,48.0,1.258,0.48,C,False
Justin Harper,3,0.0,10.3,4.0,0.7,1.0,1.7,0.7,0.0,0.0,1.3,0.7,0.5,1.7,4.0,41.7,0.7,2.3,28.6,0.0,0.0,0.0,1.0,1.7,60.0,1.0,0.5,PF,False
Total,82,,,102.4,9.8,33.0,42.8,23.8,8.4,5.1,16.0,21.9,1.5,37.7,85.2,44.2,10.1,29.8,34.0,17.0,22.0,77.1,27.5,55.5,49.6,1.202,0.5,Total,False
