Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Jerry Stackhouse,70,70.0,39.2,21.5,0.9,2.8,3.7,4.5,0.9,0.4,2.8,1.9,1.6,7.0,17.2,40.9,1.0,3.5,29.0,6.5,7.4,87.8,6.0,13.7,43.9,1.256,0.44,SF,False
Michael Jordan,82,67.0,37.0,20.0,0.9,5.2,6.1,3.8,1.5,0.5,2.1,2.1,1.8,8.3,18.6,44.5,0.2,0.7,29.1,3.2,4.0,82.1,8.1,18.0,45.0,1.074,0.45,G,False
Larry Hughes,67,56.0,31.9,12.8,1.0,3.6,4.6,3.1,1.3,0.4,2.0,2.2,1.5,5.2,11.1,46.7,0.4,1.2,36.7,2.0,2.8,73.1,4.7,9.9,47.9,1.157,0.49,SG,False
Tyronn Lue,75,24.0,26.5,8.6,0.3,1.7,2.0,3.5,0.6,0.0,1.0,2.0,3.4,3.3,7.6,43.3,0.8,2.3,34.1,1.2,1.4,87.5,2.5,5.3,47.4,1.129,0.49,PG,False
Christian Laettner,76,66.0,29.1,8.3,1.5,5.1,6.6,3.1,1.1,0.5,1.1,2.7,2.7,3.4,6.8,49.4,0.0,0.2,12.5,1.6,1.9,83.3,3.3,6.6,50.6,1.225,0.5,PF,False
Kwame Brown,80,20.0,22.2,7.4,1.6,3.7,5.3,0.7,0.6,1.0,1.4,2.0,0.5,2.8,6.3,44.6,0.0,0.0,0.0,1.8,2.7,66.8,2.8,6.2,44.9,1.181,0.45,C,False
Juan Dixon,42,3.0,15.4,6.4,0.3,1.4,1.7,1.0,0.6,0.1,1.0,1.3,1.0,2.5,6.5,38.4,0.6,2.0,29.8,0.9,1.1,80.4,1.9,4.5,42.2,0.996,0.43,SG,False
Brendan Haywood,81,69.0,23.8,6.2,2.4,2.6,5.0,0.4,0.4,1.5,0.8,2.8,0.4,2.1,4.2,51.0,0.0,0.0,0.0,1.9,3.0,63.3,2.1,4.2,51.0,1.478,0.51,C,False
Etan Thomas,38,0.0,13.5,4.8,1.8,2.5,4.3,0.1,0.2,0.6,0.9,1.7,0.1,1.6,3.3,49.2,0.0,0.0,0.0,1.6,2.5,63.8,1.6,3.3,49.2,1.468,0.49,C,False
Bryon Russell,70,23.0,19.8,4.5,0.6,2.4,3.0,1.0,1.0,0.1,0.8,1.9,1.3,1.5,4.4,35.3,0.7,2.0,32.9,0.8,1.0,76.8,0.9,2.4,37.3,1.029,0.43,SF,False
Jahidi White,16,8.0,14.4,4.2,2.3,2.3,4.6,0.1,0.1,0.8,0.6,2.1,0.2,1.6,3.3,47.2,0.0,0.0,0.0,1.1,1.6,68.0,1.6,3.3,47.2,1.264,0.47,C,False
Jared Jeffries,20,1.0,14.6,4.0,1.3,1.6,2.9,0.8,0.4,0.3,1.1,1.4,0.8,1.5,3.2,47.6,0.2,0.3,50.0,0.8,1.5,55.2,1.4,2.9,47.4,1.254,0.5,PF,False
Bobby Simmons,36,2.0,10.5,3.3,0.9,1.2,2.1,0.6,0.3,0.1,0.2,1.4,2.5,1.2,3.1,39.3,0.0,0.1,0.0,0.9,1.0,91.4,1.2,3.0,41.1,1.071,0.39,SF,False
Anthony Goldwire,5,0.0,6.8,2.6,0.0,0.6,0.6,0.2,0.0,0.0,0.8,0.2,0.3,0.8,1.4,57.1,0.2,0.2,100.0,0.8,1.0,80.0,0.6,1.2,50.0,1.857,0.64,PG,True
Charles Oakley,42,1.0,12.2,1.8,0.9,1.7,2.5,1.0,0.3,0.1,0.5,2.1,1.9,0.5,1.3,41.8,0.0,0.0,0.0,0.7,0.8,82.4,0.5,1.3,41.8,1.345,0.42,PF,False
Brian Cardinal,5,0.0,3.0,0.8,0.6,0.4,1.0,0.2,0.0,0.0,0.2,0.0,1.0,0.2,0.8,25.0,0.0,0.2,0.0,0.4,0.4,100.0,0.2,0.6,33.3,1.0,0.25,PF,False
Total,82,,,91.5,11.2,29.2,40.4,19.7,7.6,4.8,13.4,20.0,1.5,34.3,78.0,44.0,3.1,9.9,31.2,19.7,25.3,77.9,31.3,68.1,45.9,1.173,0.46,Total,False
