Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Richard Hamilton,82,82.0,32.2,19.7,1.1,2.8,3.9,2.5,0.8,0.2,2.4,3.0,1.0,7.0,15.7,44.3,0.4,1.5,26.9,5.4,6.4,83.3,6.6,14.2,46.1,1.253,0.46,SG,False
Chauncey Billups,74,74.0,31.4,16.2,0.5,3.2,3.7,3.9,0.9,0.2,1.8,1.8,2.1,4.9,11.8,42.1,2.0,5.1,39.2,4.3,4.9,87.8,2.9,6.6,44.3,1.378,0.51,PG,False
Clifford Robinson,81,69.0,34.9,12.2,1.0,2.9,3.9,3.3,1.1,1.1,2.0,3.2,1.7,4.6,11.5,39.8,1.1,3.2,33.6,2.0,2.9,67.6,3.5,8.3,42.2,1.061,0.44,PF,False
Corliss Williamson,82,1.0,25.1,12.0,1.8,2.6,4.4,1.3,0.5,0.3,1.5,2.9,0.8,4.6,10.1,45.3,0.0,0.1,18.2,2.9,3.7,79.0,4.5,9.9,45.6,1.195,0.45,PF,False
Chucky Atkins,65,7.0,21.5,7.1,0.3,1.2,1.5,2.7,0.4,0.1,1.2,1.7,2.3,2.6,7.2,36.1,1.3,3.7,35.5,0.6,0.8,81.6,1.3,3.4,36.8,0.994,0.45,PG,False
Jon Barry,80,0.0,18.4,6.9,0.4,1.8,2.3,2.6,0.8,0.2,1.0,1.3,2.5,2.4,5.3,45.0,1.1,2.7,40.7,1.1,1.3,86.0,1.3,2.6,49.5,1.309,0.55,SG,False
Ben Wallace,73,73.0,39.4,6.9,4.0,11.4,15.4,1.6,1.4,3.2,1.2,2.5,1.4,2.9,6.0,48.1,0.0,0.1,16.7,1.2,2.6,45.0,2.9,5.9,48.5,1.158,0.48,PF,False
Mehmet Okur,72,9.0,19.0,6.9,1.6,3.0,4.7,1.0,0.3,0.5,0.9,2.3,1.1,2.5,5.9,42.6,0.5,1.6,33.9,1.3,1.8,73.3,2.0,4.3,45.7,1.168,0.47,C,False
Zeljko Rebraca,30,12.0,16.3,6.6,0.9,2.2,3.1,0.3,0.2,0.6,1.0,2.6,0.3,2.7,4.8,55.2,0.0,0.0,0.0,1.3,1.6,79.2,2.7,4.8,55.2,1.366,0.55,C,False
Tayshaun Prince,42,5.0,10.4,3.3,0.1,1.0,1.1,0.6,0.2,0.3,0.5,0.6,1.1,1.3,2.8,44.9,0.5,1.1,42.6,0.3,0.4,64.7,0.8,1.7,46.5,1.161,0.53,SF,False
Michael Curry,78,77.0,19.9,3.0,0.2,1.4,1.6,1.3,0.6,0.1,0.6,2.1,2.4,1.2,2.9,40.2,0.2,0.7,29.6,0.5,0.6,80.0,1.0,2.2,43.4,1.031,0.44,SF,False
Danny Manning,13,0.0,6.8,2.6,0.5,0.8,1.4,0.5,0.7,0.2,0.5,0.8,1.0,1.0,2.5,40.6,0.2,0.6,37.5,0.4,0.5,83.3,0.8,1.8,41.7,1.063,0.45,F,False
Hubert Davis,43,1.0,7.6,1.8,0.1,0.7,0.8,0.7,0.1,0.0,0.3,0.5,2.6,0.7,1.8,39.2,0.3,0.8,33.3,0.1,0.1,83.3,0.4,1.0,44.2,1.0,0.47,SG,False
Don Reid,1,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,3.0,0.0,0.333,0.0,F,False
Pepe Sanchez,9,0.0,4.1,0.0,0.4,0.2,0.7,0.9,0.6,0.0,0.2,0.3,4.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,G,False
Total,82,,,91.4,10.8,29.8,40.6,19.8,6.8,5.7,13.5,21.3,1.5,32.9,76.5,43.0,6.5,18.1,35.8,19.0,24.6,77.1,26.4,58.4,45.2,1.194,0.47,Total,False
