Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Paul Pierce,79,79.0,39.2,25.9,1.3,6.0,7.3,4.4,1.8,0.8,3.6,2.9,1.2,8.4,20.2,41.6,1.5,4.9,30.2,7.6,9.5,80.2,6.9,15.2,45.4,1.286,0.45,SF,False
Antoine Walker,78,78.0,41.5,20.1,1.3,5.9,7.2,4.8,1.5,0.4,3.3,2.8,1.4,7.7,19.9,38.8,2.4,7.5,32.3,2.3,3.7,61.5,5.3,12.5,42.7,1.01,0.45,PF,False
Tony Delk,67,39.0,28.0,9.8,0.6,2.9,3.5,2.2,1.1,0.1,1.0,1.9,2.1,3.5,8.4,41.6,1.8,4.5,39.5,1.0,1.3,78.2,1.7,3.8,44.1,1.168,0.52,PG,False
Eric Williams,82,79.0,28.7,9.1,1.7,2.9,4.7,1.7,1.0,0.2,1.2,2.9,1.4,3.1,7.0,44.2,0.5,1.3,33.6,2.5,3.3,75.0,2.6,5.7,46.7,1.297,0.47,PF,False
J.R. Bremer,64,41.0,23.5,8.3,0.3,2.0,2.3,2.6,0.6,0.0,0.9,1.3,2.8,2.7,7.3,36.9,1.6,4.5,35.3,1.3,1.7,76.6,1.1,2.8,39.3,1.138,0.48,PG,False
Shammond Williams,51,2.0,22.9,7.3,0.2,1.9,2.2,2.5,1.2,0.1,1.2,1.6,2.1,2.6,6.6,39.6,1.1,3.1,35.2,0.9,1.1,84.2,1.5,3.5,43.6,1.101,0.48,PG,True
Tony Battie,67,62.0,25.1,7.3,2.2,4.3,6.5,0.7,0.5,1.2,0.7,2.9,1.0,3.0,5.5,53.9,0.0,0.1,20.0,1.3,1.8,74.6,3.0,5.4,54.4,1.32,0.54,C,False
Walter McCarty,82,8.0,23.8,6.1,0.8,2.7,3.5,1.3,1.0,0.3,0.8,2.3,1.6,2.1,5.1,41.4,1.1,3.0,36.7,0.7,1.2,62.2,1.0,2.1,48.2,1.191,0.52,PF,False
Vin Baker,52,9.0,18.1,5.2,1.7,2.1,3.8,0.6,0.4,0.6,1.2,2.8,0.5,1.9,4.0,47.8,0.0,0.1,0.0,1.4,2.1,67.3,1.9,3.9,48.8,1.304,0.48,PF,False
Mark Blount,27,7.0,19.2,4.4,1.8,2.8,4.6,0.8,0.7,0.6,1.2,2.8,0.6,1.7,3.0,56.3,0.0,0.0,0.0,1.1,1.5,75.0,1.7,3.0,56.3,1.5,0.56,C,True
Bimbo Coles,14,0.0,12.5,3.7,0.1,0.7,0.8,1.1,0.4,0.0,0.7,1.2,1.6,1.6,3.5,44.9,0.0,0.5,0.0,0.6,0.6,100.0,1.6,3.0,52.4,1.061,0.45,PG,True
Kedrick Brown,51,5.0,13.1,2.8,0.9,1.9,2.7,0.4,0.7,0.3,0.5,1.3,0.9,1.2,3.4,35.7,0.1,0.8,7.7,0.4,0.6,62.5,1.1,2.6,43.9,0.848,0.37,SG,False
Grant Long,41,1.0,11.9,1.8,0.6,1.4,2.0,0.6,0.2,0.0,0.5,1.5,1.3,0.7,1.7,38.6,0.0,0.1,0.0,0.4,0.6,78.3,0.7,1.6,40.3,1.029,0.39,F,False
Bruno Sundov,26,0.0,5.3,1.2,0.3,0.8,1.1,0.3,0.2,0.1,0.3,0.9,0.8,0.5,2.2,25.0,0.2,0.6,25.0,0.0,0.1,0.0,0.4,1.5,25.0,0.571,0.29,C,False
Ruben Wolkowyski,7,0.0,3.4,0.7,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.4,1.0,0.3,0.6,50.0,0.0,0.1,0.0,0.1,0.6,25.0,0.3,0.4,66.7,1.25,0.5,F,False
Mark Bryant,2,0.0,4.5,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,inf,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,F,True
Mikki Moore,3,0.0,4.0,0.0,0.3,0.0,0.3,0.0,0.0,0.7,0.0,2.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,C,True
Total,82,,,92.7,10.4,30.1,40.5,19.2,8.8,3.7,14.0,21.4,1.4,32.9,79.4,41.5,8.8,26.3,33.4,18.0,24.3,74.2,24.2,53.1,45.5,1.167,0.47,Total,False
