Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
23,Adam Cracknell,OMA,20,F,6,1,2,3,2,-1.0,0,0,0,0.167,0.333,0.5,13.0,7.7%
34,Adam Pardy,OMA,21,D,24,0,0,0,18,-7.0,0,0,0,0.0,0.0,0.0,12.0,0.0%
17,Ajay Baines,OMA,27,F,24,8,4,12,26,6.0,3,1,1,0.333,0.167,0.5,37.0,21.6%
33,Aki Seitsonen,OMA,19,F,7,0,0,0,2,0.0,0,0,0,0.0,0.0,0.0,8.0,0.0%
9,Brandon Prust,OMA,21,F,79,12,14,26,294,-5.0,5,0,2,0.152,0.177,0.329,84.0,14.3%
18,Brandon Rogers,OMA,23,D,42,0,8,8,24,5.0,0,0,0,0.0,0.19,0.19,51.0,0.0%
19,Brantt Myhres,OMA,31,F,34,4,2,6,78,0.0,0,0,0,0.118,0.059,0.176,12.0,33.3%
21,Brent Krahn,OMA,23,G,57,0,5,5,0,,0,0,0,0.0,0.088,0.088,,
22,Brett Palin,OMA,21,D,64,0,5,5,46,4.0,0,0,0,0.0,0.078,0.078,38.0,0.0%
20,Cam Cunning,OMA,20,F,30,2,4,6,24,-4.0,0,0,0,0.067,0.133,0.2,39.0,5.1%
12,Cam Severson,OMA,27,F,54,13,7,20,146,-6.0,4,2,3,0.241,0.13,0.37,138.0,9.4%
2,Carsen Germyn,OMA,23,F,77,24,31,55,127,-13.0,11,0,5,0.312,0.403,0.714,247.0,9.7%
25,Chris Neiszner,OMA,21,F,7,1,1,2,2,0.0,0,0,0,0.143,0.143,0.286,8.0,12.5%
8,Craig MacDonald,OMA,28,F,37,8,19,27,57,3.0,5,1,1,0.216,0.514,0.73,99.0,8.1%
36,Curtis McElhinney,OMA,22,G,33,0,0,0,4,,0,0,0,0.0,0.0,0.0,,
32,Dan Tudin,OMA,27,F,5,0,0,0,4,-2.0,0,0,0,0.0,0.0,0.0,7.0,0.0%
26,Darren Lynch,OMA,22,F,4,0,2,2,6,0.0,0,0,0,0.0,0.5,0.5,4.0,0.0%
3,David Moss,OMA,24,F,63,21,27,48,28,0.0,16,0,2,0.333,0.429,0.762,145.0,14.5%
13,Derek Couture,OMA,21,F,66,7,12,19,88,0.0,0,0,1,0.106,0.182,0.288,79.0,8.9%
27,Doug Andress,OMA,26,D,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
31,Dustin Johner,OMA,22,F,5,0,0,0,2,-2.0,0,0,0,0.0,0.0,0.0,4.0,0.0%
5,Eric Nystrom,OMA,22,F,78,15,18,33,37,-2.0,7,1,2,0.192,0.231,0.423,151.0,9.9%
30,Jan Vodrazka,OMA,29,D,3,0,0,0,6,-1.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
4,Justin Taylor,OMA,22,F,73,16,19,35,48,-13.0,11,0,1,0.219,0.26,0.479,127.0,12.6%
15,Lynn Loyns,OMA,24,F,68,9,8,17,50,-4.0,1,1,0,0.132,0.118,0.25,126.0,7.1%
1,Mark Giordano,OMA,22,D,73,16,42,58,141,-1.0,12,0,4,0.219,0.575,0.795,202.0,7.9%
24,Matthew Lombardi,OMA,23,F,1,1,1,2,0,1.0,0,0,0,1.0,1.0,2.0,2.0,50.0%
6,Richie Regehr,OMA,22,D,48,7,23,30,56,-4.0,5,1,2,0.146,0.479,0.625,150.0,4.7%
14,Steve Bancroft,OMA,35,D,75,3,16,19,114,-8.0,2,0,0,0.04,0.213,0.253,73.0,4.1%
35,Steve Marr,OMA,21,D,32,0,0,0,31,-7.0,0,0,0,0.0,0.0,0.0,9.0,0.0%
29,Steve Villeneuve,OMA,22,D,3,0,0,0,7,-2.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
28,Thomas Bellemare,OMA,21,F,2,0,0,0,5,0.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
16,Tim Hambly,OMA,22,D,45,1,16,17,33,-8.0,1,0,0,0.022,0.356,0.378,61.0,1.6%
7,Tomi M�ki,OMA,22,F,80,12,17,29,33,-20.0,7,0,1,0.15,0.213,0.363,122.0,9.8%
10,Warren Peters,OMA,23,F,77,15,10,25,133,-7.0,4,3,3,0.195,0.13,0.325,165.0,9.1%
11,Zenith Komarniski,OMA,27,D,68,6,15,21,99,-14.0,0,0,3,0.088,0.221,0.309,107.0,5.6%
