Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
23,Aaron MacKenzie,PEO,24,D,51,2,7,9,35,11.0,2,0,1,0.039,0.137,0.176,28.0,7.1%
28,Andy Roach,PEO,32,D,10,2,3,5,6,-6.0,2,0,1,0.2,0.3,0.5,19.0,10.5%
7,Blake Evans,PEO,25,F,80,14,19,33,81,-7.0,1,1,1,0.175,0.238,0.413,193.0,7.3%
9,Brendan Brooks,PEO,27,F,79,14,13,27,61,-19.0,7,1,2,0.177,0.165,0.342,173.0,8.1%
20,Brendan Buckley,PEO,28,D,73,2,9,11,104,4.0,0,0,0,0.027,0.123,0.151,59.0,3.4%
32,Brett Scheffelmaier,PEO,24,D,2,0,1,1,2,1.0,0,0,0,0.0,0.5,0.5,0.0,0.00%
17,Cam Keith,PEO,25,F,34,6,7,13,18,1.0,1,2,0,0.176,0.206,0.382,49.0,12.2%
12,Charles Linglet,PEO,23,F,38,14,7,21,10,-1.0,8,0,0,0.368,0.184,0.553,77.0,18.2%
48,Chris Beckford-Tseu,PEO,21,G,16,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
14,Colin Hemingway,PEO,25,F,29,7,9,16,19,-1.0,3,0,2,0.241,0.31,0.552,66.0,10.6%
44,Curtis Sanford,PEO,26,G,6,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
19,D.J. King,PEO,21,F,67,5,6,11,160,-12.0,0,0,0,0.075,0.09,0.164,50.0,10.0%
21,David Backes,PEO,21,F,12,5,5,10,10,6.0,1,0,0,0.417,0.417,0.833,21.0,23.8%
26,Dennis Wideman,PEO,22,D,12,2,4,6,31,-1.0,2,0,1,0.167,0.333,0.5,41.0,4.9%
31,Doug Lynch,PEO,22,D,29,0,2,2,57,2.0,0,0,0,0.0,0.069,0.069,12.0,0.0%
45,Ed Hill,PEO,25,D,12,0,0,0,6,-1.0,0,0,0,0.0,0.0,0.0,4.0,0.0%
36,Eric Boguniecki,PEO,30,F,2,0,0,0,4,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
35,Erkki Rajam�ki,PEO,27,F,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
6,Gavin Morgan,PEO,29,F,73,18,22,40,116,-10.0,6,2,5,0.247,0.301,0.548,154.0,11.7%
39,Gerry Burke,PEO,23,D,4,0,0,0,2,-3.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
43,Gregg Naumenko,PEO,28,G,6,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
47,Jason Bacashihua,PEO,23,G,15,0,0,0,4,,0,0,0,0.0,0.0,0.0,,
22,Jay McClement,PEO,22,F,11,4,5,9,4,-1.0,1,1,0,0.364,0.455,0.818,24.0,16.7%
16,Jeff Woywitka,PEO,22,D,53,1,14,15,58,3.0,0,0,0,0.019,0.264,0.283,58.0,1.7%
33,Joe Talbot,PEO,25,F,5,0,1,1,4,-1.0,0,0,0,0.0,0.2,0.2,4.0,0.0%
1,Jon Disalvatore,PEO,24,F,72,22,45,67,42,2.0,8,2,2,0.306,0.625,0.931,235.0,9.4%
15,Lee Stempniak,PEO,22,F,26,8,7,15,32,5.0,2,0,0,0.308,0.269,0.577,75.0,10.7%
8,Michael Zigomanis,PEO,24,F,28,10,18,28,16,2.0,4,2,4,0.357,0.643,1.0,104.0,9.6%
2,Mike Glumac,PEO,25,F,49,25,32,57,64,18.0,10,0,7,0.51,0.653,1.163,188.0,13.3%
3,Mike Mottau,PEO,27,D,76,8,48,56,81,1.0,6,0,0,0.105,0.632,0.737,154.0,5.2%
18,Mike Stuart,PEO,25,D,56,0,13,13,30,-10.0,0,0,0,0.0,0.232,0.232,64.0,0.0%
46,Patrick Lalime,PEO,31,G,14,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
42,Patrick Wellar,PEO,22,D,5,0,0,0,2,-4.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
5,Peter Sejna,PEO,26,F,44,19,31,50,18,3.0,14,1,2,0.432,0.705,1.136,186.0,10.2%
24,Reed Low,PEO,29,F,20,3,5,8,40,1.0,2,0,2,0.15,0.25,0.4,34.0,8.8%
34,Reinhard Divis,PEO,30,G,31,0,1,1,4,,0,0,0,0.0,0.032,0.032,,
29,Rocky Thompson,PEO,28,F,59,1,4,5,247,-9.0,0,0,1,0.017,0.068,0.085,30.0,3.3%
10,Ryan Ramsay,PEO,22,F,52,14,11,25,80,0.0,2,0,2,0.269,0.212,0.481,95.0,14.7%
41,Scott Dobben,PEO,22,F,4,0,0,0,4,-1.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
40,Scott Reid,PEO,29,G,4,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
38,T.J. Kemp,PEO,24,D,3,0,0,0,2,1.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
27,Timofei Shishkanov,PEO,22,F,12,3,2,5,8,2.0,1,0,1,0.25,0.167,0.417,33.0,9.1%
25,Tomas Mojzis,PEO,23,D,12,3,4,7,14,5.0,1,0,0,0.25,0.333,0.583,28.0,10.7%
4,Trent Whitfield,PEO,28,F,41,19,34,53,18,5.0,12,1,2,0.463,0.829,1.293,138.0,13.8%
