Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Benoit Brunet,MTL,L,45,7,18,25,7,16,,1,1,1,0,2,80,0.0875,5,22,,1994-1995
Brian Bellows,MTL,L,41,8,8,16,-7,8,,1,4,0,0,1,110,0.07272,7,11,,1994-1995
Brian Savage,MTL,L,37,12,7,19,5,27,,0,0,0,0,0,64,0.1875,12,19,,1994-1995
Bryan Fogarty,MTL,D,21,5,2,7,-3,34,,3,0,0,0,0,41,0.12195,2,4,,1994-1995
Chris Murray,MTL,R,3,0,0,0,0,4,,0,0,0,0,0,0,,0,0,,1994-1995
Craig Conroy,MTL,C,6,1,0,1,-1,0,,0,0,0,0,0,4,0.25,1,1,,1994-1995
Craig Darby,MTL,C,13,0,2,2,-6,0,,0,0,0,0,0,5,0.0,0,2,,1994-1995
Craig Ferguson,MTL,C,1,0,0,0,0,0,,0,0,0,0,0,3,0.0,0,0,,1994-1995
Craig Rivet,MTL,D,5,0,1,1,2,5,,0,0,0,0,0,2,0.0,0,1,,1994-1995
David Wilkie,MTL,D,1,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,1994-1995
Donald Brashear,MTL,L,20,1,1,2,-5,63,,0,0,0,1,1,10,0.1,1,2,,1994-1995
Ed Ronan,MTL,R,30,1,4,5,-7,12,,0,0,0,0,0,14,0.07142,1,5,,1994-1995
Eric Desjardins,MTL,D,43,5,24,29,12,14,,1,11,0,0,1,93,0.05376,4,17,,1994-1995
Gerry Fleming,MTL,L,6,0,0,0,-1,17,,0,0,0,0,0,1,0.0,0,0,,1994-1995
Gilbert Dionne,MTL,L,26,0,9,9,-4,4,,0,2,0,0,0,33,0.0,0,7,,1994-1995
J.J. Daigneault,MTL,D,45,3,5,8,2,40,,0,0,0,0,0,36,0.08333,3,7,,1994-1995
Jim Montgomery,MTL,C,13,1,1,2,-4,8,,0,1,0,0,0,13,0.07692,1,1,,1994-1995
John LeClair,MTL,L,46,26,28,54,20,30,,6,11,0,1,7,131,0.19847,20,37,,1994-1995
Kirk Muller,MTL,L,45,11,16,27,-18,47,,4,3,1,0,2,97,0.1134,6,19,,1994-1995
Lyle Odelein,MTL,D,48,3,7,10,-13,152,,0,2,0,0,0,74,0.04054,3,8,,1994-1995
Mario Roberge,MTL,L,9,0,0,0,-2,34,,0,0,0,0,0,0,,0,0,,1994-1995
Mark Lamb,MTL,C,47,1,2,3,-12,20,,0,0,0,0,0,30,0.03333,1,3,,1994-1995
Mark Recchi,MTL,R,49,16,32,48,-9,28,,9,7,0,0,3,121,0.13223,7,32,,1994-1995
Mathieu Schneider,MTL,D,43,8,21,29,-8,79,,3,10,0,0,2,118,0.06779,5,16,,1994-1995
Mike Keane,MTL,R,48,10,10,20,5,15,,1,1,0,0,0,75,0.13333,9,18,,1994-1995
Patrice Brisebois,MTL,D,35,4,8,12,-2,26,,0,3,0,0,2,67,0.0597,4,9,,1994-1995
Paul Di Pietro,MTL,C,34,5,6,11,-9,10,,0,2,0,0,1,60,0.08333,5,9,,1994-1995
Peter Popovic,MTL,D,33,0,5,5,-10,8,,0,0,0,0,0,23,0.0,0,5,,1994-1995
Pierre Sevigny,MTL,L,19,0,0,0,-5,15,,0,0,0,0,0,6,0.0,0,0,,1994-1995
Pierre Turgeon,MTL,C,49,24,23,47,0,14,,5,12,2,0,4,160,0.15,17,28,,1994-1995
Turner Stevenson,MTL,R,41,6,1,7,0,86,,0,0,0,0,1,35,0.17142,6,7,,1994-1995
Valeri Bure,MTL,R,24,3,1,4,-1,6,,0,0,0,0,1,39,0.07692,3,4,,1994-1995
Vincent Damphousse,MTL,C,48,10,30,40,15,42,,4,10,0,0,4,123,0.0813,6,26,,1994-1995
Vladimir Malakhov,MTL,D,40,4,17,21,-3,46,,1,10,0,0,0,91,0.04395,3,10,,1994-1995
Yves Racine,MTL,D,47,4,7,11,-1,42,,2,2,0,0,1,63,0.06349,2,7,,1994-1995
Yves Sarault,MTL,L,8,0,1,1,-1,0,,0,0,0,0,0,9,0.0,0,1,,1994-1995
