Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Chris Joseph,PIT,D,43,6,11,17,-1,58,,3,3,0,0,0,86,0.06976,3,11,,1994-1995
Chris Tamer,PIT,D,40,2,0,2,-4,100,,0,0,0,0,0,26,0.07692,2,2,,1994-1995
Drake Berehowsky,PIT,D,1,0,0,0,-1,0,,0,0,0,0,0,0,,0,0,,1994-1995
Drake Berehowsky,PIT,D,29,0,2,2,-9,28,,0,0,0,0,0,14,0.0,0,2,,1994-1995
Francois Leroux,PIT,D,52,0,4,4,7,128,,0,0,0,0,0,32,0.0,0,4,,1994-1995
Grant Jennings,PIT,D,35,0,6,6,-4,43,,0,0,0,0,0,25,0.0,0,6,,1994-1995
Greg Andrusak,PIT,D,7,0,4,4,-1,6,,0,3,0,0,0,7,0.0,0,1,,1994-1995
Greg Hawgood,PIT,D,21,1,4,5,2,25,,1,1,0,0,0,17,0.05882,0,3,,1994-1995
Ian Moran,PIT,D,8,0,0,0,0,0,,0,0,0,0,0,1,0.0,0,0,,1994-1995
Jaromir Jagr,PIT,R,60,42,43,85,26,43,,10,16,4,0,8,247,0.17004,28,55,,1994-1995
Jeffrey Christian,PIT,L,1,0,0,0,0,0,,0,0,0,0,0,2,0.0,0,0,,1994-1995
Jim McKenzie,PIT,L,44,2,1,3,-7,67,,0,0,0,0,1,16,0.125,2,3,,1994-1995
Joe Mullen,PIT,R,57,16,24,40,10,10,,5,5,2,0,3,90,0.17777,9,27,,1994-1995
John Cullen,PIT,C,55,13,26,39,-8,74,,2,9,0,0,1,95,0.13684,11,28,,1994-1995
Kevin Stevens,PIT,L,39,19,19,38,-5,72,,9,6,0,0,5,112,0.16964,10,23,,1994-1995
Kjell Samuelsson,PIT,D,52,1,7,8,4,86,,0,0,0,0,0,42,0.0238,1,7,,1994-1995
Larry Murphy,PIT,D,60,15,38,53,15,18,,5,12,0,1,3,159,0.09433,10,33,,1994-1995
Len Barrie,PIT,C,52,4,11,15,-10,74,,1,2,0,0,1,39,0.10256,3,12,,1994-1995
Luc Robitaille,PIT,L,58,30,23,53,15,63,,5,5,0,1,5,142,0.21126,25,43,,1994-1995
Markus Naslund,PIT,L,14,2,2,4,0,2,,0,1,0,0,0,13,0.15384,2,3,,1994-1995
Martin Straka,PIT,C,37,5,13,18,-1,16,,0,4,0,0,0,49,0.10204,5,14,,1994-1995
Mike Hudson,PIT,C,51,2,9,11,-4,40,,0,0,0,0,1,35,0.05714,2,11,,1994-1995
Norm MacIver,PIT,D,12,1,4,5,-4,8,,0,1,0,0,1,16,0.0625,1,4,,1994-1995
Norm MacIver,PIT,D,41,4,16,20,-2,16,,2,5,0,0,0,50,0.08,2,13,,1994-1995
Peter Taglianetti,PIT,D,17,0,1,1,-2,14,,0,0,0,0,0,8,0.0,0,1,,1994-1995
Richard Park,PIT,R,4,0,1,1,0,4,,0,0,0,0,0,9,0.0,0,1,,1994-1995
Ron Francis,PIT,C,56,17,61,78,33,22,,5,21,0,0,1,124,0.13709,12,50,,1994-1995
Rusty Fitzgerald,PIT,C,9,1,0,1,1,4,,0,0,0,0,0,5,0.2,1,1,,1994-1995
Shawn McEachern,PIT,L,55,13,15,28,2,30,,1,1,2,0,1,109,0.11926,10,24,,1994-1995
Tomas Sandstrom,PIT,R,59,24,26,50,-4,58,,6,6,1,0,3,138,0.17391,17,35,,1994-1995
Troy Murray,PIT,C,12,2,1,3,-1,12,,0,0,0,0,0,14,0.14285,2,3,,1994-1995
Troy Murray,PIT,C,46,4,12,16,-2,39,,0,1,0,1,1,45,0.08888,4,15,,1994-1995
Ulf Samuelsson,PIT,D,51,1,17,18,13,121,,0,6,0,0,0,52,0.01923,1,11,,1994-1995
