Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Adrien Plavsic D *,TB,,27,1,3,4,-12.0,40,0:00,0,0,25,4.0,,,,,,0,0,0.0
Alexander Selivanov,TB,RW,31,6,11,17,-6.0,10,0:00,1,5,56,10.7,,,,,,0,0,0.0
Alexander Semak C *,TB,,36,4,7,11,-3.0,4,0:00,0,1,36,11.1,,,,,,0,0,0.0
Ben Hankinson RW *,TB,,25,1,1,2,0.0,92,0:00,0,0,14,7.1,,,,,,0,0,0.0
Bob Halkidis D *,TB,,45,1,4,5,1.0,26,0:00,0,1,33,3.0,,,,,,0,0,0.0
Brantt Myhres,TB,LW,18,0,2,2,1.0,6,0:00,0,0,18,0.0,,,,,,0,0,0.0
Brent Gretzky,TB,C,15,2,0,2,-2.0,81,0:00,0,0,4,50.0,,,,,,0,0,0.0
Chris Gratton,TB,F,46,13,27,40,-6.0,42,0:00,3,7,111,11.7,,,,,,0,0,0.0
Chris LiPuma,TB,D,4,0,0,0,0.0,0,0:00,0,0,3,0.0,,,,,,0,0,0.0
Cory Cross,TB,D,26,3,3,6,-1.0,6,0:00,1,0,56,5.4,,,,,,0,0,0.0
Danton Cole RW *,TB,,44,2,4,6,-6.0,51,0:00,0,0,32,6.3,,,,,,0,0,0.0
Denis Savard C *,TB,,29,8,11,19,-1.0,12,0:00,0,2,70,11.4,,,,,,0,0,0.0
Enrico Ciccone,TB,D,43,1,5,6,-6.0,41,0:00,0,3,35,2.9,,,,,,0,0,0.0
Eric Charron,TB,D,36,1,4,5,-2.0,44,0:00,0,0,10,10.0,,,,,,0,0,0.0
Gerard Gallant,TB,C,10,1,0,1,-3.0,41,0:00,0,0,3,33.3,,,,,,0,0,0.0
Jason Wiemer,TB,C,41,2,4,6,3.0,225,0:00,0,0,43,4.7,,,,,,0,0,0.0
Jim Cummins RW *,TB,,3,0,1,1,-2.0,0,0:00,0,1,1,0.0,,,,,,0,0,0.0
John Tucker,TB,RW,47,13,13,26,-13.0,26,0:00,4,4,75,17.3,,,,,,0,0,0.0
Marc Bergevin,TB,D,22,5,5,10,-3.0,12,0:00,0,1,39,12.8,,,,,,0,0,0.0
Marc Bureau,TB,C,43,9,6,15,-3.0,24,0:00,0,1,74,12.2,,,,,,0,0,0.0
Mikael Andersson,TB,LW,24,2,12,14,0.0,6,0:00,1,4,44,4.5,,,,,,0,0,0.0
Paul Ysebaert C *,TB,,48,12,11,23,-18.0,86,0:00,7,2,134,9.0,,,,,,0,0,0.0
Petr Klima,TB,LW,46,7,20,27,-2.0,89,0:00,2,6,91,7.7,,,,,,0,0,0.0
Rich Sutter RW *,TB,,1,0,0,0,0.0,0,0:00,0,0,1,0.0,,,,,,0,0,0.0
Rob Zamuner,TB,LW,43,10,6,16,-2.0,14,0:00,4,1,94,10.6,,,,,,0,0,0.0
Roman Hamrlik,TB,D,46,12,13,25,-10.0,14,0:00,2,6,81,14.8,,,,,,0,0,0.0
Rudy Poeschek,TB,D,15,2,1,3,5.0,4,0:00,0,0,24,8.3,,,,,,0,0,0.0
Shawn Chambers D *,TB,,48,2,12,14,-8.0,30,0:00,0,1,72,2.8,,,,,,0,0,0.0
Total,TB,,1,0,0,0,2.0,0,0:00,0,0,1,0.0,,,,,,0,0,0.0
