Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alexei Zhamnov,WIN,C,48,30,35,65,5,20,,9,16,0,0,4,155,0.19354,21,40,,1994-1995
Arto Blomsten,WIN,D,5,0,1,1,2,2,,0,0,0,0,0,1,0.0,0,1,,1994-1995
Brent Thompson,WIN,D,29,0,0,0,-17,78,,0,0,0,0,0,16,0.0,0,0,,1994-1995
Craig Martin,WIN,R,20,0,1,1,-4,19,,0,0,0,0,0,3,0.0,0,1,,1994-1995
Dallas Drake,WIN,R,43,8,18,26,-6,30,,0,3,0,0,1,66,0.12121,8,23,,1994-1995
Darrin Shannon,WIN,L,19,5,3,8,-6,14,,3,1,0,0,1,26,0.1923,2,4,,1994-1995
Darryl Shannon,WIN,D,40,5,9,14,1,48,,0,0,1,0,0,42,0.11904,4,12,,1994-1995
Dave Manson,WIN,D,44,3,15,18,-20,139,,2,6,0,0,1,104,0.02884,1,9,,1994-1995
Eddie Olczyk,WIN,R,33,4,9,13,-1,12,,2,4,0,0,0,56,0.07142,2,7,,1994-1995
Greg Brown,WIN,D,9,0,3,3,1,17,,0,1,0,0,0,12,0.0,0,2,,1994-1995
Igor Korolev,WIN,C,45,8,22,30,1,10,,1,4,0,0,1,85,0.09411,7,25,,1994-1995
Igor Ulanov,WIN,D,22,1,4,5,1,29,,0,0,0,0,0,13,0.07692,1,5,,1994-1995
John Leblanc,WIN,R,2,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,1994-1995
Keith Tkachuk,WIN,L,48,22,29,51,-4,152,,7,10,2,0,2,129,0.17054,13,29,,1994-1995
Kris King,WIN,L,48,4,2,6,0,85,,0,0,0,0,0,58,0.06896,4,6,,1994-1995
Luciano Borsato,WIN,C,4,0,0,0,-1,0,,0,0,0,0,0,2,0.0,0,0,,1994-1995
Michal Grosek,WIN,L,24,2,2,4,-3,21,,0,0,0,0,1,27,0.07407,2,4,,1994-1995
Mike Eagles,WIN,L,40,3,4,7,-11,48,,0,1,0,0,0,28,0.10714,3,5,,1994-1995
Mike Eastwood,WIN,C,49,8,11,19,-9,36,,0,1,0,0,0,55,0.14545,8,17,,1994-1995
Neil Wilkinson,WIN,D,40,1,4,5,-26,75,,0,0,0,0,0,25,0.04,1,5,,1994-1995
Nelson Emerson,WIN,R,48,14,23,37,-12,26,,4,10,1,0,1,122,0.11475,9,20,,1994-1995
Oleg Mikulchik,WIN,D,25,0,2,2,10,12,,0,0,0,0,0,5,0.0,0,2,,1994-1995
Randy Gilhen,WIN,C,44,5,6,11,-17,52,,0,0,1,0,1,47,0.10638,4,10,,1994-1995
Rob Murray,WIN,C,10,0,2,2,1,2,,0,0,0,0,0,5,0.0,0,2,,1994-1995
Russ Romaniuk,WIN,L,6,0,0,0,-3,0,,0,0,0,0,0,3,0.0,0,0,,1994-1995
Stephane Quintal,WIN,D,43,6,17,23,0,78,,3,6,0,0,2,107,0.05607,3,13,,1994-1995
Tavis Hansen,WIN,R,1,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,1994-1995
Teemu Selanne,WIN,R,45,22,26,48,1,2,,8,10,2,0,1,167,0.13173,12,28,,1994-1995
Teppo Numminen,WIN,D,42,5,16,21,12,16,,2,6,0,0,0,86,0.05813,3,13,,1994-1995
Thomas Steen,WIN,C,31,5,10,15,-13,14,,2,2,0,0,0,32,0.15625,3,11,,1994-1995
Tie Domi,WIN,R,40,4,5,9,-5,159,,0,0,0,0,0,46,0.08695,4,9,,1994-1995
