Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Aaron Miller,QUE,D,9,0,3,3,2,6,,0,0,0,0,0,12,0.0,0,3,,1994-1995
Adam Deadmarsh,QUE,R,54,9,9,18,13,56,,0,0,0,0,0,54,0.16666,9,18,,1994-1995
Adam Foote,QUE,D,41,0,8,8,14,66,,0,0,0,0,0,30,0.0,0,7,,1994-1995
Alexei Gusarov,QUE,D,14,1,2,3,-1,6,,0,0,0,0,1,7,0.14285,1,3,,1994-1995
Andrei Kovalenko,QUE,R,51,14,11,25,-7,33,,1,3,0,0,3,69,0.20289,13,21,,1994-1995
Bill Huard,QUE,L,1,0,0,0,-1,0,,0,0,0,0,0,0,,0,0,,1994-1995
Bill Huard,QUE,L,33,3,3,6,0,77,,0,0,0,0,0,21,0.14285,3,6,,1994-1995
Bob Bassen,QUE,L,52,14,19,33,16,33,,0,0,1,0,1,76,0.18421,13,32,,1994-1995
Chris Simon,QUE,L,35,4,10,14,13,125,,0,0,0,0,1,42,0.09523,4,14,,1994-1995
Claude Lapointe,QUE,C,34,4,8,12,4,49,,0,0,0,0,0,40,0.1,4,11,,1994-1995
Craig Wolanin,QUE,D,46,4,7,11,17,44,,0,0,0,0,0,44,0.0909,4,10,,1994-1995
Curtis Leschyshyn,QUE,D,47,2,14,16,28,24,,0,4,0,0,0,46,0.04347,2,9,,1994-1995
Dave Karpa,QUE,D,28,1,5,6,-1,91,,0,0,0,0,0,33,0.0303,1,6,,1994-1995
Dwayne Norris,QUE,R,13,1,2,3,1,2,,0,0,0,0,1,7,0.14285,1,3,,1994-1995
Janne Laukkanen,QUE,D,17,1,3,4,1,6,,0,2,0,0,0,23,0.04347,1,2,,1994-1995
Joe Sakic,QUE,C,53,23,44,67,3,30,,4,20,3,0,6,172,0.13372,16,39,,1994-1995
Jon Klemm,QUE,D,4,1,0,1,3,2,,0,0,0,0,0,5,0.2,1,1,,1994-1995
Martin Rucinsky,QUE,L,20,3,6,9,5,14,,0,0,0,0,0,32,0.09375,3,9,,1994-1995
Mike Ricci,QUE,C,54,16,24,40,9,48,,9,7,0,0,1,82,0.19512,7,23,,1994-1995
Owen Nolan,QUE,R,52,32,22,54,23,52,,13,4,2,1,8,149,0.21476,17,35,,1994-1995
Paul MacDermid,QUE,R,17,3,1,4,3,24,,0,0,0,0,1,14,0.21428,3,4,,1994-1995
Peter Forsberg,QUE,C,53,17,39,56,19,20,,4,12,0,0,3,99,0.17171,13,39,,1994-1995
Rene Corbet,QUE,L,10,0,4,4,4,2,,0,0,0,0,0,4,0.0,0,3,,1994-1995
Scott Young,QUE,R,54,21,24,45,12,16,,3,10,4,0,0,179,0.11731,14,28,,1994-1995
Steven Finn,QUE,D,44,0,4,4,-3,66,,0,0,0,0,0,30,0.0,0,4,,1994-1995
Sylvain Lefebvre,QUE,D,54,2,13,15,18,19,,0,3,0,0,0,88,0.02272,2,12,,1994-1995
Uwe Krupp,QUE,D,49,6,19,25,12,22,,3,9,0,0,1,115,0.05217,3,13,,1994-1995
Valeri Kamensky,QUE,L,42,11,20,31,3,22,,5,7,1,0,5,72,0.15277,5,18,,1994-1995
Wendel Clark,QUE,L,43,13,20,33,-7,51,,5,4,0,0,0,113,0.11504,8,24,,1994-1995
