Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alex Pietrangelo,STL,D,8,0,1,1,0,2,990.875,0,1,0,0,0,7,0.0,0,0,,2008-2009
Alexander Steen,STL,L,4,0,1,1,-3,0,1066.75,0,1,0,0,0,19,0.0,0,0,0.5,2008-2009
Alexander Steen,STL,L,81,8,20,28,-10,30,980.1604,3,7,1,0,0,148,0.05405,4,17,0.45338,2008-2009
Andy McDonald,STL,C,50,16,32,48,-12,24,1166.14,6,14,1,1,1,147,0.10884,9,27,0.58883,2008-2009
Andy Wozniewski,STL,D,1,0,0,0,0,0,404.0,0,0,0,0,0,0,,0,0,,2008-2009
B.J. Crombeen,STL,R,4,0,0,0,-2,12,585.5,0,0,0,0,0,3,0.0,0,0,,2008-2009
B.J. Crombeen,STL,R,81,12,10,22,-9,148,763.4197,0,2,1,0,3,124,0.09677,11,19,0.42857,2008-2009
Barret Jackman,STL,D,86,4,18,22,-19,91,1411.6279,1,1,1,0,0,93,0.04301,2,18,,2008-2009
Brad Boyes,STL,R,86,35,40,75,-21,26,1155.2325,17,19,0,1,11,233,0.15021,18,39,0.48447,2008-2009
Brad Winchester,STL,L,68,13,8,21,-5,99,728.1176,5,3,0,0,3,86,0.15116,8,13,0.45,2008-2009
Cam Janssen,STL,R,57,1,3,4,-5,131,300.2456,0,0,0,0,0,22,0.04545,1,4,0.0,2008-2009
Cam Paddock,STL,C,16,2,1,3,-4,0,640.5,0,0,0,0,0,17,0.11764,2,3,0.45977,2008-2009
Carlo Colaiacovo,STL,D,4,0,0,0,0,2,1339.0,0,0,0,0,0,11,0.0,0,0,,2008-2009
Carlo Colaiacovo,STL,D,73,3,27,30,0,35,1095.7123,0,20,0,0,0,87,0.03448,3,10,,2008-2009
Chris Porter,STL,L,6,1,1,2,-1,0,631.8333,0,0,0,0,0,7,0.14285,1,2,0.33333,2008-2009
Dan Hinote,STL,R,54,1,4,5,-8,68,647.6296,0,1,0,0,0,25,0.04,1,3,0.45454,2008-2009
David Backes,STL,R,86,32,25,57,-2,175,1075.9767,6,5,2,0,1,219,0.14611,24,43,0.43902,2008-2009
David Koci,STL,L,37,1,1,2,1,141,357.0,0,0,0,0,0,13,0.07692,1,2,,2008-2009
David Perron,STL,L,85,16,36,52,16,54,879.1176,4,11,0,0,3,173,0.09248,12,37,0.16666,2008-2009
DJ King,STL,L,1,0,1,1,0,0,500.0,0,0,0,0,0,0,,0,1,,2008-2009
Eric Brewer,STL,D,28,1,5,6,-14,24,1507.2857,1,2,0,0,0,49,0.0204,0,3,,2008-2009
Jay McClement,STL,C,86,12,14,26,-14,33,995.8023,0,0,3,0,3,145,0.08275,9,23,0.52122,2008-2009
Jay McKee,STL,D,73,1,7,8,11,48,1030.9315,0,0,0,0,1,44,0.02272,1,7,0.0,2008-2009
Jeff Woywitka,STL,D,69,3,15,18,7,57,1109.913,2,6,0,0,1,74,0.04054,1,10,,2008-2009
Jonas Junland,STL,D,1,0,0,0,0,2,748.0,0,0,0,0,0,0,,0,0,,2008-2009
Keith Tkachuk,STL,L,83,25,24,49,-12,63,1021.8192,14,7,0,1,4,192,0.1302,11,28,0.50798,2008-2009
Lee Stempniak,STL,R,75,14,30,44,-12,33,992.3733,3,10,0,1,1,171,0.08187,11,30,0.30769,2008-2009
Mike Weaver,STL,D,62,0,7,7,-2,12,1034.8225,0,0,0,0,0,38,0.0,0,5,,2008-2009
Patrik Berglund,STL,C,80,21,26,47,19,18,869.725,7,15,0,0,1,146,0.14383,14,25,0.39927,2008-2009
Paul Kariya,STL,L,11,2,13,15,1,2,1086.1818,0,9,0,0,0,31,0.06451,2,6,,2008-2009
Roman Polak,STL,D,73,1,14,15,-18,45,1293.041,0,5,0,0,1,77,0.01298,1,8,0.0,2008-2009
Steve Regier,STL,L,8,3,1,4,-1,4,659.375,2,0,0,0,0,11,0.27272,1,2,0.42857,2008-2009
Steve Wagner,STL,D,22,2,2,4,-5,18,937.6818,0,1,0,0,0,16,0.125,2,3,,2008-2009
T.J. Oshie,STL,R,61,14,25,39,16,32,1004.4918,6,7,1,0,1,107,0.13084,7,22,0.44247,2008-2009
Trent Whitfield,STL,C,3,0,1,1,2,0,662.6666,0,0,0,0,0,4,0.0,0,1,0.73076,2008-2009
Tyson Strachan,STL,D,30,0,3,3,8,39,806.1,0,0,0,0,0,21,0.0,0,3,,2008-2009
Yan Stastny,STL,C,34,3,4,7,-14,20,764.7352,0,0,0,0,0,30,0.1,3,6,0.45098,2008-2009
