Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Alexander Frolov,LA,LW,82,27,39,66,-17.0,32,20:26,7,16,234,11.5,,,,,,7,2,28.6
Brad Richardson,LA,RW,22,3,4,7,-7.0,6,16:44,2,3,40,7.5,,,,,,0,0,0.0
Brian Boyle,LA,C,31,0,5,5,-6.0,11,10:47,0,0,37,0.0,,,,,,0,0,0.0
Davis Drewiske,LA,D,6,1,2,3,0.0,0,11:35,0,0,10,10.0,,,,,,0,0,0.0
Denis Gauthier,LA,D,12,1,3,4,1.0,8,17:50,1,0,28,3.6,,,,,,1,1,100.0
Derek Armstrong,LA,C,41,6,5,11,-18.0,46,20:16,3,3,50,12.0,,,,,,6,3,50.0
Drew Doughty,LA,D,74,8,19,27,-1.0,41,13:09,2,2,93,8.6,,,,,,0,0,0.0
Dustin Brown,LA,RW,77,32,27,59,-6.0,30,19:55,12,13,176,18.2,,,,,,6,1,16.7
Jack Johnson,LA,D,69,4,8,12,-13.0,28,13:10,1,4,95,4.2,,,,,,0,0,0.0
Jarret Stoll,LA,C,82,18,24,42,-7.0,32,18:54,7,9,143,12.6,,,,,,1,0,0.0
John Zeiler,LA,RW,76,2,0,2,-8.0,145,6:22,0,0,25,8.0,,,,,,0,0,0.0
Justin Williams RW *,LA,,28,4,1,5,-9.0,42,10:08,0,0,36,11.1,,,,,,0,0,0.0
Kevin Westgarth,LA,RW,7,1,0,1,-4.0,2,14:29,0,0,6,16.7,,,,,,0,0,0.0
Kyle Calder,LA,LW,62,14,23,37,1.0,16,19:25,2,6,200,7.0,,,,,,9,3,33.3
Kyle Quincey,LA,D,74,18,23,41,-7.0,68,17:05,10,12,155,11.6,,,,,,0,0,0.0
Matt Greene,LA,D,40,7,8,15,-3.0,16,13:22,5,4,81,8.6,,,,,,1,0,0.0
Matt Moulson,LA,LW,27,0,1,1,-2.0,42,6:33,0,0,3,0.0,,,,,,0,0,0.0
Michal Handzus,LA,C,80,24,29,53,-15.0,64,19:24,7,11,292,8.2,,,,,,6,1,16.7
Oscar Moller,LA,C,40,4,12,16,-4.0,4,13:30,2,8,68,5.9,,,,,,2,0,0.0
Patrick O'Sullivan C *,LA,,72,4,34,38,-5.0,63,20:58,2,25,150,2.7,,,,,,0,0,0.0
Peter Harrold,LA,D,82,0,12,12,2.0,71,20:28,0,0,32,0.0,,,,,,0,0,0.0
Raitis Ivanans,LA,LW,17,0,3,3,1.0,18,17:19,0,1,21,0.0,,,,,,0,0,0.0
Sean O'Donnell,LA,D,82,2,12,14,1.0,111,19:44,0,1,76,2.6,,,,,,0,0,0.0
Teddy Purcell,LA,RW,82,9,14,23,-8.0,73,13:50,2,3,127,7.1,,,,,,2,1,50.0
Tom Preissing,LA,D,56,5,4,9,-11.0,63,8:29,1,0,42,11.9,,,,,,0,0,0.0
Total,LA,,9,0,0,0,1.0,9,5:02,0,0,1,0.0,,,,,,0,0,0.0
Trevor Lewis,LA,C,65,2,2,4,-11.0,90,14:32,0,0,36,5.6,,,,,,0,0,0.0
Wayne Simmonds,LA,RW,81,6,21,27,-17.0,56,23:49,3,13,126,4.8,,,,,,3,1,33.3
