Name,Team,P,G,A
Adam Lallana,Liverpool,31.0,8.0,7.0
Divock Origi,Liverpool,34.0,7.0,0.0
Georginio Wijnaldum,Liverpool,36.0,6.0,9.0
James Milner,Liverpool,36.0,7.0,0.0
Philippe Coutinho,Liverpool,31.0,13.0,7.0
Roberto Firmino,Liverpool,35.0,11.0,7.0
Sadio Mané,Liverpool,27.0,13.0,5.0
