Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Adalberto Mondesí#,23.0,KCR,AL,2.0,102.0,443.0,415.0,58.0,109.0,20.0,10.0,9.0,62.0,43.0,7.0,19.0,132.0,0.263,0.291,0.424,0.715,85.0,0.321,82.0,176.0,6.0,0.0,3.0,6.0,0.0,6/DH,
Alex Gordon*,35.0,KCR,AL,1.1,150.0,633.0,556.0,77.0,148.0,31.0,1.0,13.0,76.0,5.0,3.0,51.0,100.0,0.266,0.345,0.396,0.741,95.0,0.323,94.0,220.0,13.0,19.0,1.0,6.0,4.0,*7/1DH,GG
Billy Hamilton,28.0,KCR,AL,0.6,93.0,305.0,275.0,32.0,58.0,12.0,2.0,0.0,12.0,18.0,5.0,25.0,74.0,0.211,0.275,0.269,0.544,45.0,0.255,42.0,74.0,1.0,0.0,3.0,2.0,0.0,8/HD,
Brad Boxberger,31.0,KCR,AL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Brad Keller,23.0,KCR,AL,0.0,3.0,10.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.125,0.222,0.125,0.347,-4.0,0.176,-22.0,1.0,0.0,0.0,1.0,0.0,0.0,1,
Brett Phillips*,25.0,KCR,AL,0.3,30.0,79.0,65.0,7.0,9.0,2.0,0.0,2.0,6.0,3.0,0.0,10.0,23.0,0.138,0.247,0.262,0.508,35.0,0.248,33.0,17.0,1.0,0.0,2.0,2.0,0.0,8/H79D,
Brian Flynn*,29.0,KCR,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Bubba Starling,26.0,KCR,AL,-1.1,56.0,197.0,186.0,26.0,40.0,7.0,0.0,4.0,12.0,2.0,0.0,9.0,56.0,0.215,0.255,0.317,0.572,50.0,0.248,39.0,59.0,4.0,1.0,1.0,0.0,0.0,89/7H,
Cam Gallagher,26.0,KCR,AL,0.1,45.0,142.0,126.0,14.0,30.0,7.0,0.0,3.0,12.0,0.0,1.0,11.0,28.0,0.238,0.312,0.365,0.677,78.0,0.297,78.0,46.0,3.0,3.0,1.0,1.0,0.0,2/H,
Cheslor Cuthbert,26.0,KCR,AL,-1.0,87.0,330.0,309.0,24.0,76.0,14.0,0.0,9.0,40.0,1.0,0.0,19.0,67.0,0.246,0.294,0.379,0.673,76.0,0.293,72.0,117.0,14.0,2.0,0.0,0.0,1.0,35H/D,
Chris Owings,27.0,KCR,AL,-1.1,40.0,145.0,135.0,9.0,18.0,4.0,1.0,2.0,9.0,4.0,1.0,8.0,55.0,0.133,0.193,0.222,0.415,9.0,0.194,1.0,30.0,1.0,2.0,0.0,0.0,0.0,45/89617H,
Danny Duffy*,30.0,KCR,AL,0.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.25,0.25,0.5,33.0,0.199,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1,
Eric Skoglund*,26.0,KCR,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Erick Mejia#,24.0,KCR,AL,0.0,9.0,27.0,22.0,3.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,7.0,0.227,0.333,0.273,0.606,64.0,0.273,58.0,6.0,1.0,0.0,0.0,1.0,0.0,/8H46,
Frank Schwindel,27.0,KCR,AL,-0.2,6.0,15.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.067,0.067,0.067,0.133,-65.0,0.171,-13.0,1.0,0.0,0.0,0.0,0.0,0.0,/3H,
Gabe Speier*,24.0,KCR,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
