Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Adam Jones,Toronto Rock,F,18,37,52,89,9,0,0,0,109,41,8,0,0,0/0,-
Billy Hostrawser,Toronto Rock,D,18,3,10,13,43,0,0,0,109,19,14,0,0,0/0,-
Brad Kri,Toronto Rock,D,18,1,5,6,41,0,0,0,135,14,32,0,0,172/322,53%
Brandon Miller,Toronto Rock,G,15,0,0,0,0,0,0,0,4,0,0,0,0,0/0,-
Brandon Slade,Toronto Rock,D,3,0,0,0,5,0,0,0,12,3,0,0,0,0/0,-
Brett Hickey,Toronto Rock,F,17,24,16,40,8,0,0,0,47,21,2,0,0,0/0,-
Brock Sorensen,Toronto Rock,T,18,3,7,10,60,0,0,0,81,13,16,0,0,0/0,-
Brodie Merrill,Toronto Rock,T,17,6,16,22,33,0,0,0,127,8,14,0,0,0/1,-
Challen Rogers,Toronto Rock,D,16,15,14,29,6,0,0,0,86,16,15,0,0,1/3,33%
Damon Edwards,Toronto Rock,D,18,5,8,13,14,0,0,0,58,12,10,0,0,3/5,60%
Dan Craig,Toronto Rock,F,9,9,11,20,0,0,0,0,22,13,3,0,0,0/0,-
Dan Lintner,Toronto Rock,F,10,18,7,25,0,0,0,0,27,15,0,0,0,0/0,-
Drew Belgrave,Toronto Rock,D,7,1,0,1,2,0,0,0,11,3,5,0,0,0/0,-
Jordan Magnuson,Toronto Rock,D,10,1,2,3,4,0,0,0,31,7,4,0,0,54/147,37%
Kieran McArdle,Toronto Rock,F,16,18,21,39,6,0,0,0,54,19,4,0,0,0/0,-
Latrell Harris,Toronto Rock,D,18,6,7,13,5,0,0,0,104,14,34,0,0,0/1,-
Nick Rose,Toronto Rock,G,18,0,8,8,0,0,0,0,9,0,0,0,0,0/0,-
Phil Caputo,Toronto Rock,F,12,4,3,7,13,0,0,0,35,14,5,0,0,0/7,-
Reid Reinholdt,Toronto Rock,F,18,20,24,44,8,0,0,0,74,35,8,0,0,0/0,-
Riley Hutchcraft,Toronto Rock,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Rob Hellyer,Toronto Rock,F,18,30,63,93,5,0,0,0,84,24,1,0,0,1/1,100%
Sandy Chapman,Toronto Rock,D,15,0,6,6,8,0,0,0,37,2,4,0,0,7/26,27%
Tom Schreiber,Toronto Rock,F,11,25,39,64,0,0,0,0,57,18,3,0,0,0/0,-
