Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
A'ja Wilson,38,38,34.4,26.9,2.1,9.8,11.9,2.3,1.8,2.6,1.3,1.8,1.8,10.1,19.6,51.8,0.5,1.6,31.7,6.1,7.2,84.4,9.6,18.0,53.6,1.374,0.53,C,False
Alysha Clark,40,18,24.3,6.0,0.5,3.1,3.6,1.8,0.8,0.3,1.4,2.7,1.3,2.1,4.8,44.3,1.2,3.2,37.3,0.6,0.7,82.1,1.0,1.7,57.6,1.250,0.57,F,False
Chelsea Gray,27,25,26.0,8.6,0.2,2.7,2.9,4.9,1.3,0.7,2.4,1.4,2.1,3.1,7.6,40.8,1.0,2.9,33.8,1.4,1.8,81.3,2.1,4.8,45.0,1.131,0.47,G,False
Dyaisha Fair,1,0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,INF,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000,0.00,G,False
Emma Cannon,5,0,1.8,0.8,0.0,0.4,0.4,0.2,0.0,0.0,0.2,0.0,1.0,0.4,0.6,66.7,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.4,100.0,1.333,0.67,F,False
Jackie Young,37,37,32.6,15.8,0.7,3.6,4.4,5.3,1.0,0.2,2.1,2.5,2.5,5.4,12.6,43.0,1.9,5.6,33.7,3.0,3.5,86.7,3.5,7.0,50.6,1.248,0.51,G,False
Jessika Carter,2,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.000,0.00,F,False
Kate Martin,34,2,11.5,2.6,0.2,1.4,1.6,0.9,0.2,0.2,0.6,0.9,1.4,0.8,2.6,30.7,0.6,1.8,35.5,0.3,0.4,91.7,0.1,0.8,19.2,0.989,0.43,G,False
Kelsey Plum,38,38,34.0,17.8,0.3,2.3,2.6,4.2,0.7,0.0,2.4,2.7,1.7,6.1,14.4,42.3,2.9,7.9,36.8,2.7,3.1,86.6,3.2,6.6,48.8,1.233,0.52,G,False
Kiah Stokes,39,29,18.4,1.4,0.6,4.1,4.7,0.7,0.5,0.8,0.4,1.7,1.9,0.5,1.6,32.3,0.2,1.0,22.5,0.2,0.2,66.7,0.3,0.6,50.0,0.887,0.40,C,False
Kierstan Bell,6,0,7.2,2.8,0.2,0.8,1.0,0.8,0.0,0.0,0.2,0.8,5.0,1.0,2.7,37.5,0.7,1.3,50.0,0.2,0.3,50.0,0.3,1.3,25.0,1.063,0.50,F,False
Megan Gustafson,38,7,10.7,3.7,0.6,1.3,1.9,0.2,0.3,0.1,0.4,1.6,0.6,1.4,2.8,50.0,0.6,1.5,38.6,0.3,0.4,76.5,0.8,1.3,63.3,1.330,0.60,C,False
Queen Egbo,3,0,6.0,2.7,0.3,1.3,1.7,0.0,0.7,0.3,0.0,0.7,0.0,1.3,2.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.0,66.7,1.333,0.67,C,False
Sydney Colson,31,1,8.0,2.5,0.0,0.4,0.5,1.0,0.5,0.2,0.5,0.7,2.1,0.9,2.1,42.2,0.5,1.2,37.8,0.3,0.3,88.9,0.4,0.9,48.1,1.188,0.53,G,False
Tiffany Hayes,33,5,21.5,9.5,0.8,2.0,2.8,2.1,0.8,0.3,0.8,2.1,2.5,3.3,6.7,50.0,1.0,2.5,40.2,1.8,2.5,71.4,2.3,4.2,55.8,1.423,0.58,G,False
Total,40,,,86.4,5.6,28.5,34.1,20.5,7.1,5.0,10.8,16.5,1.9,30.6,68.1,44.9,9.4,26.5,35.5,15.2,18.3,82.8,21.2,41.7,50.8,1.268,0.52,,False
