Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Adrián González*,22.0,TEX,AL,-0.1,16.0,44.0,42.0,7.0,10.0,3.0,0.0,1.0,7.0,0.0,0.0,2.0,6.0,0.238,0.273,0.381,0.654,63.0,0.307,66.0,16.0,0.0,0.0,0.0,0.0,0.0,3/HD,
Alfonso Soriano,28.0,TEX,AL,2.0,145.0,658.0,608.0,77.0,170.0,32.0,4.0,28.0,91.0,18.0,5.0,33.0,121.0,0.28,0.324,0.484,0.807,100.0,0.354,97.0,294.0,7.0,10.0,0.0,7.0,4.0,*4/D,"AS,SS"
Andy Fox*,33.0,TEX,AL,-0.4,12.0,13.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.083,0.154,0.083,0.237,-37.0,0.125,-60.0,1.0,0.0,0.0,0.0,0.0,0.0,/H4579D,
Brad Fullmer*,29.0,TEX,AL,-0.3,76.0,290.0,258.0,41.0,60.0,19.0,1.0,11.0,33.0,1.0,2.0,27.0,30.0,0.233,0.31,0.442,0.752,87.0,0.333,86.0,114.0,7.0,3.0,0.0,2.0,1.0,DH/3,
Brian Jordan,37.0,TEX,AL,-0.7,61.0,233.0,212.0,27.0,47.0,13.0,1.0,5.0,23.0,2.0,2.0,16.0,35.0,0.222,0.275,0.363,0.638,60.0,0.276,46.0,77.0,7.0,1.0,0.0,4.0,2.0,9D/H7,
Brian Shouse*,35.0,TEX,AL,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Carlos Almánzar,30.0,TEX,AL,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Chad Allen,29.0,TEX,AL,-0.4,20.0,63.0,58.0,4.0,14.0,4.0,1.0,0.0,6.0,0.0,1.0,2.0,13.0,0.241,0.262,0.345,0.607,52.0,0.253,33.0,20.0,1.0,0.0,2.0,1.0,0.0,7/DH9,
Danny Ardoin,29.0,TEX,AL,-0.2,6.0,11.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.125,0.364,0.125,0.489,32.0,0.279,47.0,1.0,0.0,0.0,0.0,0.0,0.0,/2,
David Dellucci*,30.0,TEX,AL,0.0,107.0,387.0,331.0,59.0,80.0,13.0,1.0,17.0,61.0,9.0,4.0,47.0,88.0,0.242,0.342,0.441,0.783,96.0,0.346,93.0,146.0,4.0,5.0,1.0,3.0,3.0,7H/D89,
Doug Brocail*,37.0,TEX,AL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Erasmo Ramirez*,28.0,TEX,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Eric Young Sr.,37.0,TEX,AL,0.1,104.0,402.0,344.0,55.0,99.0,25.0,2.0,1.0,27.0,14.0,9.0,43.0,28.0,0.288,0.377,0.381,0.758,93.0,0.344,95.0,131.0,9.0,8.0,4.0,3.0,0.0,7D4H/865,
Francisco Cordero,29.0,TEX,AL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,"AS,MVP-24"
Frank Francisco,24.0,TEX,AL,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Gary Matthews#,29.0,TEX,AL,1.9,87.0,317.0,280.0,37.0,77.0,17.0,1.0,11.0,36.0,5.0,1.0,33.0,64.0,0.275,0.35,0.461,0.811,103.0,0.356,99.0,129.0,1.0,1.0,0.0,3.0,5.0,98/H7D,
Gerald Laird,24.0,TEX,AL,0.4,49.0,168.0,147.0,20.0,33.0,6.0,0.0,1.0,16.0,0.0,1.0,12.0,35.0,0.224,0.287,0.286,0.572,46.0,0.269,41.0,42.0,5.0,2.0,4.0,3.0,0.0,2,
Hank Blalock*,23.0,TEX,AL,4.6,159.0,713.0,624.0,107.0,172.0,38.0,3.0,32.0,110.0,2.0,2.0,75.0,149.0,0.276,0.355,0.5,0.855,113.0,0.375,114.0,312.0,13.0,6.0,0.0,8.0,7.0,*5/H,"AS,MVP-18"
Herbert Perry,34.0,TEX,AL,-0.2,49.0,153.0,134.0,13.0,30.0,2.0,1.0,5.0,17.0,0.0,0.0,14.0,19.0,0.224,0.307,0.366,0.673,69.0,0.308,67.0,49.0,3.0,3.0,0.0,2.0,0.0,D3H/5,
Jason Conti*,29.0,TEX,AL,-0.4,22.0,60.0,55.0,6.0,10.0,3.0,0.0,0.0,4.0,0.0,2.0,5.0,19.0,0.182,0.25,0.236,0.486,24.0,0.24,32.0,13.0,0.0,0.0,0.0,0.0,0.0,8/H7,
Joaquin Benoit,26.0,TEX,AL,-0.1,2.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-100.0,0.0,-148.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
John Wasdin,31.0,TEX,AL,-0.1,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-100.0,0.0,-145.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Ken Huckaby,33.0,TEX,AL,-0.4,16.0,43.0,38.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.132,0.233,0.184,0.417,8.0,0.203,-6.0,7.0,1.0,0.0,0.0,0.0,0.0,2/H,
