Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Alex Gonzalez,31.0,MON,NL,-0.7,35.0,144.0,133.0,19.0,32.0,7.0,0.0,4.0,16.0,1.0,1.0,8.0,32.0,0.241,0.289,0.383,0.672,70.0,0.304,68.0,51.0,1.0,1.0,2.0,0.0,0.0,6/H,
Andy Fox*,33.0,MON,NL,-0.7,34.0,43.0,43.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16.0,0.093,0.093,0.163,0.256,-37.0,0.11,-73.0,7.0,1.0,0.0,0.0,0.0,0.0,H/6453,
Brad Wilkerson*,27.0,MON,NL,5.1,160.0,688.0,572.0,112.0,146.0,39.0,2.0,32.0,67.0,13.0,6.0,106.0,152.0,0.255,0.374,0.498,0.872,120.0,0.379,121.0,285.0,6.0,4.0,3.0,3.0,8.0,3789/H,
Brendan Harris,23.0,MON,NL,-0.5,20.0,53.0,50.0,4.0,8.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,11.0,0.16,0.208,0.26,0.468,18.0,0.211,0.0,13.0,0.0,1.0,0.0,0.0,0.0,4/H5,
Brian Schneider*,27.0,MON,NL,3.5,135.0,488.0,436.0,40.0,112.0,20.0,3.0,12.0,49.0,0.0,1.0,42.0,63.0,0.257,0.325,0.399,0.724,84.0,0.32,79.0,174.0,8.0,3.0,5.0,2.0,10.0,*2/H,
Carl Everett#,33.0,MON,NL,-0.5,39.0,141.0,127.0,8.0,32.0,10.0,0.0,2.0,14.0,0.0,0.0,8.0,19.0,0.252,0.319,0.378,0.697,77.0,0.317,76.0,48.0,8.0,5.0,0.0,1.0,2.0,79/DH,
Chad Bentz,24.0,MON,NL,0.1,35.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,157.0,0.453,174.0,1.0,0.0,0.0,0.0,0.0,0.0,1,
Chad Cordero,22.0,MON,NL,-0.1,67.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-287.0,0.0,0.0,0.0,1.0,0.0,0.0,1,
Claudio Vargas,26.0,MON,NL,-0.4,42.0,29.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.045,0.045,0.045,0.091,-77.0,0.041,-194.0,1.0,1.0,0.0,7.0,0.0,0.0,1/H,
Einar Díaz,31.0,MON,NL,-0.8,55.0,159.0,139.0,9.0,31.0,6.0,1.0,1.0,11.0,2.0,0.0,11.0,10.0,0.223,0.293,0.302,0.595,53.0,0.281,47.0,42.0,6.0,4.0,2.0,3.0,3.0,2H/5,
