Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Ben Broussard*,27.0,CLE,AL,3.1,139.0,485.0,418.0,57.0,115.0,28.0,5.0,17.0,82.0,4.0,2.0,52.0,95.0,0.275,0.37,0.488,0.858,127.0,0.379,130.0,204.0,7.0,12.0,1.0,2.0,3.0,*3H,
Bob Howry*,30.0,CLE,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Brandon Phillips,23.0,CLE,AL,-0.2,6.0,24.0,22.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,5.0,0.182,0.25,0.273,0.523,40.0,0.192,30.0,6.0,1.0,0.0,0.0,0.0,0.0,/4,
Casey Blake,30.0,CLE,AL,3.5,152.0,668.0,587.0,93.0,159.0,36.0,3.0,28.0,88.0,5.0,8.0,68.0,139.0,0.271,0.354,0.486,0.839,122.0,0.361,121.0,285.0,19.0,9.0,1.0,3.0,2.0,*5/3,
CC Sabathia*,23.0,CLE,AL,0.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.25,0.25,0.5,35.0,0.228,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1,AS
Cliff Bartosh*,24.0,CLE,AL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Cliff Lee*,25.0,CLE,AL,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.667,80.0,0.304,79.0,1.0,0.0,0.0,0.0,0.0,0.0,1,
Coco Crisp#,24.0,CLE,AL,3.3,139.0,538.0,491.0,78.0,146.0,24.0,2.0,15.0,71.0,20.0,13.0,36.0,69.0,0.297,0.344,0.446,0.79,110.0,0.344,109.0,219.0,8.0,0.0,9.0,2.0,4.0,*87H/D,
David Riske,27.0,CLE,AL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Ernie Young,34.0,CLE,AL,0.1,3.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.6,0.5,1.1,200.0,0.508,219.0,2.0,0.0,0.0,0.0,0.0,0.0,/DH,
