Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Aaron Heilman,25.0,NYM,NL,-0.2,5.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-100.0,0.0,-252.0,0.0,0.0,0.0,3.0,0.0,0.0,/1,
Al Leiter*,38.0,NYM,NL,-0.2,28.0,59.0,54.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,0.093,0.14,0.111,0.251,-33.0,0.139,-51.0,6.0,1.0,0.0,2.0,0.0,0.0,1,
Bartolomé Fortunato,29.0,NYM,NL,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Braden Looper,29.0,NYM,NL,0.0,69.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-152.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Brian Buchanan,30.0,NYM,NL,-0.2,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,0.0,0.25,-26.0,0.177,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,/3H,
Cliff Floyd*,31.0,NYM,NL,0.7,113.0,457.0,396.0,55.0,103.0,26.0,0.0,18.0,63.0,11.0,4.0,47.0,103.0,0.26,0.352,0.462,0.814,111.0,0.357,110.0,183.0,8.0,11.0,0.0,3.0,6.0,7/HD,
Craig Brazell*,24.0,NYM,NL,0.0,24.0,35.0,34.0,3.0,9.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,7.0,0.265,0.286,0.412,0.697,79.0,0.304,73.0,14.0,1.0,0.0,0.0,0.0,0.0,H/3,
Dan Wheeler,26.0,NYM,NL,0.1,30.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.2,0.4,5.0,0.363,119.0,1.0,0.0,0.0,1.0,0.0,0.0,1,
Daniel Garcia,24.0,NYM,NL,0.3,58.0,174.0,138.0,23.0,32.0,7.0,1.0,3.0,17.0,3.0,0.0,22.0,34.0,0.232,0.371,0.362,0.733,93.0,0.336,92.0,50.0,1.0,9.0,4.0,1.0,2.0,4H,
David Weathers,34.0,NYM,NL,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
