Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Aaron Fultz*,30.0,MIN,AL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Augie Ojeda#,29.0,MIN,AL,1.2,30.0,72.0,59.0,16.0,20.0,1.0,0.0,2.0,7.0,1.0,1.0,10.0,3.0,0.339,0.429,0.458,0.886,130.0,0.401,141.0,27.0,0.0,0.0,2.0,1.0,0.0,4/6H5,
Brad Radke,31.0,MIN,AL,-0.1,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-264.0,0.0,0.0,0.0,1.0,0.0,0.0,1,
Carlos Silva,25.0,MIN,AL,-0.1,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-139.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Corey Koskie*,31.0,MIN,AL,2.5,118.0,488.0,422.0,68.0,106.0,24.0,2.0,25.0,71.0,9.0,3.0,49.0,103.0,0.251,0.342,0.495,0.837,113.0,0.356,105.0,209.0,6.0,12.0,0.0,5.0,10.0,*5/HD,
Cristian Guzmán#,26.0,MIN,AL,1.4,145.0,624.0,576.0,84.0,158.0,31.0,4.0,8.0,46.0,10.0,5.0,30.0,64.0,0.274,0.309,0.384,0.693,78.0,0.31,74.0,221.0,15.0,1.0,13.0,4.0,4.0,*6/H,
Doug Mientkiewicz*,30.0,MIN,AL,-0.1,78.0,328.0,284.0,34.0,70.0,18.0,0.0,5.0,25.0,2.0,2.0,38.0,38.0,0.246,0.34,0.363,0.703,83.0,0.321,82.0,103.0,9.0,3.0,2.0,1.0,2.0,3,
Grant Balfour,26.0,MIN,AL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Henry Blanco,32.0,MIN,AL,-0.4,114.0,353.0,315.0,36.0,65.0,19.0,1.0,10.0,37.0,0.0,3.0,21.0,56.0,0.206,0.26,0.368,0.628,60.0,0.277,52.0,116.0,8.0,3.0,11.0,3.0,0.0,*2/H,
J.C. Romero#,28.0,MIN,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Jacque Jones*,29.0,MIN,AL,-0.1,151.0,608.0,555.0,69.0,141.0,22.0,1.0,24.0,80.0,13.0,10.0,40.0,117.0,0.254,0.315,0.427,0.742,90.0,0.328,89.0,237.0,12.0,10.0,2.0,1.0,2.0,*9/HD8,
Jason Bartlett,24.0,MIN,AL,-0.1,8.0,14.0,12.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.083,0.154,0.083,0.237,-36.0,0.161,-66.0,1.0,0.0,0.0,1.0,0.0,0.0,/6H4D,
Jason Kubel*,22.0,MIN,AL,0.3,23.0,67.0,60.0,10.0,18.0,2.0,0.0,2.0,7.0,1.0,1.0,6.0,9.0,0.3,0.358,0.433,0.792,104.0,0.359,111.0,26.0,0.0,0.0,0.0,1.0,0.0,/D9H7,
Joe Mauer*,21.0,MIN,AL,1.4,35.0,122.0,107.0,18.0,33.0,8.0,1.0,6.0,17.0,1.0,0.0,11.0,14.0,0.308,0.369,0.57,0.939,138.0,0.411,143.0,61.0,1.0,1.0,0.0,3.0,0.0,2/HD,
Joe Nathan,29.0,MIN,AL,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-131.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"AS,CYA-4,MVP-12"
Joe Roa,32.0,MIN,AL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Johan Santana*,25.0,MIN,AL,0.1,2.0,8.0,8.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.375,0.375,0.375,0.75,96.0,0.342,96.0,3.0,0.0,0.0,0.0,0.0,0.0,1,"CYA-1,MVP-6"
José Offerman#,35.0,MIN,AL,0.2,77.0,202.0,172.0,22.0,44.0,14.0,2.0,2.0,22.0,1.0,1.0,29.0,31.0,0.256,0.363,0.395,0.759,97.0,0.346,100.0,68.0,1.0,0.0,1.0,0.0,2.0,DH/34,
Juan Rincón,25.0,MIN,AL,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-131.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Justin Morneau*,23.0,MIN,AL,1.1,74.0,312.0,280.0,39.0,76.0,17.0,0.0,19.0,58.0,0.0,0.0,28.0,54.0,0.271,0.34,0.536,0.875,122.0,0.366,113.0,150.0,4.0,2.0,0.0,2.0,8.0,3D/H,
Kyle Lohse,25.0,MIN,AL,-0.1,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-100.0,0.0,-218.0,0.0,0.0,0.0,1.0,0.0,0.0,1,
