Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Aubrey Huff*,27.0,TBD,AL,4.2,157.0,667.0,600.0,92.0,178.0,27.0,2.0,29.0,104.0,5.0,1.0,56.0,74.0,0.297,0.36,0.493,0.853,124.0,0.373,123.0,296.0,9.0,6.0,0.0,5.0,6.0,53D/7H9,
B.J. Upton,19.0,TBD,AL,-0.1,45.0,177.0,159.0,19.0,41.0,8.0,2.0,4.0,12.0,4.0,1.0,15.0,46.0,0.258,0.324,0.409,0.733,93.0,0.338,98.0,65.0,1.0,1.0,1.0,1.0,0.0,6D5/H7,
Bartolomé Fortunato,29.0,TBD,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Brook Fordyce,34.0,TBD,AL,-0.7,54.0,163.0,151.0,14.0,31.0,6.0,0.0,2.0,9.0,0.0,0.0,9.0,34.0,0.205,0.259,0.285,0.544,45.0,0.258,44.0,43.0,3.0,2.0,1.0,0.0,0.0,2/HD,
Carl Crawford*,22.0,TBD,AL,4.9,152.0,672.0,626.0,104.0,185.0,26.0,19.0,11.0,55.0,59.0,15.0,35.0,81.0,0.296,0.331,0.45,0.781,105.0,0.359,108.0,282.0,2.0,1.0,4.0,6.0,2.0,*78/DH,AS
Chad Gaudin,21.0,TBD,AL,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-354.0,0.0,0.0,0.0,1.0,0.0,0.0,1/H,
Charles Gipson,31.0,TBD,AL,0.1,5.0,5.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,167.0,0.514,202.0,2.0,0.0,0.0,1.0,0.0,0.0,/687DH,
Damian Rolls,26.0,TBD,AL,-1.5,53.0,132.0,117.0,12.0,19.0,5.0,0.0,0.0,9.0,2.0,1.0,10.0,36.0,0.162,0.231,0.205,0.436,17.0,0.212,11.0,24.0,4.0,1.0,2.0,2.0,0.0,57H/89D43,
Danys Báez,26.0,TBD,AL,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Dewon Brazelton,24.0,TBD,AL,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-131.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Eduardo Pérez,34.0,TBD,AL,-0.3,13.0,42.0,38.0,2.0,8.0,2.0,0.0,1.0,7.0,0.0,0.0,4.0,9.0,0.211,0.286,0.342,0.628,66.0,0.302,74.0,13.0,1.0,0.0,0.0,0.0,0.0,/3DH759,
Fred McGriff*,40.0,TBD,AL,-0.6,27.0,81.0,72.0,7.0,13.0,3.0,0.0,2.0,7.0,0.0,0.0,9.0,19.0,0.181,0.272,0.306,0.577,53.0,0.25,37.0,22.0,1.0,0.0,0.0,0.0,2.0,D/H3,
Geoff Blum#,31.0,TBD,AL,-0.7,112.0,369.0,339.0,38.0,73.0,21.0,0.0,8.0,35.0,2.0,3.0,24.0,58.0,0.215,0.266,0.348,0.614,61.0,0.276,58.0,118.0,4.0,0.0,4.0,2.0,1.0,54/H73D6,
Jason Romano,25.0,TBD,AL,0.0,4.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.125,0.125,0.125,0.25,-33.0,0.114,-57.0,1.0,0.0,0.0,0.0,0.0,0.0,/H47,
Jesús Colomé,26.0,TBD,AL,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-354.0,0.0,0.0,0.0,1.0,0.0,0.0,1,
Joey Gathright*,23.0,TBD,AL,-0.5,19.0,57.0,52.0,11.0,13.0,0.0,0.0,0.0,1.0,6.0,1.0,2.0,14.0,0.25,0.316,0.25,0.566,53.0,0.296,59.0,13.0,2.0,3.0,0.0,0.0,0.0,8/7H9D,
John Halama*,32.0,TBD,AL,-0.1,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-134.0,0.0,1.0,0.0,0.0,0.0,0.0,1,
Jonny Gomes,23.0,TBD,AL,-0.3,5.0,15.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.071,0.133,0.071,0.205,-43.0,0.109,-60.0,1.0,0.0,0.0,0.0,0.0,0.0,/DH,
Jorge Cantú,22.0,TBD,AL,0.9,50.0,185.0,173.0,25.0,52.0,20.0,1.0,2.0,17.0,0.0,0.0,9.0,44.0,0.301,0.341,0.462,0.803,111.0,0.362,116.0,80.0,5.0,2.0,0.0,1.0,0.0,45/DH6,
Jorge Sosa,26.0,TBD,AL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
José Bautista,23.0,TBD,AL,-0.2,12.0,15.0,12.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,7.0,0.167,0.333,0.167,0.5,39.0,0.224,45.0,2.0,0.0,0.0,0.0,0.0,0.0,/H795D,
José Cruz#,30.0,TBD,AL,1.7,153.0,636.0,545.0,76.0,132.0,25.0,8.0,21.0,78.0,11.0,6.0,76.0,117.0,0.242,0.333,0.433,0.766,101.0,0.336,98.0,236.0,6.0,2.0,5.0,8.0,8.0,*9/H8,
