Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Adam Ottavino#,26.0,COL,NL,0.0,49.0,12.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.111,0.111,0.111,0.222,-43.0,0.19,-58.0,1.0,0.0,0.0,3.0,0.0,0.0,1,
Alex White,23.0,COL,NL,0.2,27.0,33.0,28.0,2.0,5.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,12.0,0.179,0.172,0.429,0.601,46.0,0.279,40.0,12.0,0.0,0.0,4.0,1.0,0.0,1/H,
Andrew Brown,27.0,COL,NL,-0.1,46.0,126.0,112.0,14.0,26.0,7.0,0.0,5.0,11.0,2.0,2.0,12.0,34.0,0.232,0.302,0.429,0.73,83.0,0.311,74.0,48.0,3.0,0.0,0.0,2.0,0.0,9H7,
Carlos González*,26.0,COL,NL,1.6,135.0,579.0,518.0,89.0,157.0,31.0,5.0,22.0,85.0,20.0,5.0,56.0,115.0,0.303,0.371,0.51,0.881,122.0,0.384,122.0,264.0,11.0,2.0,0.0,3.0,11.0,*7/H,"AS,GG"
Carlos Torres,29.0,COL,NL,0.1,32.0,13.0,9.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.222,0.3,0.222,0.522,36.0,0.24,-5.0,2.0,0.0,0.0,3.0,0.0,0.0,1/H,
Charlie Blackmon*,25.0,COL,NL,0.2,42.0,121.0,113.0,15.0,32.0,8.0,0.0,2.0,9.0,1.0,2.0,4.0,17.0,0.283,0.325,0.407,0.732,85.0,0.313,77.0,46.0,4.0,3.0,1.0,0.0,0.0,97H/8,
Chris Nelson,26.0,COL,NL,-0.8,111.0,377.0,345.0,45.0,104.0,21.0,3.0,9.0,53.0,2.0,1.0,27.0,84.0,0.301,0.352,0.458,0.81,105.0,0.359,106.0,158.0,9.0,1.0,2.0,2.0,4.0,54H/6,
Christian Friedrich,24.0,COL,NL,-0.1,15.0,29.0,25.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.08,0.179,0.08,0.259,-31.0,0.139,-62.0,2.0,0.0,0.0,1.0,0.0,0.0,1/H,
Dexter Fowler#,26.0,COL,NL,2.6,143.0,530.0,454.0,72.0,136.0,18.0,11.0,13.0,53.0,12.0,5.0,68.0,128.0,0.3,0.389,0.474,0.863,119.0,0.385,125.0,215.0,5.0,0.0,6.0,2.0,1.0,*8H,
DJ LeMahieu,23.0,COL,NL,1.4,81.0,247.0,229.0,26.0,68.0,12.0,4.0,2.0,22.0,1.0,2.0,13.0,42.0,0.297,0.332,0.41,0.742,88.0,0.33,87.0,94.0,8.0,0.0,3.0,2.0,4.0,4/5H63,
Drew Pomeranz,23.0,COL,NL,0.3,22.0,31.0,26.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,15.0,0.231,0.259,0.423,0.682,70.0,0.292,50.0,11.0,1.0,0.0,4.0,0.0,0.0,1,
Edgmer Escalona,25.0,COL,NL,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1,
Edwar Cabrera*,24.0,COL,NL,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-155.0,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Eric Young Jr.#,27.0,COL,NL,1.8,98.0,196.0,174.0,36.0,55.0,7.0,2.0,4.0,15.0,14.0,2.0,13.0,31.0,0.316,0.377,0.448,0.825,110.0,0.385,116.0,78.0,1.0,4.0,5.0,0.0,0.0,H89/7D,
Esmil Rogers,26.0,COL,NL,0.0,23.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-159.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Guillermo Moscoso,28.0,COL,NL,0.0,21.0,12.0,11.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.182,0.182,0.273,0.455,14.0,0.196,-23.0,3.0,0.0,0.0,1.0,0.0,0.0,1,
Jamie Moyer*,49.0,COL,NL,0.0,10.0,17.0,13.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,10.0,0.154,0.214,0.154,0.368,-4.0,0.172,-60.0,2.0,0.0,0.0,3.0,0.0,0.0,1,
Jason Giambi*,41.0,COL,NL,-0.2,60.0,113.0,89.0,7.0,20.0,4.0,0.0,1.0,8.0,0.0,0.0,20.0,24.0,0.225,0.372,0.303,0.675,75.0,0.31,69.0,27.0,4.0,2.0,0.0,2.0,2.0,H3/D,
Jeff Francis*,31.0,COL,NL,-0.2,23.0,39.0,31.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.065,0.121,0.065,0.186,-51.0,0.124,-97.0,2.0,2.0,0.0,6.0,0.0,0.0,1,
Jeremy Guthrie,33.0,COL,NL,-0.2,22.0,30.0,25.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,0.08,0.115,0.08,0.195,-49.0,0.131,-87.0,2.0,1.0,0.0,4.0,0.0,0.0,1/H,
Jhoulys Chacín,24.0,COL,NL,0.4,14.0,26.0,24.0,4.0,7.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.292,0.32,0.375,0.695,77.0,0.337,90.0,9.0,0.0,0.0,1.0,0.0,0.0,1,
Jonathan Herrera#,27.0,COL,NL,-0.4,86.0,251.0,225.0,29.0,59.0,9.0,1.0,3.0,12.0,4.0,1.0,16.0,39.0,0.262,0.317,0.351,0.668,70.0,0.307,65.0,79.0,5.0,2.0,7.0,0.0,3.0,64H5,
Jonathan Sánchez*,29.0,COL,NL,-0.1,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-100.0,0.0,-158.0,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Jordan Pacheco,26.0,COL,NL,-0.3,132.0,505.0,475.0,51.0,147.0,32.0,3.0,5.0,54.0,7.0,2.0,22.0,61.0,0.309,0.341,0.421,0.762,93.0,0.341,92.0,200.0,13.0,3.0,1.0,4.0,2.0,53/H2,ROY-6
Jorge De La Rosa*,31.0,COL,NL,0.1,3.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4,0.4,0.4,0.8,105.0,0.341,93.0,2.0,0.0,0.0,0.0,0.0,0.0,/1,
Josh Outman*,27.0,COL,NL,0.0,27.0,13.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,0.083,0.154,0.083,0.237,-37.0,0.123,-67.0,1.0,0.0,0.0,0.0,0.0,0.0,1/H,
Josh Roenicke,29.0,COL,NL,-0.1,61.0,13.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.083,0.154,0.083,0.237,-37.0,0.125,-66.0,1.0,0.0,1.0,0.0,0.0,0.0,1,
Josh Rutledge,23.0,COL,NL,0.0,73.0,291.0,277.0,37.0,76.0,20.0,5.0,8.0,37.0,7.0,0.0,9.0,54.0,0.274,0.306,0.469,0.775,94.0,0.34,88.0,130.0,8.0,4.0,0.0,1.0,0.0,6H/4,
Juan Nicasio,25.0,COL,NL,0.0,11.0,21.0,18.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,0.111,0.2,0.111,0.311,-17.0,0.16,-48.0,2.0,0.0,0.0,1.0,0.0,0.0,1,
Marco Scutaro,36.0,COL,NL,0.1,95.0,415.0,377.0,47.0,102.0,16.0,3.0,4.0,30.0,7.0,3.0,27.0,35.0,0.271,0.324,0.361,0.684,74.0,0.316,74.0,136.0,5.0,4.0,4.0,3.0,0.0,46,
Matt Belisle,32.0,COL,NL,-0.1,77.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-158.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Matt McBride,27.0,COL,NL,-1.1,31.0,81.0,78.0,8.0,16.0,2.0,0.0,2.0,11.0,0.0,0.0,1.0,17.0,0.205,0.222,0.308,0.53,33.0,0.233,14.0,24.0,4.0,1.0,0.0,1.0,0.0,H9/3,
Matt Reynolds*,27.0,COL,NL,-0.1,68.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-242.0,0.0,0.0,0.0,1.0,0.0,0.0,1,
Michael Cuddyer,33.0,COL,NL,0.6,101.0,394.0,358.0,53.0,93.0,30.0,2.0,16.0,58.0,8.0,3.0,32.0,78.0,0.26,0.317,0.489,0.806,102.0,0.374,116.0,175.0,12.0,0.0,0.0,4.0,1.0,93/H,
