Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Aaron Cook,27.0,COL,NL,-0.5,31.0,75.0,58.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,0.052,0.113,0.052,0.165,-57.0,0.09,-129.0,3.0,0.0,0.0,13.0,0.0,0.0,1,
Alvin Colina,24.0,COL,NL,-0.1,2.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2,0.2,0.2,0.4,0.0,0.181,-25.0,1.0,0.0,0.0,0.0,0.0,0.0,/2H,
Brad Hawpe*,27.0,COL,NL,2.9,150.0,575.0,499.0,67.0,146.0,33.0,6.0,22.0,84.0,5.0,5.0,74.0,123.0,0.293,0.383,0.515,0.898,120.0,0.383,120.0,257.0,8.0,0.0,0.0,2.0,11.0,*9H,
Brian Fuentes*,30.0,COL,NL,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,AS
Byung-Hyun Kim,27.0,COL,NL,-0.2,26.0,57.0,50.0,4.0,8.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,15.0,0.16,0.176,0.18,0.356,-11.0,0.163,-54.0,9.0,2.0,0.0,6.0,0.0,0.0,1,
Choo Freeman,26.0,COL,NL,-1.2,88.0,191.0,173.0,24.0,41.0,6.0,3.0,2.0,18.0,5.0,6.0,14.0,42.0,0.237,0.298,0.341,0.639,58.0,0.287,56.0,59.0,1.0,1.0,3.0,0.0,2.0,H8/79,
Chris Iannetta,23.0,COL,NL,0.0,21.0,93.0,77.0,12.0,20.0,4.0,0.0,2.0,10.0,0.0,1.0,13.0,17.0,0.26,0.37,0.39,0.759,89.0,0.329,83.0,30.0,1.0,1.0,1.0,1.0,2.0,2,
Clint Barmes,27.0,COL,NL,1.2,131.0,535.0,478.0,57.0,105.0,26.0,4.0,7.0,56.0,5.0,4.0,22.0,72.0,0.22,0.264,0.335,0.598,47.0,0.275,40.0,160.0,2.0,9.0,19.0,7.0,6.0,*6/H4,
Cory Sullivan*,26.0,COL,NL,0.2,126.0,443.0,386.0,47.0,103.0,26.0,10.0,2.0,30.0,10.0,6.0,32.0,100.0,0.267,0.321,0.402,0.722,78.0,0.318,72.0,155.0,5.0,1.0,19.0,5.0,3.0,*8H,
Danny Ardoin,31.0,COL,NL,-0.5,35.0,120.0,109.0,12.0,21.0,5.0,1.0,0.0,2.0,0.0,0.0,8.0,27.0,0.193,0.261,0.257,0.517,29.0,0.237,12.0,28.0,2.0,2.0,1.0,0.0,2.0,2,
David Cortés,32.0,COL,NL,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Denny Bautista,25.0,COL,NL,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-158.0,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Eli Marrero,32.0,COL,NL,0.5,30.0,72.0,60.0,7.0,13.0,3.0,0.0,4.0,10.0,3.0,0.0,11.0,16.0,0.217,0.347,0.467,0.814,100.0,0.372,103.0,28.0,1.0,1.0,0.0,0.0,1.0,H/3279,
Garrett Atkins,26.0,COL,NL,5.0,157.0,695.0,602.0,117.0,198.0,48.0,1.0,29.0,120.0,4.0,0.0,79.0,76.0,0.329,0.409,0.556,0.965,136.0,0.416,140.0,335.0,24.0,7.0,0.0,7.0,6.0,*5/3,MVP-15
Jamey Carroll,32.0,COL,NL,3.3,136.0,534.0,463.0,84.0,139.0,23.0,5.0,5.0,36.0,10.0,12.0,56.0,66.0,0.3,0.377,0.404,0.781,94.0,0.35,99.0,187.0,10.0,3.0,9.0,3.0,1.0,*4H6/5,
Jason Jennings*,27.0,COL,NL,-0.2,30.0,75.0,62.0,3.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,12.0,0.129,0.169,0.145,0.314,-21.0,0.149,-70.0,9.0,0.0,0.0,10.0,0.0,0.0,1,
Jason Smith*,28.0,COL,NL,0.0,49.0,108.0,99.0,9.0,26.0,1.0,0.0,5.0,13.0,3.0,0.0,7.0,29.0,0.263,0.324,0.424,0.748,84.0,0.33,76.0,42.0,1.0,2.0,0.0,0.0,1.0,H4/356,
JD Closser#,26.0,COL,NL,-0.2,32.0,112.0,97.0,10.0,19.0,3.0,1.0,2.0,11.0,0.0,1.0,12.0,23.0,0.196,0.288,0.309,0.598,49.0,0.259,32.0,30.0,1.0,1.0,1.0,1.0,2.0,2/H,
Jeff Baker,25.0,COL,NL,0.6,18.0,58.0,57.0,13.0,21.0,7.0,2.0,5.0,21.0,2.0,0.0,1.0,14.0,0.368,0.379,0.825,1.204,187.0,0.515,205.0,47.0,0.0,0.0,0.0,0.0,0.0,9/H73,
Jeff Francis*,25.0,COL,NL,0.1,31.0,80.0,61.0,3.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,20.0,0.115,0.211,0.115,0.326,-15.0,0.194,-31.0,7.0,0.0,0.0,9.0,2.0,0.0,1,
Jeff Salazar*,25.0,COL,NL,0.3,19.0,67.0,53.0,13.0,15.0,4.0,0.0,1.0,8.0,2.0,0.0,11.0,16.0,0.283,0.409,0.415,0.824,106.0,0.38,111.0,22.0,0.0,1.0,1.0,1.0,2.0,8/H9,
Jeremy Affeldt*,27.0,COL,NL,0.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-158.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Jorge Piedra*,27.0,COL,NL,-0.7,43.0,64.0,59.0,4.0,10.0,2.0,0.0,3.0,10.0,1.0,0.0,3.0,22.0,0.169,0.222,0.356,0.578,40.0,0.254,23.0,21.0,2.0,1.0,0.0,0.0,0.0,H/D798,
Josh Fogg,29.0,COL,NL,-0.1,32.0,70.0,51.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,20.0,0.098,0.164,0.118,0.281,-28.0,0.172,-67.0,6.0,0.0,1.0,15.0,0.0,0.0,1/H,
José Mesa,40.0,COL,NL,0.0,76.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-158.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Juan Morillo,22.0,COL,NL,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-158.0,0.0,0.0,0.0,0.0,0.0,0.0,/1,
