Name,Team,P,G,A
Harvey Barnes,Leicester City,32.0,6.0,10.0
James Maddison,Leicester City,35.0,12.0,8.0
Jamie Vardy,Leicester City,25.0,15.0,0.0
Kelechi Iheanacho,Leicester City,0.0,0.0,5.0
Youri Tielemans,Leicester City,32.0,6.0,4.0
