Name,Team,P,G,A
Danny Ings,Aston Villa,30.0,7.0,6.0
Emiliano Buendía,Aston Villa,0.0,0.0,6.0
Jacob Ramsey,Aston Villa,34.0,6.0,0.0
John McGinn,Aston Villa,0.0,0.0,4.0
Ollie Watkins,Aston Villa,35.0,11.0,0.0
