Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
A'ja Wilson,22,22,31.7,20.5,1.5,7.0,8.5,2.0,1.2,2.0,1.6,2.2,1.3,7.5,15.7,48.0,0.0,0.0,0.0,5.4,6.9,78.1,7.5,15.7,48.0,1.301,0.48,C,False
Angel McCoughtry,22,22,20.0,14.4,1.7,3.4,5.1,2.5,1.3,0.3,1.7,2.2,1.4,5.3,10.3,51.8,0.7,1.5,47.1,3.0,3.5,88.2,4.6,8.7,52.6,1.403,0.55,F,False
Avery Warley-Talbert,3,0,8.0,2.7,1.7,1.0,2.7,1.0,0.0,0.0,0.7,2.0,1.5,1.0,2.3,42.9,0.0,0.0,0.0,0.7,1.0,66.7,1.0,2.3,42.9,1.143,0.43,C,False
Carolyn Swords,22,22,17.5,2.9,1.5,3.1,4.6,0.9,0.2,0.1,0.8,1.0,1.1,1.0,2.3,46.0,0.0,0.0,0.0,0.8,1.0,77.3,1.0,2.3,46.0,1.260,0.46,C,False
Cierra Burdick,13,0,2.2,0.3,0.1,0.3,0.4,0.2,0.0,0.0,0.1,0.2,2.0,0.2,0.5,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,28.6,0.571,0.29,F,False
Danielle Robinson,22,1,22.4,7.4,0.2,2.2,2.4,3.3,0.9,0.1,1.3,1.7,2.6,2.8,5.5,51.2,0.2,0.6,38.5,1.5,1.9,81.0,2.6,4.9,52.8,1.347,0.53,G,False
Dearica Hamby,22,0,28.3,13.0,1.3,5.9,7.1,2.7,1.7,0.2,2.0,2.3,1.3,5.0,9.3,53.9,0.8,1.7,47.4,2.2,3.0,71.6,4.2,7.5,55.4,1.402,0.58,F,False
Emma Cannon,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.00,F,False
Jackie Young,22,0,25.8,11.0,0.8,3.5,4.3,3.0,0.7,0.1,1.6,1.8,1.9,4.2,8.6,49.2,0.1,0.6,23.1,2.4,2.8,85.2,4.1,8.0,51.1,1.275,0.50,G,False
Kayla McBride,22,22,26.6,12.5,0.4,1.9,2.3,2.4,1.2,0.1,1.4,1.4,1.7,4.1,9.6,42.5,1.1,3.3,34.2,3.2,3.5,89.7,3.0,6.3,46.8,1.297,0.48,G,False
Lindsay Allen,21,21,13.5,3.3,0.3,0.8,1.1,2.4,0.3,0.0,0.8,1.0,3.2,1.3,3.2,41.8,0.3,0.9,33.3,0.4,0.5,80.0,1.0,2.3,44.9,1.045,0.46,G,False
Megan Huff,4,0,2.8,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.8,0.5,0.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.000,0.00,F,False
Sugar Rodgers,22,0,12.0,3.4,0.1,1.1,1.3,1.4,0.3,0.1,0.7,1.1,1.9,1.2,3.7,32.1,0.9,2.9,31.3,0.1,0.2,75.0,0.3,0.8,35.3,0.926,0.44,G,False
Total,22,,,88.7,8.1,29.3,37.4,20.8,7.8,3.0,12.2,15.0,1.7,32.7,68.7,47.6,4.2,11.5,36.6,19.0,23.4,81.5,28.5,57.2,49.8,1.291,0.51,,False
