Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
1,Anton Lander,BAK,25,F,42,25,30,55,14,20.0,6,1,4,0.595,0.714,1.31,108.0,23.2%
19,Anton Slepyshev,BAK,22,F,9,3,7,10,6,3.0,2,0,0,0.333,0.778,1.111,31.0,9.7%
24,Ben Betker,BAK,22,D,30,1,5,6,18,7.0,0,0,0,0.033,0.167,0.2,26.0,3.9%
20,Braden Christoffer,BAK,22,F,49,5,3,8,45,0.0,0,0,0,0.102,0.061,0.163,50.0,10.0%
21,Brodie Dupont,BAK,29,F,21,2,6,8,23,-1.0,0,0,0,0.095,0.286,0.381,26.0,7.7%
27,Bryce Aneloski,BAK,26,D,35,1,4,5,16,-4.0,0,0,0,0.029,0.114,0.143,25.0,4.0%
14,David Musil,BAK,23,D,47,4,10,14,34,7.0,0,0,0,0.085,0.213,0.298,48.0,8.3%
16,Dillon Simpson,BAK,23,D,53,3,8,11,26,8.0,0,0,1,0.057,0.151,0.208,58.0,5.2%
38,Evan Campbell,BAK,23,F,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
37,Evan Polei,BAK,20,F,1,0,0,0,2,0.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
35,Frankie Simonelli,BAK,24,D,6,0,1,1,4,-5.0,0,0,0,0.0,0.167,0.167,7.0,0.0%
15,Greg Chase,BAK,21,F,48,3,11,14,12,0.0,2,0,0,0.063,0.229,0.292,60.0,5.0%
8,Griffin Reinhart,BAK,22,D,54,7,14,21,42,8.0,0,0,2,0.13,0.259,0.389,68.0,10.3%
42,Henrik Samuelsson,BAK,22,F,5,0,0,0,4,0.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
34,Iiro Pakarinen,BAK,25,F,5,0,1,1,4,2.0,0,0,0,0.0,0.2,0.2,10.0,0.0%
13,Jaedon Descheneau,BAK,21,F,38,6,9,15,14,-8.0,1,0,0,0.158,0.237,0.395,48.0,12.5%
18,Jere Sallinen,BAK,26,F,53,4,6,10,20,-2.0,0,0,2,0.075,0.113,0.189,67.0,6.0%
7,Jesse Puljuj�rvi,BAK,18,F,39,12,16,28,10,-2.0,5,0,0,0.308,0.41,0.718,109.0,11.0%
28,Joe Gambardella,BAK,23,F,6,1,2,3,0,-2.0,0,0,0,0.167,0.333,0.5,7.0,14.3%
44,Joel Rechlicz,BAK,29,F,15,0,0,0,54,-4.0,0,0,0,0.0,0.0,0.0,9.0,0.0%
25,Joey Benik,BAK,24,F,21,4,1,5,0,-11.0,1,0,0,0.19,0.048,0.238,37.0,10.8%
3,Joey LaLeggia,BAK,24,D,67,20,18,38,30,3.0,7,0,6,0.299,0.269,0.567,153.0,13.1%
32,Jonas Gustavsson,BAK,32,G,20,1,1,2,2,,0,1,0,0.05,0.05,0.1,,
6,Jordan Oesterle,BAK,24,D,44,7,25,32,10,3.0,1,0,0,0.159,0.568,0.727,88.0,8.0%
4,Josh Currie,BAK,24,F,67,22,14,36,28,-4.0,1,1,6,0.328,0.209,0.537,156.0,14.1%
9,Jujhar Khaira,BAK,22,F,27,8,12,20,31,4.0,2,1,0,0.296,0.444,0.741,61.0,13.1%
17,Justin Fontaine,BAK,29,F,15,2,9,11,6,4.0,0,0,0,0.133,0.6,0.733,25.0,8.0%
40,Kellan Lain,BAK,27,F,2,0,0,0,2,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
26,Kris Newbury,BAK,34,F,14,3,2,5,17,-5.0,0,0,0,0.214,0.143,0.357,21.0,14.3%
22,Kyle Platzer,BAK,21,F,51,1,7,8,14,-7.0,0,0,0,0.02,0.137,0.157,58.0,1.7%
36,Laurent Brossoit,BAK,23,G,21,0,1,1,0,,0,0,0,0.0,0.048,0.048,,
12,Mark Fayne,BAK,29,D,39,3,14,17,16,9.0,0,0,0,0.077,0.359,0.436,40.0,7.5%
23,Mark Fraser,BAK,30,D,65,3,3,6,79,-4.0,0,0,1,0.046,0.046,0.092,58.0,5.2%
30,Mark Olver,BAK,28,F,9,0,3,3,4,5.0,0,0,0,0.0,0.333,0.333,7.0,0.0%
31,Matthew Benning,BAK,22,D,2,1,1,2,0,2.0,1,0,0,0.5,0.5,1.0,8.0,12.5%
39,Mikael Tam,BAK,25,D,2,0,0,0,0,-4.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
29,Mitch Moroz,BAK,22,F,17,1,2,3,14,-3.0,0,0,0,0.059,0.118,0.176,17.0,5.9%
45,Nick Ellis,BAK,22,G,34,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
11,Patrick Russell,BAK,23,F,68,8,9,17,22,-8.0,2,0,2,0.118,0.132,0.25,150.0,5.3%
5,Ryan Hamilton,BAK,31,F,49,17,19,36,23,12.0,4,0,4,0.347,0.388,0.735,105.0,16.2%
41,Ryan Mantha,BAK,20,D,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
10,Scott Allen,BAK,26,F,57,8,11,19,26,-8.0,2,0,2,0.14,0.193,0.333,80.0,10.0%
2,Taylor Beck,BAK,25,F,40,13,37,50,18,12.0,4,0,2,0.325,0.925,1.25,130.0,10.0%
33,Zach Pochiro,BAK,22,F,4,0,2,2,0,0.0,0,0,0,0.0,0.5,0.5,3.0,0.0%
43,Ziyat Paigin,BAK,21,D,5,0,0,0,2,-4.0,0,0,0,0.0,0.0,0.0,5.0,0.0%
