Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
10,Adrian Kempe,ONT,20,F,46,12,8,20,44,-7.0,7,0,1,0.261,0.174,0.435,92.0,13.0%
17,Alex Lintuniemi,ONT,21,D,41,2,8,10,6,-2.0,0,0,0,0.049,0.195,0.244,35.0,5.7%
21,Alexx Privitera,ONT,23,D,19,0,6,6,13,5.0,0,0,0,0.0,0.316,0.316,25.0,0.0%
39,Anders Lindb�ck,ONT,28,G,4,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
14,Andrew Crescenzi,ONT,24,F,56,7,8,15,57,-2.0,0,0,1,0.125,0.143,0.268,62.0,11.3%
5,Brett Sutter,ONT,29,F,66,18,18,36,52,0.0,4,1,5,0.273,0.273,0.545,115.0,15.7%
18,Cameron Schilling,ONT,28,D,32,1,8,9,31,1.0,0,0,0,0.031,0.25,0.281,46.0,2.2%
37,Chaz Reddekopp,ONT,19,D,3,0,0,0,4,-2.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
38,Craig Wyszomirski,ONT,24,D,3,0,0,0,0,2.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
27,Damir Sharipzyanov,ONT,20,D,38,0,3,3,57,-1.0,0,0,0,0.0,0.079,0.079,27.0,0.0%
22,Daniel Ciampini,ONT,26,F,23,1,4,5,12,4.0,0,0,0,0.043,0.174,0.217,27.0,3.7%
24,Devin Setoguchi,ONT,29,F,9,0,3,3,10,-2.0,0,0,0,0.0,0.333,0.333,10.0,0.0%
34,Jack Campbell,ONT,24,G,52,0,1,1,0,,0,0,0,0.0,0.019,0.019,,
40,Jack Flinn,ONT,21,G,5,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
41,Jeff Zatkoff,ONT,29,G,8,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
19,Joel Lowry,ONT,25,F,40,1,7,8,64,7.0,0,0,0,0.025,0.175,0.2,27.0,3.7%
36,Jonah Imoo,ONT,22,G,2,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
2,Jonny Brodzinski,ONT,23,F,59,27,22,49,12,3.0,11,1,5,0.458,0.373,0.831,184.0,14.7%
11,Justin Auger,ONT,22,F,61,11,9,20,58,-2.0,3,2,1,0.18,0.148,0.328,121.0,9.1%
28,Kevin Gravel,ONT,24,D,6,0,2,2,0,-2.0,0,0,0,0.0,0.333,0.333,6.0,0.0%
12,Kurtis MacDermid,ONT,22,D,58,6,14,20,135,11.0,1,0,3,0.103,0.241,0.345,88.0,6.8%
31,Matt Luff,ONT,19,F,2,0,1,1,0,1.0,0,0,0,0.0,0.5,0.5,2.0,0.0%
33,Matt Roy,ONT,21,D,8,0,1,1,7,1.0,0,0,0,0.0,0.125,0.125,16.0,0.0%
20,Michael Latta,ONT,25,F,29,2,4,6,67,4.0,0,0,1,0.069,0.138,0.207,33.0,6.1%
8,Michael Mersch,ONT,24,F,48,16,17,33,46,0.0,7,1,3,0.333,0.354,0.688,134.0,11.9%
3,Mike Amadio,ONT,20,F,68,16,25,41,4,5.0,3,0,0,0.235,0.368,0.603,98.0,16.3%
35,Miles Koules,ONT,22,F,2,0,0,0,2,-1.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
16,Patrick Bjorkstrand,ONT,24,F,42,8,4,12,10,3.0,2,0,1,0.19,0.095,0.286,50.0,16.0%
26,Paul Bissonnette,ONT,31,D,18,0,3,3,48,3.0,0,0,0,0.0,0.167,0.167,16.0,0.0%
13,Paul LaDue,ONT,24,D,38,6,12,18,28,-1.0,4,0,1,0.158,0.316,0.474,80.0,7.5%
23,Philippe Maillet,ONT,24,F,8,2,2,4,4,0.0,0,0,1,0.25,0.25,0.5,16.0,12.5%
30,Quentin Shore,ONT,22,F,13,1,0,1,2,1.0,0,0,0,0.077,0.0,0.077,10.0,10.0%
25,Rob Scuderi,ONT,38,D,15,0,3,3,4,3.0,0,0,0,0.0,0.2,0.2,4.0,0.0%
15,Sam Herr,ONT,24,F,61,8,6,14,30,3.0,0,0,2,0.131,0.098,0.23,89.0,9.0%
7,Sean Backman,ONT,30,F,67,12,22,34,24,-11.0,2,0,3,0.179,0.328,0.507,161.0,7.5%
1,T.J. Hensick,ONT,31,F,67,16,36,52,18,-14.0,7,0,4,0.239,0.537,0.776,145.0,11.0%
4,Teddy Purcell,ONT,31,F,38,10,28,38,2,6.0,2,0,1,0.263,0.737,1.0,69.0,14.5%
32,Tom Gilbert,ONT,33,D,5,0,1,1,4,-2.0,0,0,0,0.0,0.2,0.2,10.0,0.0%
6,Vincent LoVerde,ONT,27,D,61,9,26,35,68,4.0,1,1,0,0.148,0.426,0.574,109.0,8.3%
9,Zach Leslie,ONT,22,D,65,5,18,23,29,-13.0,1,0,1,0.077,0.277,0.354,100.0,5.0%
29,Zach Trotman,ONT,26,D,9,0,2,2,26,2.0,0,0,0,0.0,0.222,0.222,8.0,0.0%
