Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
21,Aleksi Saarela,CLT,19,F,9,6,4,10,2,7.0,1,0,2,0.667,0.444,1.111,17.0,35.3%
43,Alexander Nedeljkovic,CLT,20,G,25,0,0,0,4,,0,0,0,0.0,0.0,0.0,,
16,Andrej Nestrasil,CLT,25,F,39,5,9,14,6,2.0,0,0,1,0.128,0.231,0.359,69.0,7.3%
3,Andrew Miller,CLT,28,F,55,11,30,41,10,12.0,0,0,2,0.2,0.545,0.745,87.0,12.6%
1,Andrew Poturalski,CLT,22,F,74,19,33,52,34,1.0,6,0,2,0.257,0.446,0.703,157.0,12.1%
26,Brendan Woods,CLT,24,F,24,3,3,6,41,-7.0,0,0,0,0.125,0.125,0.25,29.0,10.3%
23,Brock McGinn,CLT,22,F,9,5,3,8,6,3.0,1,1,2,0.556,0.333,0.889,35.0,14.3%
28,Bryan Bickell,CLT,30,F,10,1,3,4,4,-1.0,0,0,0,0.1,0.3,0.4,3.0,33.3%
37,C.J. Motte,CLT,25,G,2,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
32,Cason Hohmann,CLT,23,F,2,0,1,1,0,0.0,0,0,0,0.0,0.5,0.5,3.0,0.0%
27,Clark Bishop,CLT,20,F,42,2,4,6,11,-4.0,0,0,0,0.048,0.095,0.143,44.0,4.6%
8,Connor Brickley,CLT,24,F,69,15,11,26,57,8.0,0,1,6,0.217,0.159,0.377,110.0,13.6%
40,Daniel Altshuller,CLT,22,G,15,0,0,0,4,,0,0,0,0.0,0.0,0.0,,
22,Danny Kristo,CLT,26,F,14,4,6,10,4,-3.0,0,1,1,0.286,0.429,0.714,24.0,16.7%
13,Dennis Robertson,CLT,25,D,65,6,10,16,52,7.0,1,0,1,0.092,0.154,0.246,94.0,6.4%
18,Derek Ryan,CLT,30,F,9,5,8,13,0,4.0,2,1,0,0.556,0.889,1.444,28.0,17.9%
35,Eddie L�ck,CLT,28,G,2,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
25,Erik Karlsson,CLT,22,F,42,0,7,7,6,2.0,0,0,0,0.0,0.167,0.167,32.0,0.0%
36,Greger Hanson,CLT,28,F,2,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
10,Haydn Fleury,CLT,20,D,69,7,19,26,8,16.0,4,0,1,0.101,0.275,0.377,144.0,4.9%
5,Jake Chelios,CLT,25,D,76,4,28,32,54,8.0,1,0,1,0.053,0.368,0.421,152.0,2.6%
31,Josh Wesley,CLT,20,D,9,1,0,1,0,0.0,0,0,0,0.111,0.0,0.111,14.0,7.1%
19,Keegan Lowe,CLT,23,D,49,3,9,12,53,4.0,0,0,0,0.061,0.184,0.245,52.0,5.8%
39,Kevin Raine,CLT,23,D,13,0,0,0,4,-3.0,0,0,0,0.0,0.0,0.0,8.0,0.0%
33,Klas Dahlbeck,CLT,25,D,6,0,1,1,0,-1.0,0,0,0,0.0,0.167,0.167,14.0,0.0%
15,Kris Newbury,CLT,34,F,38,8,7,15,33,2.0,0,0,1,0.211,0.184,0.395,56.0,14.3%
29,Kyle Hagel,CLT,31,F,24,1,3,4,48,-2.0,0,0,0,0.042,0.125,0.167,13.0,7.7%
12,Levko Koper,CLT,26,F,56,7,11,18,12,2.0,0,0,0,0.125,0.196,0.321,72.0,9.7%
2,Lucas Wallmark,CLT,21,F,67,24,22,46,28,13.0,4,2,4,0.358,0.328,0.687,138.0,17.4%
24,Matt Tennyson,CLT,26,D,9,3,4,7,5,7.0,1,0,1,0.333,0.444,0.778,29.0,10.3%
42,Mike Leighton,CLT,35,G,23,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
30,Mitchell Heard,CLT,24,F,36,0,4,4,53,-5.0,0,0,0,0.0,0.111,0.111,37.0,0.0%
7,Patrick Brown,CLT,24,F,66,12,16,28,45,-5.0,1,1,2,0.182,0.242,0.424,105.0,11.4%
9,Patrick Dwyer,CLT,33,F,58,14,12,26,20,4.0,2,2,2,0.241,0.207,0.448,80.0,17.5%
6,Phil Di Giuseppe,CLT,23,F,40,12,16,28,22,3.0,4,0,3,0.3,0.4,0.7,141.0,8.5%
17,Philip Samuelsson,CLT,25,D,25,3,11,14,14,9.0,2,0,0,0.12,0.44,0.56,39.0,7.7%
20,Roland McKeown,CLT,20,D,71,1,10,11,16,-10.0,0,0,0,0.014,0.141,0.155,125.0,0.8%
34,Ryan Murphy,CLT,23,D,7,0,1,1,4,-4.0,0,0,0,0.0,0.143,0.143,9.0,0.0%
11,Sergei Tolchinsky,CLT,21,F,59,7,16,23,41,-10.0,1,0,2,0.119,0.271,0.39,109.0,6.4%
41,Thomas McCollum,CLT,27,G,17,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
14,Trevor Carrick,CLT,22,D,57,4,12,16,45,4.0,2,0,0,0.07,0.211,0.281,123.0,3.3%
38,Tyler Ganly,CLT,21,D,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
4,Valentin Zykov,CLT,21,F,66,16,18,34,57,6.0,4,0,2,0.242,0.273,0.515,115.0,13.9%
