Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
35,Alex Biega,UTC,28,D,1,0,0,0,2,-2.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
36,Alex Wall,UTC,26,D,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
3,Alexandre Grenier,UTC,25,F,69,17,28,45,52,-15.0,7,0,1,0.246,0.406,0.652,152.0,11.2%
19,Andrei Pedan,UTC,23,D,52,5,5,10,100,-4.0,0,1,2,0.096,0.096,0.192,107.0,4.7%
31,Anton R�din,UTC,26,F,3,0,1,1,0,-1.0,0,0,0,0.0,0.333,0.333,3.0,0.0%
25,Ashton Sautner,UTC,22,D,47,0,5,5,30,-4.0,0,0,0,0.0,0.106,0.106,48.0,0.0%
8,Borna Rendulic,UTC,24,F,69,12,11,23,30,3.0,3,0,1,0.174,0.159,0.333,80.0,15.0%
27,Brendan Gaunce,UTC,22,F,4,2,1,3,2,0.0,0,0,0,0.5,0.25,0.75,15.0,13.3%
10,Carter Bancks,UTC,27,F,69,10,12,22,27,-3.0,4,0,1,0.145,0.174,0.319,73.0,13.7%
11,Chad Billins,UTC,27,D,72,3,17,20,16,4.0,1,0,0,0.042,0.236,0.278,104.0,2.9%
4,Cody Kunyk,UTC,26,F,61,15,22,37,16,-6.0,4,1,4,0.246,0.361,0.607,108.0,13.9%
7,Colby Robak,UTC,26,D,64,3,25,28,54,3.0,2,0,0,0.047,0.391,0.438,122.0,2.5%
18,Cole Cassels,UTC,21,F,66,6,5,11,33,-5.0,0,1,1,0.091,0.076,0.167,73.0,8.2%
2,Curtis Valk,UTC,23,F,75,16,30,46,49,-3.0,1,0,3,0.213,0.4,0.613,162.0,9.9%
1,Darren Archibald,UTC,26,F,76,23,24,47,58,-8.0,6,2,5,0.303,0.316,0.618,184.0,12.5%
20,David Shields,UTC,25,D,48,0,10,10,8,-9.0,0,0,0,0.0,0.208,0.208,45.0,0.0%
22,Derek Hulak,UTC,27,F,17,4,1,5,4,2.0,0,0,2,0.235,0.059,0.294,16.0,25.0%
37,Emerson Clark,UTC,24,F,2,0,0,0,2,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
9,Evan McEneny,UTC,22,D,64,8,15,23,20,-6.0,2,0,0,0.125,0.234,0.359,167.0,4.8%
12,Jake Virtanen,UTC,20,F,65,9,10,19,48,-11.0,4,0,3,0.138,0.154,0.292,142.0,6.3%
28,Jayson Megna,UTC,26,F,4,1,2,3,0,-1.0,0,0,1,0.25,0.5,0.75,3.0,33.3%
23,John Negrin,UTC,27,D,22,0,5,5,12,-2.0,0,0,0,0.0,0.227,0.227,19.0,0.0%
5,Jordan Subban,UTC,21,D,65,16,20,36,36,-12.0,10,0,3,0.246,0.308,0.554,151.0,10.6%
16,Joseph LaBate,UTC,23,F,38,6,10,16,80,-6.0,2,0,1,0.158,0.263,0.421,66.0,9.1%
34,Luke Pither,UTC,27,F,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
21,Marco Roy,UTC,22,F,23,1,5,6,6,1.0,0,0,0,0.043,0.217,0.261,24.0,4.2%
15,Michael Carcone,UTC,20,F,61,5,13,18,31,4.0,1,0,2,0.082,0.213,0.295,87.0,5.8%
17,Michael Chaput,UTC,24,F,10,2,11,13,10,-1.0,1,1,0,0.2,1.1,1.3,18.0,11.1%
38,Michael Garteig,UTC,25,G,8,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
14,Michael Zalewski,UTC,24,F,54,5,13,18,36,11.0,0,0,2,0.093,0.241,0.333,84.0,6.0%
26,Nikolai Goldobin,UTC,21,F,3,4,0,4,0,1.0,0,0,0,1.333,0.0,1.333,4.0,100.0%
6,Pascal Pelletier,UTC,33,F,52,10,18,28,20,2.0,2,0,1,0.192,0.346,0.538,75.0,13.3%
30,Phil DeSimone,UTC,29,F,8,1,0,1,2,-1.0,0,0,0,0.125,0.0,0.125,15.0,6.7%
39,Richard Bachman,UTC,29,G,27,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
24,Thatcher Demko,UTC,21,G,45,0,5,5,2,,0,0,0,0.0,0.111,0.111,,
29,Tom Nilsson,UTC,23,D,17,0,3,3,10,7.0,0,0,0,0.0,0.176,0.176,10.0,0.0%
32,Troy Stecher,UTC,22,D,4,0,1,1,4,0.0,0,0,0,0.0,0.25,0.25,8.0,0.0%
13,Wacey Hamilton,UTC,26,F,67,9,10,19,93,-1.0,0,1,0,0.134,0.149,0.284,81.0,11.1%
33,Yan-Pavel Laplante,UTC,21,F,13,0,1,1,9,-8.0,0,0,0,0.0,0.077,0.077,7.0,0.0%
