Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
28,Adam Chapie,HFD,25,F,24,0,4,4,6,-9.0,0,0,0,0.0,0.167,0.167,7.0,0.0%
3,Adam Tambellini,HFD,22,F,68,13,22,35,22,-34.0,5,0,2,0.191,0.324,0.515,131.0,9.9%
26,Ahti Oksanen,HFD,23,F,15,2,2,4,2,1.0,0,0,0,0.133,0.133,0.267,21.0,9.5%
27,Allan McPherson,HFD,25,F,28,1,3,4,14,-2.0,0,0,0,0.036,0.107,0.143,17.0,5.9%
32,Brandon Alderson,HFD,24,F,3,0,1,1,2,1.0,0,0,0,0.0,0.333,0.333,3.0,0.0%
34,Brandon Halverson,HFD,20,G,26,0,1,1,2,,0,0,0,0.0,0.038,0.038,,
29,Calle Andersson,HFD,22,D,4,0,3,3,4,-6.0,0,0,0,0.0,0.75,0.75,7.0,0.0%
8,Chris Brown,HFD,25,F,64,14,13,27,78,-18.0,4,0,2,0.219,0.203,0.422,122.0,11.5%
37,Chris Nell,HFD,22,G,4,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
18,Chris Summers,HFD,28,D,74,4,8,12,71,-6.0,0,0,0,0.054,0.108,0.162,78.0,5.1%
13,Cristoval Nieves,HFD,22,F,40,6,12,18,10,-7.0,0,1,2,0.15,0.3,0.45,55.0,10.9%
20,Dan Catenacci,HFD,23,F,19,4,5,9,26,-4.0,0,0,0,0.211,0.263,0.474,19.0,21.1%
36,Dylan McIlrath,HFD,24,D,4,0,0,0,11,-3.0,0,0,0,0.0,0.0,0.0,5.0,0.0%
30,Garrett Noonan,HFD,25,D,26,0,3,3,24,-3.0,0,0,0,0.0,0.115,0.115,19.0,0.0%
38,Jeff Malcolm,HFD,27,G,5,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
9,John Gilmour,HFD,23,D,76,6,19,25,18,-39.0,1,0,0,0.079,0.25,0.329,110.0,5.5%
4,Justin Fontaine,HFD,29,F,50,9,21,30,20,-3.0,3,1,2,0.18,0.42,0.6,83.0,10.8%
39,Mackenzie Skapski,HFD,22,G,13,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
40,Magnus Hellberg,HFD,25,G,36,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
21,Malte Str�mwall,HFD,22,F,44,2,4,6,20,-12.0,0,0,0,0.045,0.091,0.136,56.0,3.6%
2,Marek Hrivik,HFD,25,F,56,16,24,40,12,3.0,2,3,1,0.286,0.429,0.714,107.0,15.0%
5,Mat Bodie,HFD,26,D,45,8,22,30,47,-14.0,5,0,0,0.178,0.489,0.667,81.0,9.9%
7,Matt Carey,HFD,24,F,73,21,8,29,82,-25.0,4,0,2,0.288,0.11,0.397,92.0,22.8%
17,Michael Joly,HFD,21,F,28,6,6,12,6,-6.0,2,0,2,0.214,0.214,0.429,23.0,26.1%
16,Michael Paliotta,HFD,23,D,52,1,13,14,20,-1.0,0,0,0,0.019,0.25,0.269,94.0,1.1%
1,Nicklas Jensen,HFD,23,F,70,32,23,55,58,-27.0,11,0,3,0.457,0.329,0.786,224.0,14.3%
22,Pavel Buchnevich,HFD,21,F,4,3,2,5,0,2.0,2,0,1,0.75,0.5,1.25,10.0,30.0%
11,Philip McRae,HFD,26,F,76,8,11,19,20,-29.0,1,0,2,0.105,0.145,0.25,129.0,6.2%
19,Robin Kovacs,HFD,20,F,72,2,10,12,20,-27.0,0,0,0,0.028,0.139,0.167,50.0,4.0%
6,Ryan Graves,HFD,21,D,76,8,22,30,69,-17.0,3,0,1,0.105,0.289,0.395,191.0,4.2%
31,Spiro Goulakos,HFD,26,D,8,0,2,2,4,-2.0,0,0,0,0.0,0.25,0.25,8.0,0.0%
10,Steven Fogarty,HFD,23,F,66,7,13,20,21,-8.0,0,0,1,0.106,0.197,0.303,63.0,11.1%
12,Steven Kampfer,HFD,28,D,43,4,15,19,44,-22.0,3,0,0,0.093,0.349,0.442,99.0,4.0%
15,Tanner Glass,HFD,33,F,57,6,9,15,86,-3.0,1,0,0,0.105,0.158,0.263,43.0,14.0%
14,Taylor Beck,HFD,25,F,16,6,10,16,6,-5.0,2,0,0,0.375,0.625,1.0,41.0,14.6%
25,Tommy Hughes,HFD,24,D,53,0,5,5,34,-13.0,0,0,0,0.0,0.094,0.094,39.0,0.0%
35,Tommy Thompson,HFD,26,F,3,0,0,0,0,-2.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
23,Ty Ronning,HFD,19,F,12,2,3,5,6,-4.0,0,0,0,0.167,0.25,0.417,23.0,8.7%
24,Vince Pedrie,HFD,22,D,9,0,5,5,8,-6.0,0,0,0,0.0,0.556,0.556,23.0,0.0%
33,Vinni Lettieri,HFD,21,F,9,0,1,1,4,-4.0,0,0,0,0.0,0.111,0.111,12.0,0.0%
