Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Nikola Vucevic,65,60.0,31.3,18.2,2.7,6.2,8.9,2.8,0.8,1.1,1.9,2.7,1.5,8.2,16.1,51.0,0.0,0.1,22.2,1.7,2.3,75.3,8.2,16.0,51.2,1.129,0.51,C,False
Victor Oladipo,72,52.0,33.0,16.0,0.7,4.1,4.8,3.9,1.6,0.8,2.1,2.4,1.8,5.9,13.5,43.8,1.4,3.9,34.8,2.8,3.4,83.0,4.5,9.6,47.5,1.189,0.49,SG,False
Evan Fournier,79,71.0,32.5,15.4,0.4,2.4,2.8,2.7,1.2,0.0,1.7,2.7,1.6,5.4,11.8,46.2,2.0,4.9,40.0,2.5,3.0,83.6,3.5,6.8,50.6,1.306,0.55,SG,False
Tobias Harris,49,49.0,32.9,13.7,1.4,5.5,7.0,2.0,1.0,0.6,1.6,1.9,1.3,5.1,11.0,46.4,1.0,3.1,31.1,2.4,3.1,78.4,4.2,8.0,52.3,1.237,0.51,F,True
Elfrid Payton,73,69.0,29.4,10.7,1.1,2.5,3.6,6.4,1.2,0.3,2.4,2.2,2.6,4.4,10.0,43.6,0.4,1.3,32.6,1.5,2.6,58.9,3.9,8.7,45.1,1.066,0.46,G,False
Aaron Gordon,78,37.0,23.9,9.2,2.0,4.5,6.5,1.6,0.8,0.7,0.8,2.0,1.9,3.5,7.4,47.3,0.5,1.8,29.6,1.7,2.5,66.8,3.0,5.6,53.1,1.242,0.51,F,False
Ersan Ilyasova,22,4.0,20.3,8.1,2.0,3.5,5.5,0.5,0.6,0.3,0.5,2.3,1.0,2.9,7.0,41.8,0.8,2.0,40.9,1.5,2.0,71.1,2.1,5.0,42.2,1.163,0.48,PF,True
Jason Smith,76,2.0,15.5,7.2,0.7,2.2,2.9,0.8,0.4,0.9,0.8,2.1,1.1,3.2,6.6,48.5,0.1,0.2,25.0,0.7,0.9,80.6,3.2,6.4,49.3,1.085,0.49,F,False
Brandon Jennings,25,6.0,18.1,7.0,0.4,1.6,2.0,4.0,0.7,0.2,1.4,1.3,2.9,2.4,6.4,36.6,1.1,3.1,34.6,1.2,1.6,75.0,1.3,3.3,38.6,1.087,0.45,G,True
Andrew Nicholson,56,0.0,14.7,6.9,0.6,3.0,3.6,0.4,0.2,0.4,0.7,1.2,0.6,2.6,5.5,47.1,0.7,2.0,36.0,0.9,1.2,78.5,1.9,3.5,53.6,1.239,0.54,F,False
Mario Hezonja,79,9.0,17.9,6.1,0.4,1.9,2.2,1.4,0.5,0.2,1.2,1.6,1.1,2.3,5.3,43.3,0.8,2.4,34.9,0.6,0.7,90.7,1.4,2.9,50.4,1.144,0.51,F,False
Channing Frye,44,29.0,17.1,5.2,0.5,2.7,3.2,1.0,0.5,0.5,0.7,1.6,1.5,1.8,4.2,43.5,1.1,2.8,39.7,0.4,0.5,90.5,0.8,1.5,50.8,1.231,0.56,F,True
Dewayne Dedmon,58,20.0,12.2,4.4,1.2,2.8,3.9,0.2,0.4,0.8,0.6,1.9,0.4,1.7,3.1,55.9,0.0,0.0,0.0,1.0,1.3,75.0,1.7,3.1,55.9,1.441,0.56,C,False
C.J. Watson,33,2.0,19.9,4.3,0.3,1.7,2.0,2.7,0.6,0.2,0.8,1.5,3.5,1.4,4.2,34.3,0.4,1.5,29.2,1.0,1.2,87.2,1.0,2.7,37.1,1.036,0.39,PG,False
Shabazz Napier,55,0.0,10.9,3.7,0.2,0.8,1.0,1.8,0.4,0.0,0.8,0.7,2.1,1.2,3.7,33.8,0.6,1.9,32.7,0.6,0.8,73.3,0.6,1.8,35.1,1.01,0.42,G,False
Devyn Marble,28,0.0,8.9,2.1,0.2,1.1,1.4,0.4,0.5,0.0,0.3,0.9,1.7,0.8,2.5,29.6,0.3,1.1,25.0,0.4,0.9,41.7,0.5,1.4,33.3,0.845,0.35,G,False
Keith Appling,5,0.0,5.4,1.2,0.0,0.2,0.2,0.2,0.2,0.0,0.6,1.0,0.3,0.4,1.6,25.0,0.0,0.6,0.0,0.4,0.4,100.0,0.4,1.0,40.0,0.75,0.25,PG,False
Total,82,,,102.1,10.3,33.0,43.3,23.6,8.2,5.1,13.6,20.7,1.7,39.5,86.8,45.5,7.8,22.2,35.0,15.2,20.1,75.7,31.8,64.7,49.2,1.175,0.5,Total,False
