Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Isaiah Rider,47,41.0,29.5,13.9,1.3,2.9,4.2,2.2,0.5,0.2,2.0,2.1,1.1,5.3,12.9,41.2,0.9,2.4,37.8,2.4,3.1,75.5,4.4,10.5,41.9,1.076,0.45,G,False
Rasheed Wallace,49,18.0,28.9,12.8,1.2,3.8,4.9,1.2,1.0,1.1,1.6,3.6,0.8,4.9,9.7,50.8,0.3,0.6,41.9,2.7,3.7,73.2,4.7,9.1,51.5,1.319,0.52,PF,False
Damon Stoudamire,50,50.0,33.5,12.6,0.8,2.5,3.3,6.2,1.0,0.1,2.2,1.6,2.8,5.0,12.6,39.6,0.9,2.8,31.0,1.8,2.4,73.0,4.1,9.7,42.1,1.003,0.43,PG,False
Arvydas Sabonis,50,48.0,27.0,12.1,1.8,6.1,7.9,2.4,0.7,1.3,1.7,2.9,1.4,4.6,9.6,48.5,0.1,0.5,29.2,2.7,3.5,77.1,4.5,9.1,49.6,1.268,0.49,C,False
Brian Grant,48,46.0,31.8,11.5,3.6,6.2,9.8,1.4,0.4,0.7,2.0,2.8,0.7,3.8,8.0,47.9,0.0,0.0,0.0,3.8,4.7,81.4,3.8,8.0,47.9,1.44,0.48,PF,False
Walt Williams,48,16.0,21.8,9.3,0.8,2.2,3.0,1.7,0.8,0.6,1.3,2.1,1.3,3.1,7.2,42.4,1.3,3.0,43.8,1.9,2.2,83.2,1.8,4.2,41.4,1.285,0.51,F,False
Jim Jackson,49,9.0,24.0,8.4,0.7,2.5,3.2,2.6,0.9,0.1,1.7,1.6,1.6,3.1,7.6,41.1,0.5,1.8,27.8,1.7,2.1,84.2,2.6,5.7,45.4,1.119,0.44,SF,False
Greg Anthony,50,0.0,16.1,6.4,0.3,1.0,1.3,2.0,1.3,0.1,1.1,1.5,1.8,2.1,5.0,41.4,1.0,2.5,39.2,1.2,1.8,69.7,1.1,2.5,43.7,1.271,0.51,G,False
Bonzi Wells,7,0.0,5.0,4.4,0.6,0.7,1.3,0.4,0.1,0.1,0.9,0.7,0.5,1.6,2.9,55.0,0.1,0.4,33.3,1.1,2.6,44.4,1.4,2.4,58.8,1.55,0.58,SG,False
Stacey Augmon,48,21.0,18.2,4.3,1.0,1.6,2.6,1.2,1.2,0.4,0.6,1.7,1.9,1.6,3.6,44.8,0.0,0.0,0.0,1.1,1.6,68.4,1.6,3.6,45.3,1.195,0.45,SF,False
John Crotty,3,0.0,6.3,4.0,0.0,0.3,0.3,1.7,0.7,0.0,0.0,0.3,inf,1.3,2.7,50.0,0.3,0.3,100.0,1.0,1.0,100.0,1.0,2.3,42.9,1.5,0.56,G,True
Kelvin Cato,43,0.0,12.7,3.5,1.1,2.3,3.5,0.4,0.5,1.3,0.6,2.3,0.7,1.3,3.0,45.0,0.0,0.0,100.0,0.8,1.6,50.7,1.3,3.0,44.5,1.171,0.45,C,False
Jermaine O'Neal,36,1.0,8.6,2.5,1.2,1.5,2.7,0.4,0.1,0.4,0.4,1.1,0.9,1.0,2.3,43.4,0.0,0.0,0.0,0.5,1.0,51.4,1.0,2.3,43.9,1.084,0.43,C,False
Carlos Rogers,2,0.0,4.0,2.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,inf,1.0,1.0,100.0,0.0,0.0,0.0,0.5,2.0,25.0,1.0,1.0,100.0,2.5,1.0,F,False
Gary Grant,2,0.0,3.5,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,0.0,inf,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,G,False
Brian Shaw,1,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,G,False
Total,50,,,94.8,12.9,31.4,44.3,21.5,8.2,5.8,15.4,22.5,1.4,34.9,79.1,44.2,4.9,13.5,36.4,20.0,27.0,74.3,30.0,65.6,45.7,1.199,0.47,Total,False
