Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Hakeem Olajuwon,50,50.0,35.7,18.9,2.1,7.4,9.6,1.8,1.6,2.5,2.8,3.2,0.6,7.5,14.5,51.4,0.1,0.3,30.8,3.9,5.4,71.7,7.4,14.2,51.8,1.303,0.52,C,False
Charles Barkley,42,40.0,36.3,16.1,4.0,8.3,12.3,4.6,1.0,0.3,2.4,2.1,1.9,5.7,12.0,47.8,0.1,0.6,16.0,4.6,6.4,71.9,5.6,11.4,49.5,1.347,0.48,F,False
Scottie Pippen,50,50.0,40.2,14.5,1.3,5.2,6.5,5.9,2.0,0.7,3.2,2.4,1.8,5.2,12.1,43.2,1.4,4.2,34.0,2.6,3.7,72.1,3.8,7.8,48.2,1.202,0.49,SF,False
Michael Dickerson,50,50.0,31.2,10.9,0.5,1.1,1.7,1.9,0.5,0.2,1.3,1.8,1.4,4.3,9.2,46.5,1.4,3.3,43.3,0.9,1.4,63.9,2.9,6.0,48.3,1.184,0.54,G,False
Cuttino Mobley,49,37.0,29.7,9.9,0.4,1.8,2.3,2.5,0.9,0.5,1.6,2.0,1.5,3.5,8.3,42.5,1.1,3.0,35.8,1.8,2.2,81.8,2.4,5.2,46.3,1.202,0.49,SG,False
Othella Harrington,41,10.0,22.0,9.8,1.8,4.2,6.0,0.4,0.1,0.6,1.5,2.5,0.2,3.8,7.4,51.3,0.0,0.0,0.0,2.1,3.0,72.1,3.8,7.4,51.3,1.316,0.51,PF,False
Sam Mack,25,0.0,20.2,9.2,0.3,1.4,1.7,1.3,0.6,0.1,0.5,1.6,2.5,3.2,6.9,47.1,1.8,4.4,40.5,0.9,1.1,82.1,1.4,2.4,59.0,1.337,0.6,G,True
Brent Price,40,6.0,20.2,7.3,0.5,1.5,2.0,2.8,0.8,0.0,1.6,2.3,1.7,2.5,5.2,48.3,1.2,2.8,41.1,1.2,1.5,75.4,1.4,2.4,56.8,1.411,0.59,G,False
Eddie A. Johnson,3,0.0,6.0,4.0,0.0,0.7,0.7,0.3,0.0,0.0,0.7,1.0,0.5,2.0,4.3,46.2,0.0,0.3,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.923,0.46,G,False
Bryce Drew,34,0.0,13.0,3.5,0.1,0.9,0.9,1.5,0.4,0.1,0.9,1.8,1.7,1.4,3.8,36.4,0.5,1.4,32.7,0.2,0.2,100.0,0.9,2.4,38.7,0.915,0.43,PG,False
Rodrick Rhodes,3,0.0,11.0,3.0,0.7,0.7,1.3,0.3,0.3,0.0,1.7,1.7,0.2,0.7,2.7,25.0,0.0,0.0,0.0,1.7,2.0,83.3,0.7,2.7,25.0,1.125,0.25,G,True
Matt Bullard,41,0.0,10.1,2.9,0.2,0.8,1.0,0.4,0.3,0.1,0.3,0.7,1.3,1.0,2.8,37.7,0.6,1.5,38.7,0.2,0.2,70.0,0.5,1.3,36.5,1.026,0.48,F,False
Antoine Carr,18,0.0,8.4,2.6,0.5,1.2,1.7,0.5,0.1,0.6,0.5,1.7,1.0,1.2,2.9,40.4,0.0,0.1,0.0,0.3,0.4,71.4,1.2,2.8,41.2,0.904,0.4,F,False
Anthony Miller,29,0.0,8.6,2.4,0.9,1.4,2.3,0.2,0.2,0.2,0.3,1.2,0.8,1.0,2.1,46.7,0.0,0.0,0.0,0.5,0.8,63.6,1.0,2.0,47.5,1.167,0.47,PF,False
Stanley Roberts,6,0.0,5.5,2.3,0.7,1.2,1.8,0.0,0.0,0.2,0.7,0.3,0.0,0.8,2.2,38.5,0.0,0.0,0.0,0.7,1.3,50.0,0.8,2.2,38.5,1.077,0.38,C,False
Matt Maloney,15,7.0,12.4,1.4,0.1,0.5,0.7,1.4,0.3,0.0,0.9,0.5,1.5,0.3,1.9,17.9,0.1,1.0,6.7,0.7,0.7,90.9,0.3,0.9,30.8,0.75,0.2,G,False
Total,50,,,94.2,10.7,30.8,41.5,21.2,7.7,5.2,16.2,19.2,1.3,35.1,76.0,46.2,6.7,18.3,36.8,17.3,23.7,72.9,28.4,57.7,49.2,1.24,0.51,Total,False
