Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Lamond Murray,79,65.0,32.6,15.4,2.2,3.9,6.1,1.8,1.5,0.7,2.2,2.4,0.8,6.0,12.5,48.1,0.7,1.9,35.3,2.8,3.7,74.8,5.3,10.5,50.4,1.24,0.51,SF,False
Isaac Austin,26,25.0,34.4,15.2,3.1,5.7,8.7,3.4,0.7,0.8,3.4,2.7,1.0,5.9,13.0,45.4,0.0,0.2,0.0,3.4,5.2,65.2,5.9,12.8,46.1,1.168,0.45,C,True
Rodney Rogers,76,70.0,32.9,15.1,2.0,3.5,5.6,2.7,1.2,0.5,2.5,3.2,1.0,5.6,12.3,45.6,0.9,2.8,34.0,3.0,4.3,68.6,4.7,9.5,49.0,1.229,0.49,SF,False
Brent Barry,41,36.0,32.7,13.7,0.7,2.8,3.5,3.2,1.2,0.6,2.3,2.1,1.4,4.6,10.8,42.8,1.9,4.8,40.0,2.5,3.0,84.4,2.7,6.1,45.0,1.264,0.52,SG,True
Maurice Taylor,71,3.0,21.3,11.5,1.7,2.5,4.2,0.7,0.5,0.6,1.5,3.1,0.5,4.5,9.5,47.6,0.0,0.0,0.0,2.4,3.4,70.9,4.5,9.5,47.6,1.207,0.48,PF,False
Eric Piatkowski,67,35.0,26.0,11.3,1.0,2.5,3.5,1.3,0.8,0.2,1.2,2.0,1.1,3.8,8.5,45.2,1.6,3.9,40.9,2.1,2.5,82.4,2.3,4.6,48.9,1.338,0.55,SG,False
Darrick Martin,82,63.0,28.0,10.3,0.2,1.8,2.0,4.0,1.0,0.1,1.9,2.4,2.1,3.4,8.9,37.7,1.3,3.6,36.5,2.2,2.6,84.8,2.0,5.3,38.4,1.152,0.45,PG,False
Lorenzen Wright,69,38.0,30.0,9.0,2.6,6.2,8.8,0.8,0.8,1.3,1.2,3.4,0.7,3.5,7.9,44.5,0.0,0.0,0.0,2.0,3.1,65.9,3.5,7.8,44.6,1.149,0.44,PF,False
James Robinson,70,13.0,17.6,7.7,0.5,1.1,1.6,1.9,0.5,0.1,1.4,1.4,1.4,2.8,7.2,38.9,1.1,3.2,32.9,1.1,1.5,72.0,1.7,3.9,43.8,1.08,0.46,G,False
Loy Vaught,10,6.0,26.5,7.5,1.6,4.9,6.5,0.7,0.4,0.2,1.3,3.3,0.5,3.6,8.4,42.9,0.0,0.2,0.0,0.3,0.8,37.5,3.6,8.2,43.9,0.893,0.43,F,False
Charles A Smith,23,0.0,11.3,4.7,0.3,0.5,0.8,0.8,0.4,0.2,0.9,0.9,0.9,2.0,4.7,42.1,0.6,1.9,31.8,0.2,0.4,55.6,1.3,2.7,49.2,1.019,0.49,SG,True
Pooh Richardson,69,17.0,18.1,4.2,0.2,1.1,1.4,3.3,0.6,0.0,0.8,1.0,4.2,1.8,4.8,37.2,0.2,0.8,19.3,0.4,0.6,69.8,1.6,4.0,40.9,0.868,0.39,G,False
Keith Closs,58,1.0,12.8,4.0,1.1,1.8,2.9,0.3,0.2,1.4,0.7,1.3,0.5,1.6,3.6,44.9,0.0,0.0,0.0,0.8,1.3,59.7,1.6,3.6,44.9,1.121,0.45,C,False
Stojko Vrankovic,65,38.0,15.3,3.0,1.1,3.0,4.0,0.6,0.2,1.0,0.7,2.0,0.8,1.2,2.9,42.5,0.0,0.0,0.0,0.6,1.0,56.9,1.2,2.9,42.5,1.048,0.42,C,False
James Collins,23,0.0,4.5,2.6,0.3,0.3,0.6,0.1,0.3,0.1,0.3,0.5,0.4,0.9,2.4,38.2,0.4,0.9,45.0,0.3,0.6,57.1,0.5,1.5,34.3,1.073,0.46,G,False
Total,82,,,95.9,12.7,27.8,40.4,18.7,7.6,5.6,16.1,22.3,1.2,35.7,81.6,43.8,6.4,17.9,35.8,18.0,25.0,72.3,29.3,63.7,46.1,1.176,0.48,Total,False
