Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Rex Chapman,68,67.0,33.3,15.9,0.4,2.1,2.5,3.0,1.0,0.2,1.7,1.5,1.8,6.0,14.1,42.7,1.8,4.6,38.6,2.1,2.8,78.1,4.2,9.5,44.7,1.132,0.49,G,False
Antonio McDyess,81,81.0,30.1,15.1,2.5,5.0,7.6,1.3,1.2,1.7,1.8,3.6,0.7,6.1,11.4,53.6,0.0,0.0,0.0,2.9,4.1,70.2,6.1,11.4,53.7,1.321,0.54,PF,False
Clifford Robinson,80,64.0,29.5,14.2,1.9,3.2,5.1,2.1,1.2,1.1,1.8,3.1,1.2,5.4,11.2,47.9,0.3,1.1,32.1,3.1,4.5,68.9,5.0,10.1,49.6,1.266,0.49,PF,False
Danny Manning,70,11.0,25.6,13.5,1.6,4.0,5.6,2.0,1.0,0.7,1.4,2.9,1.4,5.6,10.8,51.6,0.0,0.1,0.0,2.4,3.2,73.9,5.6,10.7,52.1,1.253,0.52,F,False
Jason Kidd,82,82.0,38.0,11.6,1.3,4.9,6.2,9.1,2.0,0.3,3.2,1.7,2.9,4.4,10.5,41.6,0.9,2.8,31.3,2.0,2.5,79.9,3.5,7.6,45.4,1.111,0.46,PG,False
Kevin Johnson,50,12.0,25.8,9.5,0.7,2.6,3.3,4.9,0.5,0.2,2.0,1.1,2.4,3.1,6.9,44.7,0.1,0.5,15.4,3.2,3.7,87.1,3.0,6.4,47.0,1.372,0.45,G,False
Cedric Ceballos,35,16.0,17.9,9.5,1.5,2.8,4.3,1.0,0.6,0.2,1.1,1.7,0.9,3.7,7.4,50.0,0.4,1.4,30.0,1.7,2.4,71.4,3.3,5.9,54.8,1.291,0.53,F,True
Steve Nash,76,9.0,21.9,9.1,0.4,1.7,2.1,3.4,0.8,0.1,1.3,1.9,2.7,3.5,7.7,45.9,1.1,2.6,41.5,1.0,1.1,86.0,2.5,5.1,48.1,1.183,0.53,PG,False
George McCloud,63,13.0,19.3,7.2,0.7,2.7,3.5,1.3,0.9,0.2,1.0,2.1,1.3,2.7,6.8,40.5,1.1,3.3,34.1,0.6,0.8,76.5,1.6,3.5,46.6,1.068,0.49,F,False
Dennis Scott,29,3.0,17.0,6.2,0.3,1.4,1.7,0.8,0.3,0.2,0.4,1.1,2.0,2.4,5.6,43.8,1.1,2.4,44.9,0.3,0.4,66.7,1.4,3.2,43.0,1.117,0.53,F,True
Mark Bryant,70,22.0,15.9,4.2,1.3,2.2,3.5,0.7,0.5,0.2,0.8,2.6,0.8,1.6,3.2,48.4,0.0,0.0,0.0,1.0,1.4,76.8,1.6,3.2,48.7,1.293,0.48,F,False
John Hotrod Williams,71,30.0,18.8,3.6,1.5,2.9,4.4,0.7,0.5,0.8,0.4,1.9,1.7,1.3,2.8,47.0,0.0,0.0,0.0,0.9,1.3,69.9,1.3,2.8,47.0,1.262,0.47,F,False
Horacio Llamas,8,0.0,5.3,3.0,0.5,1.8,2.3,0.1,0.1,0.4,1.1,1.8,0.1,1.0,2.6,38.1,0.1,0.4,33.3,0.9,1.3,70.0,0.9,2.3,38.9,1.143,0.4,C,False
Marko Milic,33,0.0,4.9,2.8,0.3,0.5,0.8,0.4,0.3,0.0,0.6,0.5,0.6,1.2,1.9,60.9,0.1,0.2,50.0,0.3,0.5,64.7,1.1,1.8,62.1,1.438,0.63,G,False
Brooks Thompson,13,0.0,3.5,2.0,0.1,0.3,0.4,0.2,0.3,0.0,0.4,0.5,0.6,0.8,2.1,37.0,0.4,1.2,31.3,0.1,0.2,33.3,0.4,0.8,45.5,0.963,0.46,G,True
Total,82,,,99.6,12.1,29.9,42.0,25.9,9.2,5.2,15.1,21.5,1.7,38.3,81.8,46.8,5.3,14.8,35.6,17.8,23.8,74.9,33.0,67.1,49.2,1.217,0.5,Total,False
