Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Anfernee Hardaway,19,15.0,32.9,16.4,0.4,3.6,4.0,3.6,1.5,0.8,2.4,2.4,1.5,5.4,14.4,37.7,0.8,2.6,30.0,4.7,6.2,76.3,4.6,11.7,39.5,1.139,0.4,SF,False
Nick Anderson,58,44.0,29.3,15.3,1.7,3.4,5.1,2.1,1.2,0.4,1.5,1.7,1.4,5.9,13.0,45.5,1.3,3.7,36.0,2.2,3.4,63.8,4.6,9.3,49.3,1.18,0.51,F,False
Rony Seikaly,47,47.0,31.6,15.0,2.8,4.8,7.6,1.5,0.5,0.8,2.9,2.9,0.5,5.0,11.4,44.1,0.0,0.0,0.0,4.9,6.5,75.4,5.0,11.4,44.2,1.309,0.44,C,True
Derek Strong,58,8.0,28.2,12.7,2.6,4.7,7.4,0.9,0.5,0.4,1.3,2.1,0.7,4.5,10.6,42.0,0.0,0.1,0.0,3.8,4.8,78.1,4.5,10.6,42.3,1.193,0.42,F,False
Horace Grant,76,76.0,36.9,12.1,3.0,5.1,8.1,2.3,1.1,1.0,1.2,2.4,2.0,5.2,11.3,45.9,0.0,0.1,0.0,1.8,2.6,67.8,5.2,11.2,46.2,1.075,0.46,C,False
Bo Outlaw,82,76.0,36.0,9.5,3.1,4.7,7.8,2.6,1.3,2.2,2.1,3.2,1.2,3.7,6.6,55.4,0.0,0.0,25.0,2.2,3.8,57.5,3.7,6.6,55.7,1.442,0.56,PF,False
Mark Price,63,33.0,22.7,9.5,0.4,1.7,2.0,4.7,0.8,0.1,2.6,1.5,1.8,3.6,8.4,43.1,0.8,2.5,33.5,1.4,1.6,84.5,2.8,6.0,47.1,1.124,0.48,G,False
Darrell Armstrong,48,17.0,25.8,9.2,1.4,2.0,3.3,4.9,1.2,0.1,2.3,2.0,2.1,3.3,7.9,41.1,0.5,1.4,36.8,2.2,2.6,85.4,2.7,6.5,42.0,1.163,0.44,PG,False
Derek Harper,66,45.0,26.7,8.6,0.3,1.2,1.6,3.5,1.1,0.2,1.5,2.1,2.3,3.4,8.2,41.7,0.9,2.5,36.0,0.8,1.2,69.6,2.5,5.7,44.2,1.044,0.47,G,False
Vernon Maxwell,11,0.0,15.4,7.4,0.5,0.7,1.2,1.1,0.2,0.1,1.1,1.8,1.0,2.4,7.1,33.3,0.5,2.4,23.1,2.1,2.4,88.5,1.8,4.7,38.5,1.038,0.37,G,True
David Benoit,24,0.0,13.5,5.8,0.8,1.8,2.6,0.3,0.4,0.2,0.5,1.5,0.6,2.1,5.8,36.0,0.6,2.1,27.5,1.0,1.3,80.0,1.5,3.7,40.9,0.993,0.41,F,True
Danny Schayes,74,33.0,17.2,5.5,1.3,2.0,3.3,0.6,0.5,0.4,0.8,2.5,0.7,2.1,5.0,41.8,0.0,0.0,0.0,1.3,1.6,80.7,2.1,5.0,41.8,1.094,0.42,C,False
Gerald Wilkins,72,16.0,17.4,5.3,0.2,1.0,1.3,1.1,0.5,0.1,1.1,1.1,1.0,2.0,6.0,32.5,0.4,1.5,26.6,1.0,1.4,70.4,1.6,4.5,34.5,0.876,0.36,G,False
Kevin Edwards,12,0.0,11.3,4.9,0.8,0.9,1.7,1.1,0.4,0.1,0.8,0.7,1.3,1.7,4.9,33.9,0.2,0.3,50.0,1.4,1.7,85.0,1.5,4.6,32.7,1.0,0.36,G,True
