Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Aaron Bates,25.0,BOS,AL,0.0,5.0,12.0,11.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.364,0.417,0.545,0.962,146.0,0.418,150.0,6.0,0.0,0.0,0.0,0.0,0.0,/3H,
Adam LaRoche*,29.0,BOS,AL,0.0,6.0,19.0,19.0,2.0,5.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.263,0.263,0.526,0.789,97.0,0.33,87.0,10.0,1.0,0.0,0.0,0.0,0.0,/3HD,
Brad Penny,31.0,BOS,AL,0.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.182,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Brian Anderson,27.0,BOS,AL,-0.1,21.0,21.0,17.0,7.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,3.0,5.0,0.294,0.381,0.647,1.028,159.0,0.42,151.0,11.0,2.0,0.0,0.0,1.0,0.0,9/H87,
Casey Kotchman*,26.0,BOS,AL,0.2,39.0,95.0,87.0,9.0,19.0,3.0,0.0,1.0,7.0,1.0,0.0,7.0,14.0,0.218,0.284,0.287,0.572,48.0,0.293,59.0,25.0,4.0,1.0,0.0,0.0,0.0,3H,
Chris Carter*,26.0,BOS,AL,-0.2,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-100.0,0.0,-149.0,0.0,0.0,0.0,0.0,1.0,0.0,/H9,
Chris Woodward,33.0,BOS,AL,-0.1,13.0,16.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.083,0.313,0.083,0.396,10.0,0.296,63.0,1.0,0.0,2.0,0.0,0.0,0.0,/465H,
Clay Buchholz*,24.0,BOS,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1/H,
Daisuke Matsuzaka,28.0,BOS,AL,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Daniel Bard,24.0,BOS,AL,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
David Ortiz*,33.0,BOS,AL,0.7,150.0,627.0,541.0,77.0,129.0,35.0,1.0,28.0,99.0,0.0,2.0,74.0,134.0,0.238,0.332,0.462,0.794,102.0,0.346,100.0,250.0,9.0,5.0,0.0,7.0,5.0,*D/3H,
Dustin Pedroia,25.0,BOS,AL,5.6,154.0,714.0,626.0,115.0,185.0,48.0,1.0,15.0,72.0,20.0,8.0,74.0,45.0,0.296,0.371,0.447,0.819,110.0,0.373,117.0,280.0,19.0,5.0,3.0,6.0,3.0,*4,AS
Dusty Brown,27.0,BOS,AL,0.1,6.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.333,0.5,1.333,1.833,350.0,0.672,331.0,4.0,0.0,0.0,0.0,0.0,0.0,/21,
George Kottaras*,26.0,BOS,AL,-0.2,45.0,107.0,93.0,15.0,22.0,11.0,0.0,1.0,10.0,0.0,0.0,11.0,25.0,0.237,0.308,0.387,0.696,78.0,0.303,68.0,36.0,1.0,0.0,0.0,3.0,0.0,2/HD5,
Gil Velazquez,29.0,BOS,AL,-0.1,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.333,-3.0,0.247,28.0,0.0,0.0,1.0,0.0,0.0,0.0,/65H,
Hideki Okajima*,33.0,BOS,AL,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
