Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Aaron Harang,31.0,CIN,NL,0.0,25.0,54.0,47.0,1.0,7.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,12.0,0.149,0.167,0.234,0.401,5.0,0.198,-16.0,11.0,0.0,0.0,6.0,0.0,0.0,1,
Adam Rosales,26.0,CIN,NL,-0.4,87.0,266.0,230.0,23.0,49.0,10.0,1.0,4.0,19.0,1.0,2.0,26.0,46.0,0.213,0.303,0.317,0.62,65.0,0.285,61.0,73.0,2.0,5.0,2.0,3.0,0.0,5H3/64,
Arthur Rhodes*,39.0,CIN,NL,0.0,63.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-155.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Brandon Phillips,28.0,CIN,NL,2.8,153.0,644.0,584.0,78.0,161.0,30.0,5.0,20.0,98.0,25.0,9.0,44.0,75.0,0.276,0.329,0.447,0.776,103.0,0.347,102.0,261.0,21.0,6.0,2.0,8.0,3.0,*4/H,
Bronson Arroyo,32.0,CIN,NL,-0.5,34.0,76.0,62.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.113,0.113,0.161,0.274,-28.0,0.12,-96.0,10.0,2.0,0.0,14.0,0.0,0.0,1/H,
Carlos Fisher,26.0,CIN,NL,0.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-155.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Chris Dickerson*,27.0,CIN,NL,1.2,97.0,299.0,255.0,31.0,70.0,13.0,3.0,2.0,15.0,11.0,3.0,39.0,66.0,0.275,0.37,0.373,0.743,98.0,0.347,101.0,95.0,3.0,1.0,2.0,2.0,1.0,7H89,
Corky Miller,33.0,CIN,NL,0.1,21.0,69.0,56.0,4.0,10.0,1.0,0.0,1.0,10.0,0.0,0.0,9.0,14.0,0.179,0.299,0.25,0.549,47.0,0.265,43.0,14.0,1.0,1.0,2.0,1.0,0.0,2,
Craig Tatum,26.0,CIN,NL,-0.1,26.0,77.0,68.0,3.0,11.0,1.0,0.0,1.0,6.0,0.0,0.0,7.0,10.0,0.162,0.25,0.221,0.471,26.0,0.244,27.0,15.0,0.0,1.0,1.0,0.0,1.0,2/H,
Danny Herrera*,24.0,CIN,NL,0.0,67.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.333,0.0,0.333,-2.0,0.237,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,1,
