Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alex Galchenyuk,MIN,C,4,0,0,0,-2,4,826.0,0,0,0,0,0,4,0.0,0,0,0.5102,2019-2020
Alex Galchenyuk,MIN,C,59,8,16,24,-5,16,738.0508,2,5,0,0,0,86,0.09302,6,17,0.51145,2019-2020
Brad Hunt,MIN,D,63,8,11,19,-8,8,902.3809,3,7,0,0,0,113,0.07079,5,9,,2019-2020
Brennan Menell,MIN,D,5,0,0,0,1,2,839.4,0,0,0,0,0,4,0.0,0,0,,2019-2020
Carson Soucy,MIN,D,59,7,7,14,13,18,933.7457,0,0,1,0,1,64,0.10937,6,13,,2019-2020
Eric Staal,MIN,C,70,20,32,52,-9,30,1030.3857,5,11,0,1,5,122,0.16393,15,36,0.48839,2019-2020
Gabriel Dumont,MIN,C,3,0,0,0,-1,0,690.3333,0,0,0,0,0,3,0.0,0,0,0.4,2019-2020
Gerry Mayhew,MIN,C,13,2,0,2,4,2,692.923,0,0,0,0,0,16,0.125,2,2,0.5,2019-2020
Greg Pateryn,MIN,D,20,0,3,3,1,6,928.25,0,0,0,0,0,22,0.0,0,3,,2019-2020
Jared Spurgeon,MIN,D,66,14,22,36,-2,22,1355.1818,4,11,0,0,2,119,0.11764,10,21,0.0,2019-2020
Jason Zucker,MIN,L,60,20,21,41,-4,21,980.2333,7,5,0,0,4,111,0.18018,13,29,0.29268,2019-2020
Joel Eriksson Ek,MIN,C,66,9,21,30,8,24,938.2424,1,0,0,0,4,110,0.08181,8,28,0.45907,2019-2020
Jonas Brodin,MIN,D,73,2,28,30,16,24,1300.4794,0,2,0,0,0,111,0.01801,2,26,,2019-2020
Jordan Greenway,MIN,L,71,8,20,28,1,62,847.4507,0,3,0,0,1,99,0.0808,8,25,0.51515,2019-2020
Kevin Fiala,MIN,L,68,26,32,58,0,52,931.9264,10,9,0,1,5,194,0.13402,16,39,0.27272,2019-2020
Luke Johnson,MIN,C,3,0,0,0,-3,0,695.0,0,0,0,0,0,1,0.0,0,0,0.5,2019-2020
Luke Kunin,MIN,C,67,17,16,33,-10,57,924.4626,1,2,2,0,1,134,0.12686,14,28,0.44676,2019-2020
Marcus Foligno,MIN,L,63,11,15,26,6,35,871.4761,0,0,0,0,0,90,0.12222,11,26,0.34615,2019-2020
Mathew Dumba,MIN,D,73,6,19,25,-6,43,1358.3835,1,7,0,1,1,181,0.03314,5,16,,2019-2020
Mats Zuccarello,MIN,R,69,15,23,38,-10,18,950.0,3,5,0,0,2,99,0.15151,12,30,0.6,2019-2020
Matt Bartkowski,MIN,D,1,0,0,0,0,0,599.0,0,0,0,0,0,2,0.0,0,0,,2019-2020
Mikko Koivu,MIN,C,59,4,17,21,2,34,918.0677,1,6,0,0,0,79,0.05063,3,13,0.53056,2019-2020
Nick Seeler,MIN,D,12,0,1,1,-8,15,715.6666,0,0,0,0,0,5,0.0,0,1,,2019-2020
Nico Sturm,MIN,C,8,1,2,3,1,0,702.375,0,0,0,0,0,3,0.33333,1,3,0.52941,2019-2020
Ryan Donato,MIN,C,64,14,9,23,6,14,635.0312,0,2,0,0,1,96,0.14583,14,21,0.39215,2019-2020
Ryan Hartman,MIN,R,73,9,11,20,4,78,732.8219,1,0,0,0,1,120,0.075,8,19,0.54487,2019-2020
Ryan Suter,MIN,D,72,8,41,49,-5,12,1475.4166,2,16,0,0,2,114,0.07017,6,30,,2019-2020
Victor Rask,MIN,C,43,5,8,13,7,6,628.9302,0,0,0,0,2,38,0.13157,5,13,0.44117,2019-2020
Zach Parise,MIN,L,73,25,24,49,-9,10,1033.5753,12,6,1,0,4,161,0.15527,12,29,0.52439,2019-2020
