Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Andy Andreoff,PHI,C,14,0,1,1,-3,2,512.0,0,0,0,0,0,14,0.0,0,1,0.5,2019-2020
Carsen Twarynski,PHI,L,15,1,0,1,-2,4,640.6,0,0,0,0,0,14,0.07142,1,1,0.0,2019-2020
Chris Stewart,PHI,R,16,0,1,1,-7,21,466.8125,0,0,0,0,0,5,0.0,0,1,,2019-2020
Claude Giroux,PHI,R,85,22,39,61,8,30,1133.3176,7,16,1,0,6,236,0.09322,14,36,0.58875,2019-2020
Connor Bunnaman,PHI,C,25,1,1,2,6,4,565.72,0,0,0,0,0,21,0.04761,1,2,0.37755,2019-2020
David Kase,PHI,R,6,1,0,1,1,0,586.6666,0,0,0,0,1,5,0.2,1,1,1.0,2019-2020
Derek Grant,PHI,C,15,0,2,2,-1,8,791.8,0,0,0,0,0,21,0.0,0,2,0.47727,2019-2020
Derek Grant,PHI,C,56,15,10,25,1,30,834.9107,2,0,3,0,5,94,0.15957,10,18,0.51585,2019-2020
German Rubtsov,PHI,C,4,0,0,0,-1,0,408.25,0,0,0,0,0,1,0.0,0,0,0.42857,2019-2020
Ivan Provorov,PHI,D,85,16,28,44,13,28,1502.9294,7,11,0,2,4,173,0.09248,9,25,,2019-2020
Jakub Voracek,PHI,R,84,16,49,65,17,55,1034.5119,7,14,0,1,4,165,0.09696,9,44,0.31818,2019-2020
James van Riemsdyk,PHI,L,78,21,21,42,2,10,888.8205,4,5,0,0,2,174,0.12068,17,33,0.30769,2019-2020
Joel Farabee,PHI,L,64,11,15,26,4,43,850.5625,2,1,0,0,2,100,0.11,9,23,0.28571,2019-2020
Justin Braun,PHI,D,78,3,18,21,-2,20,1029.1282,0,1,0,0,0,88,0.03409,3,20,,2019-2020
Kevin Hayes,PHI,R,85,27,27,54,1,36,1073.4235,4,3,4,2,5,219,0.12328,19,43,0.50151,2019-2020
Mark Friedman,PHI,D,6,0,1,1,0,2,815.3333,0,0,0,0,0,2,0.0,0,1,,2019-2020
Matt Niskanen,PHI,D,83,9,26,35,15,35,1326.8072,4,9,1,0,0,137,0.06569,4,21,,2019-2020
Michael Raffl,PHI,L,67,12,13,25,3,16,747.5522,0,1,1,0,4,80,0.15,11,23,0.51219,2019-2020
Mikhail Vorobyev,PHI,C,20,1,2,3,-5,6,625.8,0,0,0,0,0,15,0.06666,1,3,0.55714,2019-2020
Morgan Frost,PHI,C,20,2,5,7,-3,4,821.0,0,0,1,0,0,31,0.06451,1,6,0.47311,2019-2020
Nate Thompson,PHI,C,16,1,0,1,-3,14,788.1875,0,0,0,0,1,11,0.0909,1,1,0.60119,2019-2020
Nate Thompson,PHI,C,70,4,11,15,-1,30,767.3714,0,0,0,0,1,67,0.0597,4,14,0.55019,2019-2020
Nicolas Aube-Kubel,PHI,R,49,9,9,18,2,27,687.0,2,1,0,0,2,61,0.14754,7,15,0.4,2019-2020
Oskar Lindblom,PHI,L,32,11,7,18,3,4,1054.5937,3,1,0,0,0,72,0.15277,8,14,0.39393,2019-2020
Philippe Myers,PHI,D,66,7,13,20,19,38,1068.909,0,0,0,1,1,108,0.06481,7,20,,2019-2020
Robert Hagg,PHI,D,61,3,13,16,15,36,927.1803,1,0,0,0,0,50,0.06,2,15,,2019-2020
Samuel Morin,PHI,L,1,0,0,0,-1,0,752.0,0,0,0,0,0,0,,0,0,,2019-2020
Scott Laughton,PHI,C,64,18,18,36,15,47,887.0,0,0,0,1,3,94,0.19148,18,36,0.52812,2019-2020
Sean Couturier,PHI,C,84,24,44,68,22,46,1183.3809,4,11,0,1,4,208,0.11538,20,53,0.59123,2019-2020
Shayne Gostisbehere,PHI,D,47,5,9,14,-2,22,1086.7234,1,4,0,0,1,83,0.06024,4,9,,2019-2020
Travis Konecny,PHI,R,82,24,44,68,2,42,1015.6829,5,18,0,0,3,170,0.14117,19,45,0.46428,2019-2020
Travis Sanheim,PHI,D,85,9,23,32,5,38,1237.047,0,4,0,0,1,131,0.0687,9,28,,2019-2020
Tyler Pitlick,PHI,C,79,10,13,23,8,12,741.5063,0,0,0,0,1,92,0.10869,10,23,0.26315,2019-2020
