Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Adam Brooks,TOR,C,7,0,3,3,1,0,471.1428,0,0,0,0,0,2,0.0,0,3,0.5,2019-2020
Alexander Kerfoot,TOR,C,70,9,22,31,-2,34,888.8142,1,2,0,0,1,93,0.09677,8,27,0.45474,2019-2020
Andreas Johnsson,TOR,L,44,8,13,21,0,14,937.6136,4,1,0,0,1,80,0.1,4,16,0.0,2019-2020
Auston Matthews,TOR,C,75,49,37,86,20,8,1274.2666,13,14,0,1,7,317,0.15457,36,59,0.546,2019-2020
Calle Rosen,TOR,D,12,0,3,3,0,4,814.5833,0,0,0,0,0,14,0.0,0,3,,2019-2020
Cody Ceci,TOR,D,61,2,7,9,7,24,1233.295,0,0,1,0,1,53,0.03773,1,8,,2019-2020
Denis Malgin,TOR,C,44,4,8,12,-9,14,719.4318,1,0,0,0,0,50,0.08,3,10,0.39877,2019-2020
Dmytro Timashov,TOR,L,44,4,5,9,1,16,511.8863,0,0,0,0,1,37,0.1081,4,9,,2019-2020
Egor Korshkov,TOR,R,1,1,0,1,1,0,608.0,0,0,0,0,0,1,1.0,1,1,,2019-2020
Frederik Gauthier,TOR,C,62,7,5,12,-4,10,558.2903,0,0,0,0,0,42,0.16666,7,12,0.54593,2019-2020
Ilya Mikheyev,TOR,R,44,8,15,23,6,4,933.8409,0,0,1,0,1,108,0.07407,7,22,0.75,2019-2020
Jason Spezza,TOR,C,63,9,16,25,-3,27,638.2063,2,5,0,0,0,80,0.1125,7,18,0.53864,2019-2020
John Tavares,TOR,C,68,28,35,63,-10,24,1186.8382,7,15,0,3,4,221,0.12669,21,41,0.55473,2019-2020
Justin Holl,TOR,D,73,2,16,18,10,45,1127.9315,0,0,0,0,0,95,0.02105,2,18,,2019-2020
Kasperi Kapanen,TOR,R,74,13,25,38,-2,36,949.4729,0,3,2,1,2,130,0.1,11,32,0.125,2019-2020
Kevin Gravel,TOR,D,3,0,0,0,0,0,665.3333,0,0,0,0,0,2,0.0,0,0,,2019-2020
Kyle Clifford,TOR,L,5,0,0,0,0,0,493.0,0,0,0,0,0,4,0.0,0,0,,2019-2020
Kyle Clifford,TOR,L,69,7,10,17,-7,68,671.4782,0,0,0,0,0,110,0.06363,7,17,0.6,2019-2020
Martin Marincin,TOR,D,29,1,3,4,-3,14,919.5172,0,0,0,0,1,33,0.0303,1,4,,2019-2020
Mason Marchment,TOR,L,4,0,1,1,0,0,485.0,0,0,0,0,0,3,0.0,0,1,1.0,2019-2020
Mitch Marner,TOR,R,64,16,55,71,5,18,1307.7656,6,20,0,1,2,169,0.09467,10,44,0.26923,2019-2020
Morgan Rielly,TOR,D,52,4,24,28,5,26,1476.0384,0,7,0,1,2,140,0.02857,4,21,0.0,2019-2020
Nic Petan,TOR,C,16,0,3,3,-4,4,667.125,0,0,0,0,0,19,0.0,0,3,0.25,2019-2020
Nicholas Robertson,TOR,L,4,1,0,1,-1,2,724.5,0,0,0,0,0,7,0.14285,1,1,0.0,2019-2020
Nicholas Shore,TOR,C,63,3,3,6,1,20,550.746,0,0,0,0,0,45,0.06666,3,6,0.55263,2019-2020
Pierre Engvall,TOR,L,52,8,7,15,4,6,715.2884,0,0,1,0,3,82,0.09756,7,13,0.3983,2019-2020
Pontus Aberg,TOR,L,5,0,1,1,0,0,522.2,0,0,0,0,0,4,0.0,0,1,,2019-2020
Rasmus Sandin,TOR,D,28,1,7,8,-7,10,858.8928,0,2,0,0,1,22,0.04545,1,6,,2019-2020
Timothy Liljegren,TOR,D,11,0,1,1,-5,2,617.6363,0,0,0,0,0,2,0.0,0,1,,2019-2020
Travis Dermott,TOR,D,61,4,8,12,12,41,1045.6229,0,0,0,0,1,68,0.05882,4,12,,2019-2020
Trevor Moore,TOR,L,42,6,4,10,-4,6,773.8809,0,0,0,0,0,60,0.1,6,9,0.28571,2019-2020
Tyson Barrie,TOR,D,75,5,34,39,-9,18,1303.0133,1,11,0,0,0,176,0.0284,4,27,,2019-2020
William Nylander,TOR,R,73,33,30,63,-5,12,1100.7808,10,8,0,1,7,207,0.15942,23,45,0.50649,2019-2020
Zach Hyman,TOR,L,56,22,18,40,13,23,1155.7142,3,3,1,0,1,119,0.18487,18,33,0.45,2019-2020
