Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Adam Henrique,ANA,C,71,26,17,43,-2,22,1012.0281,5,4,0,0,1,169,0.15384,21,34,0.55053,2019-2020
Andrew Agozzino,ANA,L,22,1,2,3,3,4,441.3181,0,0,0,0,0,10,0.1,1,3,0.50666,2019-2020
Brendan Guhle,ANA,D,30,4,4,8,-2,10,1024.0,0,0,0,0,1,39,0.10256,4,8,,2019-2020
Cam Fowler,ANA,D,59,9,20,29,0,20,1319.3559,2,6,0,0,2,117,0.07692,7,21,,2019-2020
Carter Rowney,ANA,C,71,8,11,19,5,14,769.2816,0,0,2,0,1,63,0.12698,6,15,0.45631,2019-2020
Chase De Leo,ANA,L,1,0,0,0,0,0,899.0,0,0,0,0,0,1,0.0,0,0,0.0,2019-2020
Christian Djoos,ANA,D,11,1,2,3,3,0,1146.2727,0,1,0,0,0,13,0.07692,1,2,,2019-2020
Daniel Sprong,ANA,R,8,1,1,2,-2,0,846.0,1,0,0,0,0,17,0.05882,0,1,,2019-2020
Danton Heinen,ANA,L,67,10,16,26,-2,10,868.194,3,3,0,0,2,109,0.09174,7,20,0.38461,2019-2020
David Backes,ANA,R,22,1,5,6,-1,22,563.909,1,0,0,0,1,34,0.02941,0,5,0.38028,2019-2020
Derek Grant,ANA,C,56,15,10,25,1,30,834.9107,2,0,3,0,5,94,0.15957,10,18,0.51585,2019-2020
Devin Shore,ANA,C,45,5,7,12,-10,8,698.7555,0,2,0,0,1,50,0.1,5,10,0.47,2019-2020
Erik Gudbranson,ANA,D,51,4,5,9,0,95,1162.0,0,0,0,0,0,78,0.05128,4,8,,2019-2020
Hampus Lindholm,ANA,D,56,2,21,23,-10,34,1359.3392,1,7,0,0,1,109,0.01834,1,13,,2019-2020
Isac Lundeström,ANA,C,15,0,4,4,-2,0,834.6,0,1,0,0,0,10,0.0,0,3,0.46762,2019-2020
Jacob Larsson,ANA,D,60,2,9,11,-9,12,968.5666,0,0,0,0,0,58,0.03448,2,11,,2019-2020
Jakob Silfverberg,ANA,R,66,21,18,39,0,14,1060.7121,4,3,2,0,1,155,0.13548,15,30,0.19512,2019-2020
Jani Hakanpää,ANA,D,5,1,0,1,1,2,1087.2,0,0,0,0,0,4,0.25,1,1,,2019-2020
Josh Mahura,ANA,D,11,1,3,4,-3,2,973.6363,0,0,0,0,0,11,0.0909,1,4,,2019-2020
Josh Manson,ANA,D,50,1,8,9,-10,37,1237.86,0,0,0,0,0,64,0.01562,1,8,,2019-2020
Kiefer Sherwood,ANA,L,10,0,1,1,-1,6,799.6,0,0,0,0,0,17,0.0,0,1,0.75,2019-2020
Korbinian Holzer,ANA,D,49,1,3,4,-2,37,962.2448,0,0,0,0,0,39,0.02564,1,3,,2019-2020
Matt Irwin,ANA,D,36,0,3,3,-15,15,868.3333,0,0,0,0,0,58,0.0,0,3,,2019-2020
Max Jones,ANA,L,59,8,4,12,-6,36,856.322,0,1,1,0,0,102,0.07843,7,10,0.4074,2019-2020
Maxime Comtois,ANA,L,29,5,6,11,-4,24,838.4137,2,1,0,0,0,32,0.15625,3,8,0.1875,2019-2020
Michael Del Zotto,ANA,D,49,2,13,15,5,14,1122.7551,0,1,0,0,0,57,0.03508,2,14,,2019-2020
Nick Ritchie,ANA,L,48,9,12,21,1,97,848.875,2,1,0,0,2,78,0.11538,7,18,0.125,2019-2020
Nicolas Deslauriers,ANA,L,59,7,6,13,-1,92,586.8474,0,0,0,0,1,64,0.10937,7,13,,2019-2020
Ondrej Kase,ANA,R,55,7,17,24,-7,14,992.5636,0,2,1,0,0,144,0.04861,6,21,0.20689,2019-2020
Rickard Rakell,ANA,R,65,15,27,42,-5,12,1089.5384,3,6,0,1,2,186,0.08064,12,30,0.76923,2019-2020
Ryan Getzlaf,ANA,C,69,13,29,42,-16,58,1123.6231,3,6,0,1,5,143,0.0909,10,33,0.51257,2019-2020
Sam Carrick,ANA,C,9,1,1,2,-3,0,826.0,0,0,1,0,0,16,0.0625,0,1,0.45833,2019-2020
Sam Steel,ANA,C,65,6,16,22,-13,20,932.9538,1,7,0,1,1,85,0.07058,5,14,0.50272,2019-2020
Sonny Milano,ANA,L,55,7,16,23,-7,26,785.8181,1,2,0,1,2,75,0.09333,6,20,,2019-2020
Troy Terry,ANA,R,47,4,11,15,-5,6,871.1063,0,2,0,0,0,73,0.05479,4,13,0.375,2019-2020
