Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Adam Erne,DET,L,56,2,3,5,-24,28,708.9464,0,0,0,0,0,63,0.03174,2,5,0.60606,2019-2020
Alex Biega,DET,D,49,0,3,3,-9,24,985.2653,0,0,0,0,0,55,0.0,0,3,,2019-2020
Andreas Athanasiou,DET,C,55,11,15,26,-46,30,950.6727,3,4,0,0,2,129,0.08527,8,19,0.41747,2019-2020
Anthony Mantha,DET,R,43,16,22,38,-7,34,1133.6046,6,3,0,0,3,137,0.11678,10,29,0.42105,2019-2020
Brendan Perlini,DET,L,40,1,3,4,-18,10,641.75,0,0,0,0,0,48,0.02083,1,4,,2019-2020
Brian Lashoff,DET,D,9,0,1,1,1,6,873.4444,0,0,0,0,0,6,0.0,0,1,,2019-2020
Christoffer Ehn,DET,C,54,2,2,4,-21,2,624.6111,0,0,0,0,0,36,0.05555,2,4,0.42477,2019-2020
Cody Goloubef,DET,D,26,1,1,2,-3,8,911.2692,0,0,0,0,0,18,0.05555,1,2,,2019-2020
Danny DeKeyser,DET,D,8,0,4,4,0,4,1323.625,0,0,0,0,0,12,0.0,0,4,,2019-2020
Darren Helm,DET,C,68,9,7,16,-6,37,824.0,0,0,1,0,0,102,0.08823,8,14,0.53571,2019-2020
Dennis Cholowski,DET,D,36,2,6,8,-26,6,1153.2777,1,4,0,1,1,51,0.03921,1,3,,2019-2020
Dmytro Timashov,DET,L,44,4,5,9,1,16,511.8863,0,0,0,0,1,37,0.1081,4,9,,2019-2020
Dylan Larkin,DET,C,71,19,34,53,-21,39,1274.9436,5,9,0,0,0,223,0.0852,14,39,0.52422,2019-2020
Dylan McIlrath,DET,D,16,0,0,0,-4,23,889.1875,0,0,0,0,0,14,0.0,0,0,,2019-2020
Evgeny Svechnikov,DET,L,4,0,0,0,-1,2,499.5,0,0,0,0,0,7,0.0,0,0,,2019-2020
Filip Hronek,DET,D,65,9,22,31,-38,46,1433.7538,1,9,0,0,0,125,0.072,8,21,,2019-2020
Filip Zadina,DET,R,28,8,7,15,-13,2,910.3928,4,3,0,0,1,60,0.13333,4,8,1.0,2019-2020
Frans Nielsen,DET,C,60,4,5,9,-13,8,821.0,0,2,1,0,0,86,0.04651,3,5,0.46052,2019-2020
Givani Smith,DET,R,21,2,1,3,-2,9,580.9523,0,0,0,0,0,22,0.0909,2,3,,2019-2020
Gustav Lindström,DET,D,16,0,1,1,-6,14,992.3125,0,1,0,0,0,9,0.0,0,0,,2019-2020
Jacob de la Rose,DET,L,50,2,7,9,2,10,643.48,0,0,0,0,0,46,0.04347,2,9,0.43065,2019-2020
Joe Hicketts,DET,D,6,0,2,2,-5,2,1096.5,0,0,0,0,0,6,0.0,0,2,,2019-2020
Jonathan Ericsson,DET,D,18,0,0,0,-12,4,854.7777,0,0,0,0,0,16,0.0,0,0,,2019-2020
Justin Abdelkader,DET,L,49,0,3,3,-14,25,692.0204,0,0,0,0,0,40,0.0,0,3,0.55072,2019-2020
Luke Glendening,DET,C,60,6,3,9,-29,14,921.2666,0,0,1,0,1,76,0.07894,5,8,0.56142,2019-2020
Madison Bowey,DET,D,53,3,14,17,-16,34,1074.4716,0,1,0,0,0,70,0.04285,3,16,,2019-2020
Mike Green,DET,D,50,3,8,11,-34,32,1252.62,1,3,0,0,1,76,0.03947,2,7,,2019-2020
Patrik Nemeth,DET,D,64,1,8,9,-10,28,1322.2812,0,0,0,0,1,89,0.01123,1,8,,2019-2020
Robby Fabbri,DET,C,61,15,17,32,-33,20,968.918,6,3,0,0,3,111,0.13513,9,23,0.40298,2019-2020
Sam Gagner,DET,C,42,6,7,13,-10,12,800.9523,2,1,0,0,0,79,0.07594,4,10,0.44117,2019-2020
Taro Hirose,DET,L,26,2,5,7,-12,6,753.2692,0,5,0,0,0,21,0.09523,2,2,0.0,2019-2020
Trevor Daley,DET,D,43,0,7,7,-22,20,939.4418,0,2,0,0,0,37,0.0,0,5,,2019-2020
Tyler Bertuzzi,DET,L,71,21,27,48,-23,40,1158.8591,3,11,0,0,1,129,0.16279,18,34,0.66666,2019-2020
Valtteri Filppula,DET,C,70,6,15,21,-42,24,996.7428,1,4,1,0,0,63,0.09523,4,15,0.44875,2019-2020
