Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Aaron Ness,ARI,D,24,0,1,1,1,0,752.0833,0,0,0,0,0,11,0.0,0,1,,2019-2020
Alex Goligoski,ARI,D,79,4,28,32,3,26,1375.0506,2,9,0,0,0,108,0.03703,2,21,,2019-2020
Barrett Hayton,ARI,C,23,1,3,4,-1,14,664.5217,0,0,0,0,1,29,0.03448,1,4,0.36486,2019-2020
Brad Richardson,ARI,R,68,8,6,14,0,24,818.5882,0,0,1,1,4,92,0.08695,7,12,0.53519,2019-2020
Carl Soderberg,ARI,C,79,18,19,37,6,20,955.4683,6,5,0,0,1,149,0.1208,12,26,0.45768,2019-2020
Christian Dvorak,ARI,C,79,20,21,41,7,12,998.481,6,5,0,1,2,145,0.13793,14,30,0.53554,2019-2020
Christian Fischer,ARI,R,65,6,4,10,2,22,662.8307,0,0,0,0,1,95,0.06315,6,10,0.30769,2019-2020
Christian Fischer,ARI,R,65,6,4,10,2,22,662.8307,0,0,0,0,1,95,0.06315,6,10,0.30769,2019-2020
Clayton Keller,ARI,R,79,21,30,51,-5,28,983.7974,3,13,0,0,2,201,0.10447,18,35,0.36363,2019-2020
Conor Garland,ARI,R,76,23,18,41,2,20,838.171,4,6,0,0,6,175,0.13142,19,31,0.26666,2019-2020
Derek Stepan,ARI,C,79,11,22,33,-8,22,1068.5189,1,6,1,1,2,170,0.0647,9,25,0.47101,2019-2020
Ilya Lyubushkin,ARI,D,51,0,4,4,4,18,851.4901,0,0,0,0,0,41,0.0,0,4,,2019-2020
Jakob Chychrun,ARI,D,72,13,14,27,0,46,1316.3333,6,3,0,0,2,166,0.07831,7,18,,2019-2020
Jason Demers,ARI,D,59,0,15,15,10,33,1215.6779,0,0,0,0,0,60,0.0,0,14,,2019-2020
Jordan Gross,ARI,D,2,0,1,1,2,0,970.5,0,0,0,0,0,3,0.0,0,1,,2019-2020
Jordan Oesterle,ARI,D,67,4,13,17,-8,14,1019.9552,0,3,0,0,0,80,0.05,4,14,,2019-2020
Kyle Capobianco,ARI,D,9,1,0,1,-1,2,885.7777,0,0,0,0,0,10,0.1,1,1,,2019-2020
Lawson Crouse,ARI,L,75,17,10,27,1,35,821.9333,0,0,1,0,3,122,0.13934,16,26,0.53061,2019-2020
Michael Chaput,ARI,C,2,0,0,0,-2,2,600.5,0,0,0,0,0,2,0.0,0,0,0.53846,2019-2020
Michael Grabner,ARI,L,55,11,3,14,-5,12,724.7636,0,0,2,0,1,74,0.14864,9,12,0.16666,2019-2020
Nick Schmaltz,ARI,C,70,11,34,45,3,20,932.1,2,11,0,0,2,95,0.11578,9,32,0.42553,2019-2020
Niklas Hjalmarsson,ARI,D,36,1,5,6,-9,20,1137.0555,0,0,0,0,0,21,0.04761,1,5,,2019-2020
Oliver Ekman-Larsson,ARI,D,75,10,24,34,0,46,1377.8666,2,6,1,0,1,151,0.06622,7,25,,2019-2020
Phil Kessel,ARI,R,79,15,27,42,-22,26,1029.6329,9,10,0,0,2,175,0.08571,6,23,0.22222,2019-2020
Taylor Hall,ARI,L,9,2,4,6,-4,10,1141.2222,1,0,0,0,1,19,0.10526,1,5,1.0,2019-2020
Taylor Hall,ARI,L,65,16,36,52,-14,34,1150.4307,4,14,0,0,1,232,0.06896,12,34,0.39215,2019-2020
Vinnie Hinostroza,ARI,C,75,5,19,24,2,16,776.4,0,2,0,0,0,136,0.03676,5,21,0.45714,2019-2020
