Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alan Quine,CGY,C,12,1,1,2,0,4,567.9166,0,0,0,0,0,12,0.08333,1,2,0.75,2019-2020
Alan Quine,CGY,C,12,1,1,2,0,4,567.9166,0,0,0,0,0,12,0.08333,1,2,0.75,2019-2020
Alexander Yelesin,CGY,D,4,0,0,0,0,0,749.5,0,0,0,0,0,2,0.0,0,0,,2019-2020
Andrew Mangiapane,CGY,L,78,19,18,37,2,24,841.4358,0,2,0,0,2,121,0.15702,19,35,0.29166,2019-2020
Austin Czarnik,CGY,C,8,2,1,3,1,0,611.25,1,0,0,0,0,9,0.22222,1,2,0.33333,2019-2020
Brandon Davidson,CGY,D,12,0,0,0,-3,0,748.5,0,0,0,0,0,17,0.0,0,0,,2019-2020
Buddy Robinson,CGY,R,6,1,0,1,0,7,719.3333,0,0,0,0,0,6,0.16666,1,1,,2019-2020
Derek Forbort,CGY,D,20,0,1,1,-5,4,1068.75,0,0,0,0,0,22,0.0,0,1,,2019-2020
Derek Ryan,CGY,C,78,10,21,31,12,10,843.0512,1,3,1,0,0,110,0.0909,8,24,0.5156,2019-2020
Dillon Dube,CGY,C,55,10,11,21,1,8,787.1636,2,2,0,0,3,90,0.11111,8,17,0.0,2019-2020
Elias Lindholm,CGY,C,80,31,29,60,-7,24,1188.9875,9,13,0,1,7,187,0.16577,22,37,0.49421,2019-2020
Erik Gustafsson,CGY,D,10,0,4,4,1,2,1026.2,0,2,0,0,0,22,0.0,0,2,,2019-2020
Erik Gustafsson,CGY,D,66,6,23,29,-9,27,1222.8787,2,7,0,0,0,103,0.05825,4,20,,2019-2020
Johnny Gaudreau,CGY,L,80,22,43,65,-10,12,1123.1875,9,15,0,0,2,236,0.09322,13,41,0.25,2019-2020
Mark Giordano,CGY,D,70,5,29,34,1,46,1422.8,2,10,0,0,0,181,0.02762,3,20,,2019-2020
Mark Jankowski,CGY,L,61,5,2,7,-13,14,654.6885,0,0,0,0,0,40,0.125,5,7,0.44618,2019-2020
Matthew Tkachuk,CGY,L,75,24,39,63,-4,84,1091.24,5,14,0,2,4,198,0.12121,19,44,0.0,2019-2020
Michael Frolik,CGY,R,57,6,8,14,-12,28,746.3157,0,0,2,0,1,70,0.08571,4,11,0.28571,2019-2020
Michael Stone,CGY,D,33,2,5,7,-5,16,979.4242,0,0,0,0,0,57,0.03508,2,7,,2019-2020
Mikael Backlund,CGY,C,80,20,31,51,1,34,1087.4,4,8,4,0,4,184,0.10869,12,35,0.46716,2019-2020
Milan Lucic,CGY,L,78,9,17,26,-4,71,814.3205,6,5,0,0,1,97,0.09278,3,15,0.49019,2019-2020
Noah Hanifin,CGY,D,80,5,21,26,-10,12,1252.7625,1,4,0,0,0,154,0.03246,4,21,,2019-2020
Oliver Kylington,CGY,D,48,2,5,7,-6,16,822.3958,0,0,0,0,0,37,0.05405,2,7,,2019-2020
Rasmus Andersson,CGY,D,80,8,19,27,-3,63,1207.4625,0,4,0,0,1,139,0.05755,8,21,,2019-2020
Sam Bennett,CGY,C,62,13,7,20,3,46,777.6612,2,3,0,0,0,114,0.11403,11,15,0.49137,2019-2020
Sean Monahan,CGY,C,80,24,32,56,-16,27,1087.2875,9,12,0,1,6,190,0.12631,15,35,0.53261,2019-2020
TJ Brodie,CGY,D,74,5,18,23,7,42,1228.3108,0,1,0,1,1,69,0.07246,5,21,,2019-2020
Tobias Rieder,CGY,L,65,7,8,15,-14,6,686.123,0,0,4,0,1,89,0.07865,3,10,0.19642,2019-2020
Travis Hamonic,CGY,D,50,3,9,12,-3,27,1271.68,0,0,0,0,0,83,0.03614,3,12,,2019-2020
Zac Rinaldo,CGY,C,24,3,2,5,-1,38,471.0,0,0,0,0,2,19,0.15789,3,5,,2019-2020
