Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alexander Semak,NYI,C,69,20,14,34,-4,68,,6,4,0,0,2,128,0.15625,14,24,,1995-1996
Andreas Johansson,NYI,L,3,0,1,1,1,0,,0,0,0,0,0,6,0.0,0,1,,1995-1996
Andrei Vasilyev,NYI,L,10,2,5,7,4,2,,0,0,0,0,1,12,0.16666,2,7,,1995-1996
Bob Beers,NYI,D,13,0,5,5,-2,10,,0,3,0,0,0,9,0.0,0,2,,1995-1996
Bob Halkidis,NYI,D,8,0,0,0,-4,37,,0,0,0,0,0,2,0.0,0,0,,1995-1996
Bob Sweeney,NYI,C,72,7,7,14,-20,65,,0,0,1,1,1,62,0.1129,6,13,,1995-1996
Brad Dalgarno,NYI,R,18,1,2,3,-2,14,,0,1,0,0,0,11,0.0909,1,2,,1995-1996
Brent Severyn,NYI,L,65,1,8,9,3,180,,0,0,0,0,0,40,0.025,1,9,,1995-1996
Brett Lindros,NYI,R,18,1,2,3,-6,47,,0,0,0,0,0,10,0.1,1,3,,1995-1996
Bryan McCabe,NYI,D,82,7,16,23,-24,156,,3,8,0,0,1,130,0.05384,4,12,,1995-1996
Chris Luongo,NYI,D,74,3,7,10,-23,55,,1,1,0,0,0,46,0.06521,2,8,,1995-1996
Chris Taylor,NYI,C,11,0,1,1,1,2,,0,0,0,0,0,4,0.0,0,1,,1995-1996
Craig Darby,NYI,C,10,0,2,2,-1,0,,0,0,0,0,0,1,0.0,0,2,,1995-1996
Dan Plante,NYI,R,73,5,3,8,-22,50,,0,0,2,0,0,103,0.04854,3,5,,1995-1996
Danton Cole,NYI,R,12,1,0,1,0,0,,0,0,0,0,0,6,0.16666,1,1,,1995-1996
Darby Hendrickson,NYI,C,62,7,10,17,-8,80,,0,1,0,0,1,73,0.09589,7,16,,1995-1996
Darius Kasparaitis,NYI,D,46,1,7,8,-12,93,,0,0,0,0,0,34,0.02941,1,7,,1995-1996
Dean Chynoweth,NYI,D,49,2,6,8,-5,128,,0,0,0,0,0,38,0.05263,2,8,,1995-1996
Dennis Vaske,NYI,D,19,1,6,7,-13,21,,1,5,0,0,1,19,0.05263,0,1,,1995-1996
Derek Armstrong,NYI,C,19,1,3,4,-6,14,,0,1,0,0,0,23,0.04347,1,3,,1995-1996
Derek King,NYI,L,61,12,20,32,-10,23,,5,1,1,0,0,154,0.07792,6,25,,1995-1996
Grigori Panteleev,NYI,L,4,0,0,0,-3,0,,0,0,0,0,0,1,0.0,0,0,,1995-1996
Jarrett Deuling,NYI,L,14,0,1,1,-1,11,,0,0,0,0,0,11,0.0,0,1,,1995-1996
Jason Herter,NYI,D,1,0,1,1,1,0,,0,1,0,0,0,1,0.0,0,0,,1995-1996
Jason Strudwick,NYI,D,1,0,0,0,0,7,,0,0,0,0,0,0,,0,0,,1995-1996
Ken Belanger,NYI,L,7,0,0,0,-2,27,,0,0,0,0,0,0,,0,0,,1995-1996
Kenny Jonsson,NYI,D,66,4,26,30,7,32,,3,11,0,0,1,130,0.03076,1,15,,1995-1996
Kirk Muller,NYI,L,51,13,19,32,-13,57,,7,4,0,0,1,102,0.12745,6,20,,1995-1996
Martin Straka,NYI,C,77,13,30,43,-19,41,,6,9,0,0,1,98,0.13265,7,28,,1995-1996
Marty McInnis,NYI,L,74,12,34,46,-11,39,,2,13,0,0,1,167,0.07185,10,30,,1995-1996
Mathieu Schneider,NYI,D,78,13,41,54,-20,103,,7,33,0,1,1,191,0.06806,6,14,,1995-1996
Micah Aivazoff,NYI,C,12,0,1,1,-6,6,,0,1,0,0,0,8,0.0,0,0,,1995-1996
Michael MacWilliam,NYI,C,6,0,0,0,-1,14,,0,0,0,0,0,4,0.0,0,0,,1995-1996
Mick Vukota,NYI,R,32,1,1,2,-3,106,,0,0,0,0,0,11,0.0909,1,2,,1995-1996
Mick Vukota,NYI,R,32,1,1,2,-3,106,,0,0,0,0,0,11,0.0909,1,2,,1995-1996
Milan Tichy,NYI,D,8,0,4,4,3,8,,0,0,0,0,0,6,0.0,0,4,,1995-1996
Niklas Andersson,NYI,L,47,14,12,26,-3,12,,3,1,2,0,1,89,0.1573,9,20,,1995-1996
Pat Conacher,NYI,L,55,6,3,9,-13,18,,0,0,1,0,2,45,0.13333,5,8,,1995-1996
Patrick Flatley,NYI,R,56,8,9,17,-24,21,,0,3,0,0,0,89,0.08988,8,14,,1995-1996
Rich Pilon,NYI,D,27,0,3,3,-9,72,,0,0,0,0,0,7,0.0,0,3,,1995-1996
Scott Lachance,NYI,D,55,3,10,13,-19,54,,1,5,0,0,0,81,0.03703,2,7,,1995-1996
Todd Bertuzzi,NYI,R,76,18,21,39,-14,83,,4,3,0,0,2,127,0.14173,14,32,,1995-1996
Travis Green,NYI,C,69,25,45,70,-20,42,,14,20,1,0,2,186,0.1344,10,35,,1995-1996
Wendel Clark,NYI,L,71,32,26,58,-5,76,,8,10,0,0,3,237,0.13502,24,40,,1995-1996
Ziggy Palffy,NYI,R,81,43,44,87,-17,56,,17,22,1,0,6,257,0.16731,25,46,,1995-1996
