Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Aki Berg,LA,D,71,2,5,7,3.0,127,0:00,0,0,65,3.1,,,,,,0,0,0.0
Arto Blomsten,LA,D,16,1,0,1,-6.0,22,0:00,0,0,10,10.0,,,,,,0,0,0.0
Barry Potomski,LA,LW,50,3,2,5,-5.0,102,0:00,0,1,42,7.1,,,,,,0,0,0.0
Craig Johnson LW *,LA,,23,5,5,10,1.0,4,0:00,0,2,40,12.5,,,,,,0,0,0.0
Dan Bylsma,LA,RW,11,0,1,1,-8.0,18,0:00,0,1,17,0.0,,,,,,0,0,0.0
Darryl Sydor D *,LA,,20,3,10,13,-11.0,22,0:00,3,3,69,4.3,,,,,,0,0,0.0
Denis Tsygurov,LA,D,51,0,7,7,-12.0,29,0:00,0,0,56,0.0,,,,,,0,0,0.0
Dmitri Khristich,LA,RW,62,15,66,81,-7.0,32,0:00,5,32,144,10.4,,,,,,0,0,0.0
Doug Zmolek D *,LA,,15,1,0,1,-3.0,42,0:00,0,0,11,9.1,,,,,,0,0,0.0
Eric Lacroix,LA,LW,49,17,18,35,-5.0,46,0:00,5,4,156,10.9,,,,,,0,0,0.0
Gary Shuchuk,LA,RW,31,6,11,17,5.0,10,0:00,3,4,63,9.5,,,,,,0,0,0.0
Ian Laperriere RW *,LA,,11,1,4,5,3.0,4,0:00,0,3,13,7.7,,,,,,0,0,0.0
Jan Vopat,LA,D,11,4,2,6,-13.0,10,0:00,1,1,18,22.2,,,,,,0,0,0.0
Jari Kurri RW *,LA,,74,16,27,43,6.0,38,0:00,0,3,132,12.1,,,,,,0,0,0.0
Jaroslav Modry D *,LA,,11,1,2,3,-9.0,37,0:00,0,0,9,11.1,,,,,,0,0,0.0
John Druce LW *,LA,,68,6,16,22,-15.0,10,0:00,0,0,71,8.5,,,,,,0,0,0.0
John Slaney D *,LA,,64,9,12,21,-26.0,14,0:00,0,3,103,8.7,,,,,,0,0,0.0
Kevin Brown,LA,RW,2,0,1,1,0.0,0,0:00,0,0,1,0.0,,,,,,0,0,0.0
Kevin Stevens LW *,LA,,33,4,10,14,3.0,12,0:00,0,0,22,18.2,,,,,,0,0,0.0
Kevin Todd,LA,LW,78,25,24,49,-11.0,16,0:00,8,9,175,14.3,,,,,,0,0,0.0
Marty McSorley D *,LA,,72,16,16,32,-10.0,110,0:00,3,3,107,15.0,,,,,,0,0,0.0
Matt Johnson,LA,LW,4,0,0,0,0.0,0,0:00,0,0,6,0.0,,,,,,0,0,0.0
Mattias Norstrom D *,LA,,7,1,0,1,-2.0,4,0:00,0,0,9,11.1,,,,,,0,0,0.0
Michel Petit D *,LA,,15,1,1,2,-9.0,37,0:00,1,0,29,3.4,,,,,,0,0,0.0
Nathan Lafayette C *,LA,,18,1,5,6,-1.0,22,0:00,1,1,21,4.8,,,,,,0,0,0.0
Patrice Tardif C *,LA,,9,0,3,3,-4.0,6,0:00,0,0,17,0.0,,,,,,0,0,0.0
Philippe Boucher,LA,D,59,10,21,31,-14.0,148,0:00,1,8,118,8.5,,,,,,0,0,0.0
Ray Ferraro C *,LA,,12,2,4,6,-3.0,6,0:00,1,0,23,8.7,,,,,,0,0,0.0
Rick Tocchet RW *,LA,,57,17,23,40,-12.0,37,0:00,5,8,131,13.0,,,,,,0,0,0.0
Rob Blake,LA,D,33,3,2,5,-7.0,104,0:00,1,0,23,13.0,,,,,,0,0,0.0
Rob Cowie,LA,D,58,1,11,12,-11.0,34,0:00,1,4,84,1.2,,,,,,0,0,0.0
Robert Lang,LA,C,53,7,16,23,-26.0,31,0:00,5,11,145,4.8,,,,,,0,0,0.0
Ruslan Batyrshin,LA,D,1,0,0,0,0.0,5,0:00,0,0,1,0.0,,,,,,0,0,0.0
Sean O'Donnell,LA,D,11,5,4,9,-4.0,6,0:00,3,0,28,17.9,,,,,,0,0,0.0
Shane Churla RW *,LA,,7,1,2,3,0.0,4,0:00,1,0,13,7.7,,,,,,0,0,0.0
Steve Larouche C *,LA,,6,1,2,3,1.0,8,0:00,0,2,13,7.7,,,,,,0,0,0.0
Steven Finn D *,LA,,10,2,3,5,-2.0,15,0:00,0,1,18,11.1,,,,,,0,0,0.0
Tony Granato,LA,LW,44,13,23,36,3.0,117,0:00,4,6,100,13.0,,,,,,0,0,0.0
Total,LA,,2,0,0,0,0.0,6,0:00,0,0,0,0.0,,,,,,0,0,0.0
Troy Crowder,LA,RW,9,0,1,1,-1.0,27,0:00,0,0,12,0.0,,,,,,0,0,0.0
Vitali Yachmenev,LA,LW,76,27,37,64,-1.0,44,0:00,12,9,204,13.2,,,,,,0,0,0.0
Vladimir Tsyplakov,LA,F,46,5,5,10,-16.0,32,0:00,2,2,86,5.8,,,,,,0,0,0.0
Yanic Perreault,LA,C,80,19,34,53,-3.0,16,0:00,6,18,133,14.3,,,,,,0,0,0.0
