Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Aaron Gavey,TB,C,75,2,14,16,4.0,66,0:00,0,0,57,3.5,,,,,,0,0,0.0
Adrien Plavsic,TB,D,11,2,1,3,-1.0,24,0:00,0,0,13,15.4,,,,,,0,0,0.0
Alexander Selivanov,TB,RW,82,16,49,65,-24.0,103,0:00,12,30,281,5.7,,,,,,0,0,0.0
Allan Egeland,TB,C,21,0,0,0,-6.0,13,0:00,0,0,8,0.0,,,,,,0,0,0.0
Barry Cullen,TB,C,67,22,30,52,-23.0,68,0:00,8,20,164,13.4,,,,,,0,0,0.0
Bill Houlder,TB,D,81,13,15,28,4.0,119,0:00,1,0,122,10.7,,,,,,0,0,0.0
Bob Halkidis D *,TB,,16,0,0,0,-6.0,24,0:00,0,0,12,0.0,,,,,,0,0,0.0
Brian Bellows,TB,LW,76,16,34,50,1.0,65,0:00,8,12,152,10.5,,,,,,0,0,0.0
Chris Gratton,TB,F,79,23,26,49,-15.0,39,0:00,13,14,190,12.1,,,,,,0,0,0.0
Chris LiPuma,TB,D,1,0,0,0,0.0,0,0:00,0,0,1,0.0,,,,,,0,0,0.0
Cory Cross,TB,D,66,9,9,18,-9.0,81,0:00,4,3,89,10.1,,,,,,0,0,0.0
David Shaw,TB,D,73,8,4,12,-6.0,56,0:00,1,2,65,12.3,,,,,,0,0,0.0
Daymond Langkow,TB,C,8,0,1,1,0.0,0,0:00,0,0,11,0.0,,,,,,0,0,0.0
Drew Bannister,TB,D,7,1,2,3,5.0,6,0:00,0,0,4,25.0,,,,,,0,0,0.0
Enrico Ciccone D *,TB,,63,3,7,10,-8.0,18,0:00,0,0,53,5.7,,,,,,0,0,0.0
Eric Charron D *,TB,,5,0,0,0,0.0,2,0:00,0,0,1,0.0,,,,,,0,0,0.0
Igor Ulanov D *,TB,,57,1,3,4,-3.0,88,0:00,0,0,36,2.8,,,,,,0,0,0.0
Jason Wiemer,TB,C,64,8,11,19,0.0,2,0:00,0,0,104,7.7,,,,,,0,0,0.0
Jeff Toms,TB,LW,4,0,1,1,-1.0,0,0:00,0,0,4,0.0,,,,,,0,0,0.0
John Tucker,TB,RW,45,4,7,11,-10.0,108,0:00,0,5,56,7.1,,,,,,0,0,0.0
Michel Petit D *,TB,,66,1,11,12,5.0,64,0:00,0,1,90,1.1,,,,,,0,0,0.0
Mikael Andersson,TB,LW,61,5,23,28,1.0,22,0:00,3,14,90,5.6,,,,,,0,0,0.0
Patrick Poulin RW *,TB,,13,0,1,1,-1.0,4,0:00,0,0,10,0.0,,,,,,0,0,0.0
Paul Ysebaert,TB,C,72,15,20,35,11.0,62,0:00,0,2,152,9.9,,,,,,0,0,0.0
Petr Klima,TB,LW,79,31,21,52,3.0,93,0:00,13,5,215,14.4,,,,,,0,0,0.0
Rob Zamuner,TB,LW,82,17,21,38,-14.0,105,0:00,7,7,183,9.3,,,,,,0,0,0.0
Roman Hamrlik,TB,D,75,23,56,79,-11.0,77,0:00,9,32,189,12.2,,,,,,0,0,0.0
Rudy Poeschek,TB,D,55,2,3,5,-4.0,258,0:00,0,1,48,4.2,,,,,,0,0,0.0
Shawn Burr,TB,LW,55,16,15,31,-19.0,16,0:00,4,6,135,11.9,,,,,,0,0,0.0
Steven Finn D *,TB,,14,0,0,0,-6.0,18,0:00,0,0,11,0.0,,,,,,0,0,0.0
Total,TB,,3,0,0,0,-1.0,7,0:00,0,0,0,0.0,,,,,,0,0,0.0
